DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.089,11.0,4.083611111111111,1.209,C,London,18,p/kWh,dno_data_enhanced/EMEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.062,4.742,1.8823333333333332,0.843,C,London,15,p/kWh,dno_data_enhanced/EMEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.09,34.0,7.628611111111111,0.951,C,London,18,p/kWh,dno_data_enhanced/MIDE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – East Midlands (EMID),12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),0.059,3.99,1.5596666666666663,0.63,C,London,15,p/kWh,dno_data_enhanced/MIDE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.161,16.15,6.7150869565217395,1.131,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.107,10.77,4.473434782608695,0.752,K,South Wales,23,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.161,9.959,3.750333333333333,1.131,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.107,6.623,2.494,0.752,K,South Wales,15,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South Wales (SWALES),21,NGED-SWales,SWALES,RED,16:00-19:00 (weekdays) (default),0.04598833,8.75462947,2.5576022025,0.98637451,K,South Wales,4,p/kWh,dno_data_enhanced/SWAE-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.069,19.44,8.409695652173912,0.724,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.043,12.08,5.218086956521739,0.448,L,South Western,23,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.069,14.405,5.066,0.724,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.043,8.918,3.136333333333333,0.448,L,South Western,15,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
National Grid Electricity Distribution – South West (SWEST),22,NGED-SW,SWEST,RED,16:00-19:00 (weekdays) (default),0.3489256997509984,19.170008252728213,7.156858510060408,1.1867893752347696,L,South Western,5,p/kWh,dno_data_enhanced/SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",9.263345010360473,9.263345010360473,9.263345010360473,9.263345010360473,P,North Scotland,8,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.892,1.266,1.006517716535433,1.001,P,North Scotland,508,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",9.847662688723949,9.847662688723949,9.847662688723949,9.847662688723949,P,North Scotland,8,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.006,1.014,0.2443881168177687,0.06611,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.004,0.008,0.005,0.004,P,North Scotland,20,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.123478523085507,0.1935626446771114,0.1655793141788752,0.1796967747740071,P,North Scotland,4,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.05,0.533,0.3325666666666667,0.3571,P,North Scotland,16,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0041617122473246,1.096,0.3970854997406904,0.3776666666666666,P,North Scotland,55,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0064338235294117,1.015,0.2396421244530869,0.15,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0041617122473246,0.0075667495405902,0.005012971570641,0.0041617122473246,P,North Scotland,20,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0064338235294117,1.015,0.2396421244530869,0.15,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd_cdcm_v7_2022-23_pre-release_20201106_final_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0041617122473246,0.0075667495405902,0.005012971570641,0.0041617122473246,P,North Scotland,20,p/kWh,dno_data_enhanced/shepd_cdcm_v7_2022-23_pre-release_20201106_final_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,P,North Scotland,6,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.3379090454556433,1.0,0.5558811861426098,0.4201154248905947,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6997231163371487,1.0,0.9111676069372288,0.9400508943030484,P,North Scotland,24,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,P,North Scotland,6,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.3518253334897677,1.0,0.5578554908629445,0.4201154248905947,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6976427338320053,1.0,0.9107122362648202,0.9399810476408084,P,North Scotland,24,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.019,27.13,9.181347826086956,0.962,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.012,20.18,6.544652173913043,0.585,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.03449169710709,0.03449169710709,0.03449169710709,0.03449169710709,P,North Scotland,158,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.634,27.51,9.720869565217392,1.821,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.634,8.758,3.30325,2.0,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.448,22.34,7.62495652173913,1.286,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.901,1.347,1.0074527559055118,1.001,P,North Scotland,508,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0496960682104958,0.0496960682104958,0.0496960682104958,0.0496960682104958,P,North Scotland,158,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.004,1.027,0.2623159284995456,0.178159284995456,P,North Scotland,10,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.389,0.425,0.4174210526315789,0.425,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.251902937420179,3.251902937420179,3.251902937420179,3.251902937420179,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.019,17.87,6.765695652173912,0.962,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.012,10.92,4.129,0.585,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3981568755556073,0.7803892767695262,0.5744452845350306,0.6975467931256519,P,North Scotland,8,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.05,0.533,0.3325666666666667,0.3571,P,North Scotland,16,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0041617122473246,1.09,0.3988253888231074,0.33,P,North Scotland,55,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0041617122473246,1.028,0.256125692357583,0.18,P,North Scotland,10,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.388968842196157,0.42522380337704,0.4175911799705383,0.42522380337704,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",5.216842911877395,5.216842911877395,5.216842911877395,5.216842911877395,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---arp_v7_2022-23_pre-release_20201106.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0041617122473246,1.028,0.256125692357583,0.18,P,North Scotland,10,p/kWh,dno_data_enhanced/shepd_cdcm_v7_2022-23_pre-release_20201106_final_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.388968842196157,0.42522380337704,0.4175911799705383,0.42522380337704,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_cdcm_v7_2022-23_pre-release_20201106_final_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",5.216842911877395,5.216842911877395,5.216842911877395,5.216842911877395,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v7_2022-23_pre-release_20201106_final_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,P,North Scotland,5,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1166273100900771,1.0,0.4709715196197193,0.2821688004133141,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.4052191784991305,1.0,0.8059037521274992,0.8997932600323172,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,P,North Scotland,5,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1270504546698425,1.0,0.4759483153074147,0.2840354967171939,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.410802622835849,1.0,0.8082019566290807,0.9006461101704555,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_pcdm_v4_2022-23_pre-release_20201106_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.019,8.501,2.916315789473684,0.962,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.012,5.173,1.9233333333333331,0.585,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.0797710879447593,0.0797710879447593,0.0797710879447593,0.0797710879447593,P,North Scotland,8,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.0,3.28739163379731,2.643695816898655,3.28739163379731,P,North Scotland,2,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.634,8.758,3.3718421052631578,1.821,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.727,10.37,5.809,10.05,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.448,6.186,2.505263157894737,1.286,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.89,1.26,1.005507874015748,1.0,P,North Scotland,508,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.0252316042748831,0.0252316042748831,0.0252316042748831,0.0252316042748831,P,North Scotland,8,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2022_v1.3.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.071,1.0,0.348165612142208,0.2906666666666667,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.093,1.093,1.093,1.093,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.006,0.012,0.0075,0.006,P,North Scotland,20,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_cdcm_v9_20221027_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.019,8.501,2.916315789473684,0.962,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.012,5.173,1.9233333333333331,0.585,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.0,3.28739163379731,2.643695816898655,3.28739163379731,P,North Scotland,2,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2022.xlsx
