DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0367371878102802,11.584699426229506,2.1959658359582823,0.0593011753389423,F,North East,11,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.8725212464589235,33.3,16.320478081704074,20.0,F,North East,4,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.162,29.3,8.754565217391304,1.118,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.095,17.47,5.210086956521739,0.657,F,North East,23,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.937,1.266,1.011839378238342,1.005,F,North East,193,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.00668118418824,3.38658374745,0.6568646041587534,0.529888499559,F,North East,12,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.8883964283521205,0.8883964283521205,0.8883964283521205,0.8883964283521205,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.8883964283521205,0.8883964283521205,0.8883964283521205,0.8883964283521205,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0276948626029311,1.0,0.3289904644563416,0.2094777661909504,F,North East,32,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0100315584422329,1.0,0.3446111891209934,0.1141587160286718,F,North East,14,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 PCDM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0534057540357118,1.0,0.4016535653075138,0.3479740896104906,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.121,1.121,1.121,1.121,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.001,1.0,0.1679166666666667,0.001,F,North East,24,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),4.682632593391588,4.682632593391588,4.682632593391588,4.682632593391588,F,North East,1,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,F,North East,7,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 CDCM Model v0.1.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0115,45.0,8.925725495497973,0.75,F,North East,17,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0115,45.0,6.480627436674444,0.9,F,North East,17,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0201904,8.22600126500771,1.286990907443335,0.9140831899999996,F,North East,11,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0073691932467225,47.38413652681814,13.165701795471907,9.37929661003786,F,North East,31,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.499,0.501,0.5,0.501,F,North East,4,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0155592894707972,1.50334712603879,0.4949384988243163,0.0258846368797245,F,North East,11,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.0115,45.0,8.925725495497973,0.75,F,North East,17,p/kWh,dno_data_enhanced/ED2 PCFM NPgY 20241223.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.162,3.575,1.6986842105263158,1.118,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.095,2.1,1.171578947368421,0.657,F,North East,19,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.961,1.339,1.014103626943005,1.005,F,North East,193,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Northern Powergrid (Yorkshire),15,NPg-NE,NE,RED,16:00-19:00 (weekdays) (default),0.178504325314,1.7629294699500002,1.033351155913,1.65674083236,F,North East,4,p/kWh,dno_data_enhanced/Northern Powergrid (Yorkshire) - 2024-25 Schedule of charges and other tables v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0933333333333333,1.036,0.4200800704807965,0.3043333333333333,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.892,1.238,1.0062548638132296,1.001,P,North Scotland,514,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,P,North Scotland,6,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.3453935739861448,1.0,0.559834558185046,0.4201154248905947,P,North Scotland,11,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6986048366499154,1.0,0.9109228289832432,0.940013349234576,P,North Scotland,24,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0933333333333333,1.064,0.420813405835598,0.3043333333333333,P,North Scotland,6,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",2.4505065147267873,2.4505065147267873,2.4505065147267873,2.4505065147267873,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.017,25.29,8.654782608695653,0.953,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.01,15.21,5.189391304347827,0.566,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",3.0,3.0,3.0,3.0,P,North Scotland,2,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.71,23.41,9.017565217391304,3.024,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.71,8.908,3.6605,3.024,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.491,16.41,6.294260869565218,2.092,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.901,1.347,1.00768093385214,1.001,P,North Scotland,514,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",4.94,4.94,4.94,4.94,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,P,North Scotland,5,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1149410933450466,1.0,0.4690493629435512,0.2831727564761601,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.4082204786788396,1.0,0.8071403788935799,0.9002539870664586,P,North Scotland,23,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.1179761401366893,1.0,0.3458785541421309,0.2190350001177025,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.091,1.091,1.091,1.091,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_cdcm_v11_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.017,8.3,2.860526315789474,0.953,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.01,4.928,1.834666666666667,0.566,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.0,2.0,2.0,2.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.71,8.908,3.7478947368421047,3.024,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.876,16.74,8.08375,10.988,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.491,6.162,2.722368421052632,2.092,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.89,1.241,1.0049066147859922,1.0,P,North Scotland,514,p/kWh,dno_data_enhanced/shepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.0,1.0,1.0,1.0,P,North Scotland,7,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.6101920139035042,0.6101920139035042,0.6101920139035042,0.6101920139035042,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.6101920139035042,0.6101920139035042,0.6101920139035042,0.6101920139035042,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.0107946802422365,1.0,0.3641213407126812,0.2903843579710756,P,North Scotland,29,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.0107946802422365,1.0,0.3982434788681309,0.2903843579710756,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,H,Southern,6,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.2144931761743719,1.0,0.4508232161616527,0.2716175834408704,H,Southern,11,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6685467643000131,1.0,0.8773671040216997,0.9615310541705644,H,Southern,24,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.975,1.083,1.0142379182156134,1.012,H,Southern,538,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.783,2.167,2.0389999999999997,2.167,H,Southern,3,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.004,1.092,1.0323,1.027,H,Southern,10,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.005,1.083,1.0317142857142856,1.025,H,Southern,7,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0055625751321623,0.0055625751321623,0.0055625751321623,0.0055625751321623,H,Southern,1,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.571161885065,0.733590597309,0.652376241187,0.733590597309,H,Southern,2,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.5892086724376507,4.499411680432969,1.8894850836580117,1.553368318244715,H,Southern,32,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,H,Southern,5,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1555489764464782,1.0,0.5277337682831077,0.4015865260221384,H,Southern,12,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3031760457838923,1.0,0.7288038983372751,0.6977535765105377,H,Southern,23,p/kWh,dno_data_enhanced/sepd_pcdm_v5_20241025_26-27_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.057,25.96,9.121347826086955,1.184,H,Southern,23,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.057,25.96,9.1295,9.317,H,Southern,12,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.036,16.61,5.81091304347826,0.745,H,Southern,23,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.957,1.086,1.01385687732342,1.011,H,Southern,538,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.86,3.21,2.4266666666666667,3.21,H,Southern,3,p/kWh,dno_data_enhanced/sepd---schedule-of-charges-and-other-tables_april-2024_v1.2.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.246,15.296,7.224956521739131,1.203,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.123,18.91,6.813391304347826,1.55,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.145,10.692,3.715565217391304,0.908,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.26,28.68,10.40308695652174,2.796,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.155,24.98,8.284,1.152,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.189,32.82,10.188521739130437,0.942,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.16,14.23,7.107434782608696,2.516,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.224,20.0,9.246956521739133,0.656,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.133,25.32,9.521826086956525,1.124,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.054,29.42,11.183347826086957,0.758,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.162,29.3,8.754565217391304,1.118,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.163,10.181,4.8803913043478255,0.801,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.084,13.15,4.716913043478261,1.06,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.103,7.647,2.701434782608696,0.65,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.157,17.65,6.373260869565216,1.693,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.101,16.42,5.42904347826087,0.747,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.11,19.41,6.011260869565218,0.549,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.101,9.22,4.545739130434783,1.586,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-embedded-networks-april-2024_v0.3.xlsx
