portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
ssentransmission.opendatasoft.com,SSEN,etys-23-yr-04-she-transmission-fault-levels-ka-winter-2026-27,ETYS 23 Year 04 (2026/27) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2026/27.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Fault, Voltage, Winter, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-23-yr-04-she-transmission-fault-levels-ka-winter-2026-27/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-23-yr-04-she-transmission-fault-levels-ka-winter-2026-27
ssentransmission.opendatasoft.com,SSEN,etys-24-year-06-she-transmission-fault-levels-winter-2029-30,ETYS 24 Year 06 (2029/30) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2029/30.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Voltage, Fault, winter, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-24-year-06-she-transmission-fault-levels-winter-2029-30/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-24-year-06-she-transmission-fault-levels-winter-2029-30
ssentransmission.opendatasoft.com,SSEN,etys-24-year-12-she-transmission-fault-levels-winter-2035-36,ETYS 24 Year 12 (2035/36) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2035/36.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Voltage, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-24-year-12-she-transmission-fault-levels-winter-2035-36/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-24-year-12-she-transmission-fault-levels-winter-2035-36
ssentransmission.opendatasoft.com,SSEN,etys-24-yr-02-she-transmission-fault-levels-ka-winter-2025-26,ETYS 24 Year 02 (2025/26) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2025/26.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Voltage, Fault, Winter, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-24-yr-02-she-transmission-fault-levels-ka-winter-2025-26/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-24-yr-02-she-transmission-fault-levels-ka-winter-2025-26
ssentransmission.opendatasoft.com,SSEN,etys-22-yr-07-she-transmission-fault-levels-ka-winter-2028-29,ETYS 22 Year 07 (2028/29) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2028/29.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Voltage, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-22-yr-07-she-transmission-fault-levels-ka-winter-2028-29/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-22-yr-07-she-transmission-fault-levels-ka-winter-2028-29
ssentransmission.opendatasoft.com,SSEN,etys-22-yr-02-she-transmission-fault-levels-ka-winter-2023-24,ETYS 22 Year 02 (2023/24) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2023/24.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Network Usage, Voltage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-22-yr-02-she-transmission-fault-levels-ka-winter-2023-24/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-22-yr-02-she-transmission-fault-levels-ka-winter-2023-24
ssentransmission.opendatasoft.com,SSEN,etys-24-b-4-2a-she-transmission-reactive-compensation-equipment-changes-2025-26-to-2035-36,ETYS 24 (2025/26 to 2035/36) – SSEN Transmission – Reactive Compensation Equipment Changes,"<h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;"">This dataset contains data about changes to reactive compensation equipment for years 2025/26 - 2035/36.</p><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;"">To view or download this data, please <span style=""font-weight: bolder;""><a href=""https://ssentransmission.opendatasoft.com/login/"" target=""_blank"">register or login</a>.</span></p></h5>",,CC BY 4.0,domain,True,"Network Usage, Year, Status, Voltage, Compensation Type, Reactive",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-24-b-4-2a-she-transmission-reactive-compensation-equipment-changes-2025-26-to-2035-36/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-24-b-4-2a-she-transmission-reactive-compensation-equipment-changes-2025-26-to-2035-36
ssentransmission.opendatasoft.com,SSEN,etys-24-b-3-2a-she-transmission-changes-2025-26-to-2035-36,ETYS 24 (2025/26 to 2035/36) – SSEN Transmission – Transformer Changes,"<h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;"">This dataset contains information about transmission transformer changes for years 2025/26 - 2035/36.</p><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;"">To view or download this data, please <span style=""font-weight: bolder;""><a href=""https://ssentransmission.opendatasoft.com/login/"" target=""_blank"">register or login</a>.</span></p></h5><div><span style=""font-family: inherit; font-size: 0.875rem;""><br></span></div>",,CC BY 4.0,domain,True,"Transformer, Network Usage, Voltage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-24-b-3-2a-she-transmission-changes-2025-26-to-2035-36/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-24-b-3-2a-she-transmission-changes-2025-26-to-2035-36
ssentransmission.opendatasoft.com,SSEN,ssen-transmission-eastern-green-link-2-points,SSEN Transmission Eastern Green Link 2 - Points (Preliminary),"<p>This dataset contains the route points for the subsea cable locations for the Eastern Green Link 2 (EGL2) route.</p><p><b><u>Please note: These are design routes and are therefore subject to potential change.</u></b></p><p>More information about the project can be found <a href=""https://www.ssen-transmission.co.uk/projects/project-map/eastern-green-link-2/"" target=""_blank"">here</a></p><p>To view or download this data, please<b> <a href=""https://ssentransmission.opendatasoft.com/login/"" target=""_blank"">register or login</a></b></p>",,CC BY 4.0,domain,True,"EGL2, Marine, Cable, Route, Location, Subsea, Points",,https://ssentransmission.opendatasoft.com/explore/dataset/ssen-transmission-eastern-green-link-2-points/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/ssen-transmission-eastern-green-link-2-points
ssentransmission.opendatasoft.com,SSEN,etys-22-yr-03-she-transmission-fault-levels-ka-winter-2024-25,ETYS 22 Year 03 (2024/25) – SSEN Transmission – Fault Levels (Winter),"<h5 class=""""><span style=""font-family: inherit; font-size: 0.875rem; font-weight: normal;"">This dataset contains data about transmission winter peak fault levels for year 2024/25.</span></h5><h5 class=""""><br></h5><h5 class=""""><p style=""font-family: sans-serif; font-size: 14px; font-weight: 400;""></p><p class="""" style=""font-family: sans-serif; margin-bottom: 1em; font-size: 14px; font-weight: 400;"">T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p></h5>",,CC BY 4.0,domain,True,"Voltage, Network Usage",,https://ssentransmission.opendatasoft.com/explore/dataset/etys-22-yr-03-she-transmission-fault-levels-ka-winter-2024-25/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/etys-22-yr-03-she-transmission-fault-levels-ka-winter-2024-25
