Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2017,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.01,1.06,1.022083333333334,1.011,C,London,12,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx
2017,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.0,2.0,1.474576271186441,1.0,C,London,59,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2017.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,4.29,2.415,2.146,C,London,18,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.81,1.867666666666667,1.431,C,London,15,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.7950607253895671,0.7950607253895671,0.7950607253895671,0.7950607253895671,C,London,1,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.461077844311377,1.0,C,London,167,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,3.31,2.029318181818182,1.957,C,London,22,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.26,1.626333333333333,1.367,C,London,15,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,2.0,1.461077844311377,1.0,C,London,167,p/kWh,dno_data_enhanced/EMEB-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
2018,12,UKPN-LPN,LPN,RED,16:00-19:00 (weekdays) (default),1.05,4.29,2.660909090909091,2.368,C,London,22,p/kWh,dno_data_enhanced/MIDE-Schedule-of-charges-and-other-tables-v-1-0-2018-SOLR3.xlsx
