DNO_Name,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.0064338235294117,0.0116978609625668,0.0077498328877005,0.0064338235294117,P,North Scotland,20,p/kWh,dno_data_enhanced/shepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.34496167367201,1.34496167367201,1.34496167367201,1.34496167367201,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.043,11.165,5.358,2.866,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2021_v1.4.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.074,11.6,6.64675,9.98,P,North Scotland,12,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2021_v1.4.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.441,7.874,3.778666666666667,2.021,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2021_v1.4.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.89,1.26,1.006221601489758,1.002,P,North Scotland,537,p/kWh,dno_data_enhanced/shepd_schedule-of-charges-and-other-tables-april-2021_v1.4.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),1.17,10.155,3.935526315789473,2.03,P,North Scotland,19,p/kWh,dno_data_enhanced/shepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),0.713,6.188,2.712666666666666,1.237,P,North Scotland,15,p/kWh,dno_data_enhanced/shepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Scottish Hydro Electric Power Distribution (SHEPD),17,SSE-SHEPD,SHEPD,RED,16:00-19:00 (weekdays) (default),2.0,2.0,2.0,2.0,P,North Scotland,1,p/kWh,dno_data_enhanced/shepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.003,1.081,1.043,1.045,H,Southern,10,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.005,1.078,1.041714285714286,1.045,H,Southern,7,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.1841845656319999,0.234848293799,0.2095164297155,0.234848293799,H,Southern,2,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.39,20.08,3.297142857142857,1.63,H,Southern,21,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.978,1.173,1.015814953271028,1.013,H,Southern,535,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",4.59227694810539,4.59227694810539,4.59227694810539,4.59227694810539,H,Southern,2,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,H,Southern,6,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.220367703538239,1.0,0.4517437893877541,0.2711755347010317,H,Southern,11,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6669795982883451,1.0,0.8768363336015458,0.9614953320173254,H,Southern,24,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0534550617607938,0.0974255602425971,0.068464264140201,0.068464264140201,H,Southern,4,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0049657282164738,0.7571483804067973,0.4229686374877764,0.6763302647524999,H,Southern,16,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0025650962408412,1.089,0.3888448017741733,0.3393962715835692,H,Southern,65,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.012370413198693,1.014,0.2718878690046706,0.0801095473837611,H,Southern,11,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0244009259838578,0.0663810136980219,0.0348959479123988,0.0244009259838578,H,Southern,20,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.012370413198693,1.016,0.2640813403043466,0.0772036934487698,H,Southern,11,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0244009259838578,0.0663810136980219,0.0348959479123988,0.0244009259838578,H,Southern,20,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.0,1.0,1.0,1.0,H,Southern,6,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.220367703538239,1.0,0.4516552675991086,0.270881700959637,H,Southern,11,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.6669795982883451,1.0,0.8768363336015458,0.9614953320173256,H,Southern,24,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0086754531560986,1.004,0.4227604702375568,0.2465931996211254,H,Southern,7,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.0244009259838578,0.0663810136980219,0.0348959479123988,0.0244009259838578,H,Southern,20,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.261,15.577,4.675260869565218,0.71,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.935,8.743,3.607521739130435,1.868,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.907,9.694,4.339529411764707,3.31,H,Southern,17,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.563,11.481,4.586739130434783,2.962,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.169,7.704,3.772695652173913,1.903,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.269,8.417,4.310130434782608,1.999,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.686,9.18,3.789652173913043,1.881,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.665,16.865,5.195782608695652,1.208,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.441,11.813,4.760130434782609,2.202,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.441,15.692,5.764869565217392,2.081,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.104,6.58,3.688478260869565,1.826,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.178,10.628,3.200521739130434,0.484,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.65,6.075,2.520130434782609,1.298,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.661,7.069,3.177117647058824,2.45,H,Southern,17,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.969,7.118,2.868695652173913,1.836,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.774,5.104,2.516956521739131,1.261,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.755,5.006,2.584086956521739,1.189,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.44,5.889,2.442652173913044,1.206,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.453,11.484,3.554347826086957,0.822,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.961,7.877,3.191521739130435,1.469,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.893,9.722,3.595739130434783,1.289,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.662,4.01,2.229478260869566,1.096,H,Southern,23,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.004,1.095,1.0508,1.054,H,Southern,10,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.004,1.067,1.035285714285714,1.037,H,Southern,7,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0081102468387584,4.75188425629847,1.220129020069805,0.1537147770580706,H,Southern,5,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.173404615032,3.0,2.661002956087286,3.0,H,Southern,14,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.192590885897,2.19910304898,0.76708643419725,0.448051981224,H,Southern,4,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.39,14.3,4.430277777777778,3.74,H,Southern,72,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.242044124282518,1.011502502493522,0.62677331338802,1.011502502493522,H,Southern,2,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0144846269272,3.85130486231,1.02888448206385,0.459215827701,H,Southern,12,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.224,10.77,4.614725,3.49,H,Southern,40,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.502,9.017,3.518130434782609,1.41,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.502,9.017,3.74725,4.06,H,Southern,12,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.326,5.859,2.304652173913043,0.916,H,Southern,23,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.964,1.219,1.016035514018691,1.012,H,Southern,535,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.215,20.39,5.409906976744186,2.69,H,Southern,43,p/kWh,dno_data_enhanced/sepd_schedule-of-charges-and-other-tables-april-2021-v1.4.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,H,Southern,5,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1621082492532268,1.0,0.5306866206892774,0.4091557361895448,H,Southern,12,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3059961490477728,1.0,0.7300898199066495,0.698518454363745,H,Southern,23,p/kWh,dno_data_enhanced/sepd_pcdm_v4_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.368680146606057,0.6595810278361672,0.5066851674099638,0.5421089540547634,H,Southern,8,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0049657282164738,0.7571483804067973,0.4229686374877764,0.6763302647524999,H,Southern,16,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0018797714734992,1.094,0.3877954885381655,0.343799317773253,H,Southern,65,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0132123283498008,1.02,0.3004418575034403,0.2297104887386627,H,Southern,10,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.343799317773253,0.383232676781521,0.3521010775644673,0.343799317773253,H,Southern,19,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",9.600029596380494,9.600029596380494,9.600029596380494,9.600029596380494,H,Southern,1,p/kWh,dno_data_enhanced/sepd-arp_v7_20211122_2023_24_pre-release.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0132824143436188,1.022,0.2921452613265832,0.2297104887386627,H,Southern,10,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.343799317773253,0.383232676781521,0.3521010775644673,0.343799317773253,H,Southern,19,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",9.507722886563238,9.507722886563238,9.507722886563238,9.507722886563238,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v5_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",1.0,1.0,1.0,1.0,H,Southern,5,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.1623527561144822,1.0,0.5308707192690519,0.4099537895286566,H,Southern,12,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3059961490477728,1.0,0.7300898199066495,0.6985184543637448,H,Southern,23,p/kWh,dno_data_enhanced/sepd_pcdm_v4_2021-22-pre-release_20191108_final.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.0086754531560986,1.008,0.4882641731149614,0.6918745499511058,H,Southern,6,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.343799317773253,0.383232676781521,0.3521010775644673,0.343799317773253,H,Southern,19,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",9.600029596380494,9.600029596380494,9.600029596380494,9.600029596380494,H,Southern,1,p/kWh,dno_data_enhanced/sepd_cdcm_v8_20211122_2023_24_pre-release_lrsp-updates_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.261,15.577,4.775789473684211,0.71,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.935,8.743,3.459473684210526,1.868,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.907,9.694,4.3575,2.0,H,Southern,14,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.563,11.481,4.633157894736843,2.962,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.169,7.704,3.256842105263158,1.903,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),1.269,8.417,3.496052631578947,1.999,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.686,9.18,3.512368421052631,1.881,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
Southern Electric Power Distribution (SEPD),20,SSE-SEPD,SEPD,RED,16:00-19:00 (weekdays) (default),0.665,16.865,5.352105263157894,1.208,H,Southern,19,p/kWh,dno_data_enhanced/sepd--schedule-of-charges-and-other-tables-embedded-networks-april-2021_v1.1.xlsx
