Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
18-Jul-19,39,0.1,2792,29383
18-Jul-19,40,0.16,4687,29241
18-Jul-19,41,0.24,6889,28512
18-Jul-19,42,0.46,12968,28407
18-Jul-19,43,0.42,11595,27911
18-Jul-19,44,0.16,4342,27661
18-Jul-19,45,0.0,0,26883
18-Jul-19,46,0.0,0,25611
18-Jul-19,47,2.83,69381,24480
18-Jul-19,48,2.97,69153,23305
19-Jul-19,1,4.29,87851,20478
19-Jul-19,2,4.55,90472,19865
19-Jul-19,3,4.85,95028,19578
19-Jul-19,4,4.38,84529,19294
19-Jul-19,5,4.6,88017,19148
19-Jul-19,6,4.47,84938,18986
19-Jul-19,7,4.48,84618,18872
19-Jul-19,8,4.58,86222,18829
19-Jul-19,9,5.0,92710,18553
19-Jul-19,10,4.95,92894,18755
19-Jul-19,11,5.03,90703,18032
19-Jul-19,12,4.95,92769,18737
19-Jul-19,13,4.12,85286,20693
19-Jul-19,14,3.79,84901,22415
19-Jul-19,15,0.0,0,25012
19-Jul-19,16,0.54,14091,26249
19-Jul-19,17,0.23,6456,28659
19-Jul-19,18,0.0,0,28946
19-Jul-19,19,0.09,2739,29120
19-Jul-19,20,0.0,0,28806
19-Jul-19,21,0.39,11144,28375
19-Jul-19,22,0.42,11686,28005
19-Jul-19,23,0.13,3513,27599
19-Jul-19,24,0.23,6170,27413
19-Jul-19,25,0.5,13723,27255
19-Jul-19,26,0.33,9027,27015
19-Jul-19,27,0.11,3053,26606
19-Jul-19,28,0.38,9993,26372
19-Jul-19,29,0.44,11406,25700
19-Jul-19,30,0.19,4893,25901
19-Jul-19,31,0.72,18579,25886
19-Jul-19,32,0.47,12392,26166
19-Jul-19,33,0.31,8534,27413
19-Jul-19,34,0.34,9483,27937
19-Jul-19,35,0.36,10283,28389
19-Jul-19,36,0.53,14943,28388
19-Jul-19,37,0.42,11915,28250
19-Jul-19,38,0.46,12874,28247
19-Jul-19,39,0.57,15996,27977
19-Jul-19,40,0.29,7986,27570
19-Jul-19,41,0.32,8692,27162
19-Jul-19,42,0.52,13932,26955
19-Jul-19,43,0.47,12469,26426
19-Jul-19,44,0.47,12318,26470
19-Jul-19,45,0.13,3199,25116
19-Jul-19,46,0.0,0,24164
19-Jul-19,47,3.1,75094,24253
19-Jul-19,48,3.08,71569,23248
20-Jul-19,1,4.48,90766,20257
20-Jul-19,2,4.51,88315,19584
20-Jul-19,3,5.55,103397,18627
20-Jul-19,4,4.66,85875,18412
20-Jul-19,5,5.0,93411,18695
20-Jul-19,6,4.81,88882,18475
20-Jul-19,7,5.04,92680,18381
20-Jul-19,8,5.11,93378,18276
20-Jul-19,9,5.57,100543,18040
20-Jul-19,10,5.17,92980,17969
20-Jul-19,11,6.27,108088,17248
20-Jul-19,12,6.47,113034,17470
20-Jul-19,13,5.33,97226,18257
20-Jul-19,14,5.1,96793,18974
20-Jul-19,15,0.0,0,19661
20-Jul-19,16,0.22,4558,20722
20-Jul-19,17,0.16,3760,23149
20-Jul-19,18,0.2,4759,23883
20-Jul-19,19,0.43,10464,24596
20-Jul-19,20,0.24,5773,24249
20-Jul-19,21,0.85,20293,23911
20-Jul-19,22,0.0,0,23412
20-Jul-19,23,0.0,0,23156
20-Jul-19,24,0.0,0,22886
20-Jul-19,25,0.87,19820,22673
20-Jul-19,26,0.33,7355,22568
20-Jul-19,27,0.68,15014,22199
20-Jul-19,28,0.1,2254,21912
20-Jul-19,29,0.61,12781,20809
20-Jul-19,30,0.32,6722,20880
20-Jul-19,31,0.11,2241,21150
20-Jul-19,32,0.0,0,21385
20-Jul-19,33,0.0,0,22639
20-Jul-19,34,0.0,0,23314
20-Jul-19,35,0.12,2964,24123
20-Jul-19,36,0.49,11969,24462
20-Jul-19,37,0.48,11830,24713
20-Jul-19,38,0.59,14675,24940
20-Jul-19,39,0.01,296,24907
20-Jul-19,40,0.0,0,24761
20-Jul-19,41,0.23,5734,24674
20-Jul-19,42,0.48,11772,24473
20-Jul-19,43,0.47,11228,23767
20-Jul-19,44,0.4,9652,23913
20-Jul-19,45,0.24,5775,23669
20-Jul-19,46,0.0,0,22919
20-Jul-19,47,1.58,36049,22832
20-Jul-19,48,1.66,36439,21960
21-Jul-19,1,3.51,70317,20058
21-Jul-19,2,3.58,69138,19286
21-Jul-19,3,3.83,71858,18781
21-Jul-19,4,3.14,58072,18522
21-Jul-19,5,3.5,63902,18253
21-Jul-19,6,3.83,68729,17929
21-Jul-19,7,3.55,63313,17829
21-Jul-19,8,3.73,66062,17731
21-Jul-19,9,4.22,74576,17670
21-Jul-19,10,3.71,64230,17305
21-Jul-19,11,4.37,74153,16966
21-Jul-19,12,4.84,82654,17066
21-Jul-19,13,3.96,69597,17557
21-Jul-19,14,3.89,69179,17793
21-Jul-19,15,0.14,2645,18369
21-Jul-19,16,0.13,2422,18888
21-Jul-19,17,0.15,2918,19804
21-Jul-19,18,0.32,6520,20375
21-Jul-19,19,0.36,7603,20982
21-Jul-19,20,0.05,967,21076
21-Jul-19,21,0.22,4659,21456
21-Jul-19,22,0.0,0,21632
21-Jul-19,23,0.0,0,21654
21-Jul-19,24,0.0,0,21594
21-Jul-19,25,1.19,25610,21593
21-Jul-19,26,0.46,9828,21591
21-Jul-19,27,0.79,16807,21379
21-Jul-19,28,0.24,5056,21231
21-Jul-19,29,0.71,15001,21166
21-Jul-19,30,0.4,8404,21162
21-Jul-19,31,0.21,4437,21343
21-Jul-19,32,0.0,0,21695
21-Jul-19,33,0.0,0,22305
21-Jul-19,34,0.1,2334,23005
21-Jul-19,35,0.35,8272,23582
21-Jul-19,36,0.77,18503,24122
21-Jul-19,37,0.72,17595,24458
21-Jul-19,38,0.81,20188,24772
21-Jul-19,39,0.2,5098,25151
21-Jul-19,40,0.17,4392,25192
21-Jul-19,41,0.47,11745,25073
21-Jul-19,42,0.69,17247,24993
21-Jul-19,43,0.66,16270,24803
21-Jul-19,44,0.76,18820,24660
21-Jul-19,45,0.46,11168,24322
21-Jul-19,46,0.33,7579,23181
21-Jul-19,47,2.88,61159,21199
21-Jul-19,48,3.4,68226,20069
22-Jul-19,1,6.19,112674,18196
22-Jul-19,2,6.77,119176,17610
22-Jul-19,3,8.94,154214,17246
22-Jul-19,4,7.71,131769,17084
22-Jul-19,5,10.2,173628,17025
22-Jul-19,6,10.46,174462,16681
22-Jul-19,7,11.47,196449,17134
22-Jul-19,8,11.65,198520,17044
22-Jul-19,9,11.35,188293,16594
22-Jul-19,10,11.49,192176,16726
22-Jul-19,11,13.93,228575,16404
22-Jul-19,12,11.4,194757,17091
22-Jul-19,13,6.88,129448,18825
22-Jul-19,14,5.47,111758,20416
22-Jul-19,15,0.47,10618,22376
22-Jul-19,16,0.9,21268,23725
22-Jul-19,17,0.75,18852,25260
22-Jul-19,18,1.01,26237,25876
22-Jul-19,19,1.24,33488,27113
22-Jul-19,20,1.47,39584,27016
22-Jul-19,21,1.87,47527,25480
22-Jul-19,22,0.89,22479,25169
22-Jul-19,23,0.0,0,25347
22-Jul-19,24,0.58,14739,25489
22-Jul-19,25,2.0,51946,25962
22-Jul-19,26,1.14,29225,25597
22-Jul-19,27,2.41,57702,23942
22-Jul-19,28,1.16,27256,23513
22-Jul-19,29,1.5,34131,22722
22-Jul-19,30,1.28,29309,22955
22-Jul-19,31,1.18,27881,23585
22-Jul-19,32,0.98,23457,23933
22-Jul-19,33,0.36,8875,24981
22-Jul-19,34,0.59,15153,25600
22-Jul-19,35,0.66,17698,27015
22-Jul-19,36,0.62,17069,27496
22-Jul-19,37,0.76,20833,27536
22-Jul-19,38,1.21,33713,27879
22-Jul-19,39,0.15,4114,28146
22-Jul-19,40,0.52,14425,27967
22-Jul-19,41,0.87,23416,26906
22-Jul-19,42,0.89,23823,26647
22-Jul-19,43,0.73,18933,25915
22-Jul-19,44,0.72,18594,25764
22-Jul-19,45,0.51,12686,25042
22-Jul-19,46,0.49,11527,23666
22-Jul-19,47,1.73,40638,23537
22-Jul-19,48,2.53,56628,22402
23-Jul-19,1,4.2,86390,20555
23-Jul-19,2,3.63,72065,19832
23-Jul-19,3,4.76,92031,19333
23-Jul-19,4,3.75,71973,19207
23-Jul-19,5,3.99,77631,19447
23-Jul-19,6,3.51,67528,19264
23-Jul-19,7,3.97,75942,19109
23-Jul-19,8,3.57,68237,19128
23-Jul-19,9,3.82,71486,18725
23-Jul-19,10,3.62,67531,18679
23-Jul-19,11,4.33,81320,18802
23-Jul-19,12,4.92,95300,19370
23-Jul-19,13,3.19,66716,20884
23-Jul-19,14,2.85,64087,22510
23-Jul-19,15,0.58,13882,24031
23-Jul-19,16,1.06,26861,25272
23-Jul-19,17,0.37,10055,27078
23-Jul-19,18,0.2,5611,27487
23-Jul-19,19,0.45,12697,27905
23-Jul-19,20,0.24,6672,27602
23-Jul-19,21,0.58,15612,26897
23-Jul-19,22,0.15,4127,26646
23-Jul-19,23,0.0,0,26531
23-Jul-19,24,0.05,1297,26365
23-Jul-19,25,0.89,23472,26443
23-Jul-19,26,0.59,15583,26199
23-Jul-19,27,0.82,20692,25205
23-Jul-19,28,0.31,7807,25140
23-Jul-19,29,0.52,13094,24972
23-Jul-19,30,0.62,15628,25188
23-Jul-19,31,0.16,4101,25483
23-Jul-19,32,0.35,8899,25773
23-Jul-19,33,0.0,0,27129
23-Jul-19,34,0.3,8372,27809
23-Jul-19,35,0.42,11881,28422
23-Jul-19,36,0.41,11867,28794
23-Jul-19,37,0.38,11149,28999
23-Jul-19,38,0.48,14080,29244
23-Jul-19,39,0.1,2971,29225
23-Jul-19,40,0.11,3253,29038
23-Jul-19,41,0.18,5059,28505
23-Jul-19,42,0.38,10663,28291
23-Jul-19,43,0.33,9131,27732
23-Jul-19,44,0.21,5832,27635
23-Jul-19,45,0.19,5060,26528
23-Jul-19,46,0.0,77,25157
23-Jul-19,47,0.43,10419,24273
23-Jul-19,48,1.03,23699,23029
24-Jul-19,1,1.89,37053,19586
24-Jul-19,2,4.12,78042,18938
24-Jul-19,3,4.9,91391,18662
24-Jul-19,4,3.62,66774,18459
24-Jul-19,5,4.82,88742,18407
24-Jul-19,6,2.99,54470,18211
24-Jul-19,7,3.88,70645,18221
24-Jul-19,8,3.78,69102,18280
24-Jul-19,9,3.18,58093,18268
24-Jul-19,10,3.26,59421,18237
24-Jul-19,11,5.07,91843,18120
24-Jul-19,12,5.11,95331,18653
24-Jul-19,13,3.15,64588,20476
24-Jul-19,14,3.02,67257,22239
24-Jul-19,15,0.8,19552,24355
24-Jul-19,16,0.43,11039,25553
24-Jul-19,17,0.23,6143,26650
24-Jul-19,18,0.13,3655,27202
24-Jul-19,19,0.36,9871,27338
24-Jul-19,20,0.52,14106,27356
24-Jul-19,21,0.21,5722,26778
24-Jul-19,22,0.14,3696,26817
24-Jul-19,23,0.0,0,26796
24-Jul-19,24,0.0,0,26659
24-Jul-19,25,0.47,12738,26954
24-Jul-19,26,0.32,8723,26899
24-Jul-19,27,1.09,29102,26805
24-Jul-19,28,0.44,11826,26913
24-Jul-19,29,0.43,11591,26950
24-Jul-19,30,0.54,14411,26881
24-Jul-19,31,0.0,0,26922
24-Jul-19,32,0.23,6214,27237
24-Jul-19,33,0.0,0,27665
24-Jul-19,34,0.37,10494,28301
24-Jul-19,35,0.45,12864,28907
24-Jul-19,36,0.52,15100,29153
24-Jul-19,37,0.5,14692,29158
24-Jul-19,38,0.69,20357,29346
24-Jul-19,39,0.58,16724,28827
24-Jul-19,40,0.34,9563,28273
24-Jul-19,41,0.1,2897,27792
24-Jul-19,42,0.46,12815,27886
24-Jul-19,43,0.4,11072,27817
24-Jul-19,44,0.09,2374,27728
24-Jul-19,45,0.42,11360,26996
24-Jul-19,46,0.06,1623,25617
24-Jul-19,47,0.4,9819,24453
24-Jul-19,48,0.67,15592,23129
25-Jul-19,1,3.26,68438,21001
25-Jul-19,2,2.63,53544,20327
25-Jul-19,3,1.7,33862,19888
25-Jul-19,4,1.55,30519,19650
25-Jul-19,5,1.91,37380,19596
25-Jul-19,6,1.76,33913,19275
25-Jul-19,7,1.49,28722,19237
25-Jul-19,8,1.83,34949,19150
25-Jul-19,9,1.74,32670,18740
25-Jul-19,10,1.09,20348,18652
25-Jul-19,11,1.37,25853,18894
25-Jul-19,12,1.5,29038,19329
25-Jul-19,13,1.26,26267,20790
25-Jul-19,14,1.88,42275,22471
25-Jul-19,15,0.18,4505,24478
25-Jul-19,16,0.41,10492,25748
25-Jul-19,17,0.59,15791,26879
25-Jul-19,18,0.56,15254,27425
25-Jul-19,19,0.59,16817,28482
25-Jul-19,20,0.37,10373,28297
25-Jul-19,21,0.18,5111,27709
25-Jul-19,22,0.46,12840,27755
25-Jul-19,23,0.03,943,27497
25-Jul-19,24,0.0,0,27672
25-Jul-19,25,0.09,2405,28145
25-Jul-19,26,0.36,10003,27998
25-Jul-19,27,0.34,9061,26780
25-Jul-19,28,0.47,12658,26744
25-Jul-19,29,0.62,16519,26763
25-Jul-19,30,0.61,16467,26810
25-Jul-19,31,0.38,10159,26902
25-Jul-19,32,0.82,22295,27216
25-Jul-19,33,1.05,28876,27525
25-Jul-19,34,0.98,27455,27975
25-Jul-19,35,0.81,23176,28507
25-Jul-19,36,0.99,28395,28700
25-Jul-19,37,0.88,25359,28852
25-Jul-19,38,0.96,27640,28932
25-Jul-19,39,0.58,16803,28885
25-Jul-19,40,0.87,24579,28334
25-Jul-19,41,0.51,14010,27314
25-Jul-19,42,0.78,21341,27289
25-Jul-19,43,0.72,19676,27165
25-Jul-19,44,0.55,14938,27020
25-Jul-19,45,0.01,350,26162
25-Jul-19,46,0.0,0,24935
25-Jul-19,47,1.03,24532,23885
25-Jul-19,48,2.5,56175,22506
26-Jul-19,1,1.87,40807,21857
26-Jul-19,2,1.8,38135,21138
26-Jul-19,3,2.03,40973,20225
26-Jul-19,4,1.9,37698,19871
26-Jul-19,5,1.95,38592,19811
26-Jul-19,6,2.19,42619,19457
26-Jul-19,7,2.49,48324,19421
26-Jul-19,8,2.01,39011,19430
26-Jul-19,9,2.12,40704,19236
26-Jul-19,10,2.29,44288,19298
26-Jul-19,11,2.41,45775,18978
26-Jul-19,12,2.34,45353,19403
26-Jul-19,13,2.11,43813,20808
26-Jul-19,14,1.93,42987,22260
26-Jul-19,15,0.69,16645,24084
26-Jul-19,16,0.99,25202,25332
26-Jul-19,17,0.2,5540,27044
26-Jul-19,18,0.57,15719,27598
26-Jul-19,19,0.96,27460,28736
26-Jul-19,20,0.83,23803,28757
26-Jul-19,21,0.28,8056,28326
26-Jul-19,22,0.23,6382,28175
26-Jul-19,23,0.95,26889,28296
26-Jul-19,24,0.29,8308,28507
26-Jul-19,25,0.77,22348,28983
26-Jul-19,26,0.21,5957,28907
26-Jul-19,27,0.6,16429,27491
26-Jul-19,28,0.46,12786,27500
26-Jul-19,29,0.61,16527,27239
26-Jul-19,30,0.5,13766,27443
26-Jul-19,31,0.0,0,27481
26-Jul-19,32,0.35,9775,27696
26-Jul-19,33,1.66,48000,28862
26-Jul-19,34,0.29,8241,28498
26-Jul-19,35,0.64,18447,28801
26-Jul-19,36,0.75,21734,28959
26-Jul-19,37,0.37,10765,28993
26-Jul-19,38,0.53,15474,29013
26-Jul-19,39,0.88,25485,28963
26-Jul-19,40,0.56,15849,28492
26-Jul-19,41,0.08,2208,27644
26-Jul-19,42,0.17,4550,26987
26-Jul-19,43,0.43,11442,26585
26-Jul-19,44,0.16,4212,26353
26-Jul-19,45,0.15,3876,25783
26-Jul-19,46,0.07,1640,24561
26-Jul-19,47,1.24,31029,24994
26-Jul-19,48,0.72,17392,24094
27-Jul-19,1,1.58,33788,21439
27-Jul-19,2,1.26,26258,20784
27-Jul-19,3,1.32,26449,19978
27-Jul-19,4,1.14,22433,19680
27-Jul-19,5,1.39,26907,19423
27-Jul-19,6,1.45,27684,19052
27-Jul-19,7,1.22,23145,18945
27-Jul-19,8,1.79,34049,19014
27-Jul-19,9,1.75,33132,18953
27-Jul-19,10,1.89,35467,18730
27-Jul-19,11,1.94,34571,17827
27-Jul-19,12,1.61,28822,17917
27-Jul-19,13,1.91,35127,18358
27-Jul-19,14,1.62,30424,18743
27-Jul-19,15,0.31,6172,19678
27-Jul-19,16,0.81,16999,20876
27-Jul-19,17,0.29,6787,23368
27-Jul-19,18,1.26,31328,24885
27-Jul-19,19,1.28,33567,26326
27-Jul-19,20,0.19,4971,26561
27-Jul-19,21,0.27,7132,26567
27-Jul-19,22,0.04,1006,26021
27-Jul-19,23,0.75,19258,25585
27-Jul-19,24,0.58,14613,25199
27-Jul-19,25,0.63,16180,25516
27-Jul-19,26,0.17,4331,25284
27-Jul-19,27,0.41,9832,24029
27-Jul-19,28,0.26,6098,23590
27-Jul-19,29,0.57,13362,23531
27-Jul-19,30,0.63,14831,23541
27-Jul-19,31,0.38,8907,23526
27-Jul-19,32,1.64,38674,23564
27-Jul-19,33,0.0,0,24338
27-Jul-19,34,0.62,15170,24633
27-Jul-19,35,0.43,10970,25291
27-Jul-19,36,1.99,50479,25403
27-Jul-19,37,1.97,49983,25404
27-Jul-19,38,1.17,29680,25393
27-Jul-19,39,3.01,75570,25094
27-Jul-19,40,0.38,9545,24800
27-Jul-19,41,0.85,20942,24519
27-Jul-19,42,1.0,24359,24239
27-Jul-19,43,1.72,41213,23962
27-Jul-19,44,1.39,33414,24055
27-Jul-19,45,0.63,14839,23680
27-Jul-19,46,0.08,1734,22882
27-Jul-19,47,2.44,56154,23022
27-Jul-19,48,1.84,40558,22021
28-Jul-19,1,3.12,62584,20032
28-Jul-19,2,3.15,60888,19351
28-Jul-19,3,3.14,58785,18744
28-Jul-19,4,2.84,52428,18489
28-Jul-19,5,3.61,65529,18168
28-Jul-19,6,3.06,54604,17866
28-Jul-19,7,3.34,58761,17595
28-Jul-19,8,3.75,66202,17640
28-Jul-19,9,4.07,71933,17672
28-Jul-19,10,3.79,66371,17525
28-Jul-19,11,3.54,62241,17564
28-Jul-19,12,3.01,52903,17580
28-Jul-19,13,2.9,51664,17809
28-Jul-19,14,2.64,47964,18170
28-Jul-19,15,0.63,11834,18830
28-Jul-19,16,0.77,14963,19338
28-Jul-19,17,0.67,13859,20532
28-Jul-19,18,2.31,49047,21254
28-Jul-19,19,1.8,39538,21989
28-Jul-19,20,0.71,15950,22564
28-Jul-19,21,0.28,6368,23125
28-Jul-19,22,0.0,0,23273
28-Jul-19,23,0.82,19154,23380
28-Jul-19,24,0.3,7142,23560
28-Jul-19,25,0.63,14841,23512
28-Jul-19,26,0.56,13259,23537
28-Jul-19,27,0.63,14672,23163
28-Jul-19,28,0.28,6384,22914
28-Jul-19,29,0.77,17383,22544
28-Jul-19,30,1.62,36622,22557
28-Jul-19,31,1.0,22386,22470
28-Jul-19,32,1.69,38143,22603
28-Jul-19,33,1.04,24005,22997
28-Jul-19,34,1.71,40495,23688
28-Jul-19,35,1.54,37411,24329
28-Jul-19,36,3.12,76529,24553
28-Jul-19,37,5.97,147561,24711
28-Jul-19,38,2.6,64321,24776
28-Jul-19,39,2.61,65353,25007
28-Jul-19,40,1.92,48657,25309
28-Jul-19,41,1.43,36562,25552
28-Jul-19,42,0.97,24702,25416
28-Jul-19,43,1.69,42769,25265
28-Jul-19,44,1.8,45156,25045
28-Jul-19,45,1.19,29362,24711
28-Jul-19,46,0.0,0,23788
28-Jul-19,47,2.25,51201,22738
28-Jul-19,48,2.93,63026,21539
29-Jul-19,1,2.23,45085,20222
29-Jul-19,2,2.1,41287,19653
29-Jul-19,3,1.84,35287,19205
29-Jul-19,4,1.58,30336,19182
29-Jul-19,5,2.1,40060,19078
29-Jul-19,6,2.11,39874,18888
29-Jul-19,7,1.97,37033,18790
29-Jul-19,8,2.22,41603,18757
29-Jul-19,9,2.49,46198,18532
29-Jul-19,10,2.45,45514,18541
29-Jul-19,11,1.84,33491,18238
29-Jul-19,12,1.38,25779,18657
29-Jul-19,13,1.22,24992,20414
29-Jul-19,14,1.03,22771,22074
29-Jul-19,15,0.0,0,23695
29-Jul-19,16,0.03,656,25221
29-Jul-19,17,0.16,4359,27655
29-Jul-19,18,1.01,28820,28447
29-Jul-19,19,1.03,28938,28036
29-Jul-19,20,0.3,8411,27706
29-Jul-19,21,0.31,8543,27326
29-Jul-19,22,0.0,0,27264
29-Jul-19,23,0.72,19617,27231
29-Jul-19,24,0.13,3586,27254
29-Jul-19,25,0.56,15319,27352
29-Jul-19,26,0.44,11895,27280
29-Jul-19,27,0.5,13116,26198
29-Jul-19,28,0.29,7523,26206
29-Jul-19,29,0.7,18274,26082
29-Jul-19,30,1.74,45167,25955
29-Jul-19,31,1.06,27653,26123
29-Jul-19,32,1.49,39415,26474
29-Jul-19,33,0.95,25955,27360
29-Jul-19,34,2.25,62877,27959
29-Jul-19,35,2.05,59030,28745
29-Jul-19,36,3.05,88455,28965
29-Jul-19,37,4.8,140068,29170
29-Jul-19,38,2.3,67467,29395
29-Jul-19,39,2.11,61261,29092
29-Jul-19,40,1.61,46218,28742
29-Jul-19,41,1.24,35000,28268
29-Jul-19,42,1.06,29945,28328
29-Jul-19,43,1.46,41247,28194
29-Jul-19,44,1.58,43661,27601
29-Jul-19,45,1.16,29958,25854
29-Jul-19,46,0.01,143,24574
29-Jul-19,47,1.62,38837,23982
29-Jul-19,48,1.85,42093,22718
30-Jul-19,1,1.91,40609,21300
30-Jul-19,2,1.73,35936,20805
30-Jul-19,3,1.55,31625,20380
30-Jul-19,4,1.34,26999,20122
30-Jul-19,5,1.84,36644,19951
30-Jul-19,6,1.83,36183,19737
30-Jul-19,7,1.73,33451,19351
30-Jul-19,8,2.02,38879,19271
30-Jul-19,9,2.39,44690,18661
30-Jul-19,10,2.14,40504,18942
30-Jul-19,11,1.84,35384,19282
30-Jul-19,12,1.35,27019,20011
30-Jul-19,13,1.14,25277,22141
30-Jul-19,14,0.99,23507,23789
30-Jul-19,15,0.0,0,25525
30-Jul-19,16,0.14,3681,26461
30-Jul-19,17,0.26,7281,27975
30-Jul-19,18,1.19,33654,28205
30-Jul-19,19,1.2,32639,27291
30-Jul-19,20,0.38,10150,26874
30-Jul-19,21,0.32,8522,26616
30-Jul-19,22,0.05,1416,26640
30-Jul-19,23,0.76,20160,26449
30-Jul-19,24,0.22,5742,26513
30-Jul-19,25,0.62,16597,26669
30-Jul-19,26,0.52,13833,26600
30-Jul-19,27,0.58,15180,26226
30-Jul-19,28,0.27,7088,26083
30-Jul-19,29,0.65,17037,26035
30-Jul-19,30,1.7,44126,25966
30-Jul-19,31,1.2,31168,25987
30-Jul-19,32,1.66,43744,26412
30-Jul-19,33,1.03,27709,27012
30-Jul-19,34,2.04,56797,27785
30-Jul-19,35,1.66,47268,28496
30-Jul-19,36,2.79,80422,28856
30-Jul-19,37,4.9,142365,29053
30-Jul-19,38,2.36,68817,29124
30-Jul-19,39,2.09,60290,28818
30-Jul-19,40,1.65,47084,28549
30-Jul-19,41,1.25,35186,28146
30-Jul-19,42,1.15,32213,27991
30-Jul-19,43,1.38,39149,28320
30-Jul-19,44,1.55,43539,28062
30-Jul-19,45,1.08,28975,26883
30-Jul-19,46,0.03,729,25383
30-Jul-19,47,1.54,37365,24338
30-Jul-19,48,1.75,40131,22943
31-Jul-19,1,6.37,129394,20304
31-Jul-19,2,6.03,119130,19757
31-Jul-19,3,5.86,112322,19160
31-Jul-19,4,5.88,111553,18960
31-Jul-19,5,5.93,112140,18913
31-Jul-19,6,5.71,106949,18734
31-Jul-19,7,5.7,105855,18558
31-Jul-19,8,5.98,111297,18599
31-Jul-19,9,6.86,125076,18244
31-Jul-19,10,6.66,122735,18442
31-Jul-19,11,6.37,116860,18343
31-Jul-19,12,6.17,116634,18896
31-Jul-19,13,5.45,113747,20880
31-Jul-19,14,4.59,104127,22706
31-Jul-19,15,2.34,57061,24398
31-Jul-19,16,2.62,67247,25627
31-Jul-19,17,1.99,55478,27939
31-Jul-19,18,2.48,70461,28461
31-Jul-19,19,2.24,63863,28535
31-Jul-19,20,2.42,68566,28276
31-Jul-19,21,1.9,52884,27821
31-Jul-19,22,1.89,51863,27477
31-Jul-19,23,1.73,47422,27413
31-Jul-19,24,1.71,47263,27583
31-Jul-19,25,2.0,55425,27742
31-Jul-19,26,1.72,47324,27472
31-Jul-19,27,2.05,56207,27368
31-Jul-19,28,1.72,46420,27001
31-Jul-19,29,2.04,54876,26912
31-Jul-19,30,1.67,44895,26880
31-Jul-19,31,2.2,58335,26503
31-Jul-19,32,2.8,74823,26692
31-Jul-19,33,1.7,45898,26968
31-Jul-19,34,1.82,49839,27321
31-Jul-19,35,2.17,60854,27987
31-Jul-19,36,2.4,67856,28296
31-Jul-19,37,2.05,58828,28670
31-Jul-19,38,2.53,73080,28876
31-Jul-19,39,2.46,71149,28970
31-Jul-19,40,2.1,60079,28600
31-Jul-19,41,1.99,55970,28146
31-Jul-19,42,2.18,60899,27928
31-Jul-19,43,2.38,66668,28053
31-Jul-19,44,1.82,50228,27671
31-Jul-19,45,1.46,38546,26492
31-Jul-19,46,1.31,32918,25093
31-Jul-19,47,2.59,61938,23908
31-Jul-19,48,2.84,64623,22749
01-Aug-19,1,3.85,82033,21299
01-Aug-19,2,13.47,278888,20703
01-Aug-19,3,13.73,279520,20355
01-Aug-19,4,13.88,279137,20112
01-Aug-19,5,13.92,274540,19717
01-Aug-19,6,13.8,268617,19463
01-Aug-19,7,14.09,270875,19221
01-Aug-19,8,14.39,276102,19192
01-Aug-19,9,14.7,281762,19167
01-Aug-19,10,14.42,279988,19412
01-Aug-19,11,13.84,271921,19643
01-Aug-19,12,13.54,273181,20175
01-Aug-19,13,12.3,267109,21713
01-Aug-19,14,11.51,270854,23541
01-Aug-19,15,10.62,269073,25334
01-Aug-19,16,10.62,283849,26728
01-Aug-19,17,9.48,270184,28496
01-Aug-19,18,9.74,282754,29016
01-Aug-19,19,9.69,275073,28400
01-Aug-19,20,9.66,272329,28194
01-Aug-19,21,9.62,267216,27773
01-Aug-19,22,9.52,262362,27558
01-Aug-19,23,9.46,261231,27604
01-Aug-19,24,9.43,257652,27337
01-Aug-19,25,9.49,258053,27202
01-Aug-19,26,9.56,258850,27085
01-Aug-19,27,9.69,259527,26776
01-Aug-19,28,9.68,258744,26720
01-Aug-19,29,9.97,266127,26699
01-Aug-19,30,9.56,255454,26732
01-Aug-19,31,10.13,269241,26567
01-Aug-19,32,10.75,287687,26765
01-Aug-19,33,9.55,258925,27116
01-Aug-19,34,9.55,263397,27581
01-Aug-19,35,9.63,272446,28277
01-Aug-19,36,9.91,283940,28648
01-Aug-19,37,9.44,272143,28815
01-Aug-19,38,9.86,285272,28931
01-Aug-19,39,9.83,283942,28900
01-Aug-19,40,9.53,273398,28699
01-Aug-19,41,9.35,264085,28252
01-Aug-19,42,9.46,266250,28134
01-Aug-19,43,9.53,271845,28517
01-Aug-19,44,9.04,254454,28145
01-Aug-19,45,9.24,250588,27132
01-Aug-19,46,9.55,244722,25614
01-Aug-19,47,10.93,265605,24300
01-Aug-19,48,11.52,264616,22972
02-Aug-19,1,2.26,48398,21409
02-Aug-19,2,1.43,29893,20896
02-Aug-19,3,1.58,31839,20206
02-Aug-19,4,1.71,34180,19966
02-Aug-19,5,1.55,30730,19865
02-Aug-19,6,1.16,22845,19615
02-Aug-19,7,1.42,27612,19507
02-Aug-19,8,1.65,31960,19379
02-Aug-19,9,1.63,31495,19365
02-Aug-19,10,1.37,26766,19497
02-Aug-19,11,1.23,23826,19312
02-Aug-19,12,1.38,27374,19789
02-Aug-19,13,1.49,32248,21579
02-Aug-19,14,1.71,39670,23154
02-Aug-19,15,1.35,33472,24866
02-Aug-19,16,1.86,48762,26211
02-Aug-19,17,1.21,33969,28153
02-Aug-19,18,1.57,45139,28699
