DATETIME,FPN,BOA,Difference
2023-05-11T10:30:00,309.62,307.3540000000001,-2.266
2023-06-02T12:30:00,129.58,155.126,25.546
2023-06-09T03:00:00,133.6,132.194,-1.406
2023-12-17T08:00:00,36.18,71.01600000000002,34.83599999999999
2024-01-03T20:30:00,210.92000000000004,208.168,-2.751999999999998
2024-01-16T08:30:00,314.48000000000013,314.21399999999994,-0.2659999999999949
2021-08-19T05:00:00,265.04,272.248,7.207999999999997
2021-10-19T19:00:00,137.24,138.658,1.418
2022-01-25T06:00:00,317.72,317.796,0.076
2022-02-01T17:30:00,147.6,166.93,19.33
2022-04-08T13:00:00,220.58,226.984,6.404
2022-05-14T09:00:00,259.76,258.336,-1.4240000000000002
2022-05-23T20:00:00,255.88,252.896,-2.984
2022-06-27T19:00:00,235.84,237.2,1.36
2022-08-05T04:30:00,250.76,250.66,-0.1
2022-08-16T11:00:00,241.72,243.126,1.406
2022-11-18T06:30:00,156.66,166.59,9.93
2023-03-29T17:00:00,123.0,131.738,8.738
2023-05-06T01:30:00,272.1,270.462,-1.638
2023-05-29T01:30:00,75.14,105.282,30.142
2023-11-02T13:00:00,160.03999999999996,159.07000000000005,-0.9700000000000016
2023-11-28T22:00:00,248.70000000000007,249.24000000000004,0.5400000000000063
2023-12-03T10:00:00,254.50000000000003,252.92,-1.5800000000000058
2023-12-06T04:30:00,292.81999999999994,292.36000000000007,-0.4599999999999852
2021-05-26T11:30:00,202.18,199.112,-3.068
2021-05-26T12:00:00,199.28,194.318,-4.962
2021-08-19T05:30:00,276.5,283.5540000000001,7.053999999999999
2021-11-11T22:30:00,90.88,129.79399999999998,38.914
2022-08-05T05:00:00,250.5,250.398,-0.102
2022-09-05T23:00:00,189.0,189.696,0.696
2022-09-29T17:30:00,295.22,289.328,-5.892
2022-10-25T18:30:00,227.96,232.19,4.23
2022-12-23T23:00:00,50.76,78.52600000000002,27.766
2023-02-07T20:00:00,299.46,300.444,0.984
2023-03-22T11:30:00,12.88,53.566,40.686
2023-04-27T22:00:00,169.24,176.34599999999998,7.106
2023-05-03T14:30:00,205.5,198.442,-7.058
2023-05-11T14:00:00,301.2,300.298,-0.902
2023-06-18T18:30:00,247.74,245.012,-2.728
2023-06-21T10:30:00,251.14,250.112,-1.028
2023-07-12T15:00:00,183.44,180.276,-3.164
2023-11-08T16:30:00,194.36,211.43200000000004,17.072000000000006
2023-12-03T11:00:00,259.55999999999995,255.212,-4.348000000000022
2024-01-21T23:30:00,104.22,136.05200000000002,31.832000000000004
2021-04-07T15:30:00,253.64,252.41,-1.23
2021-04-07T16:00:00,255.12,253.286,-1.834
2021-05-26T12:30:00,197.78,195.952,-1.828
2021-08-19T11:00:00,273.86,269.84,-4.02
2021-08-19T11:30:00,272.08,269.222,-2.858
2021-11-13T08:30:00,246.04,240.774,-5.266
2022-05-14T13:00:00,236.36,236.756,0.396
2022-06-28T01:00:00,185.04,184.3,-0.74
2022-07-09T10:00:00,228.82,225.066,-3.754
2022-08-25T17:30:00,260.46,257.772,-2.688
2022-11-18T11:00:00,193.08,200.57,7.49
2022-12-13T14:30:00,298.8,299.896,1.096
2023-01-16T08:00:00,240.1,239.08,-1.02
2023-01-21T19:00:00,236.98,243.528,6.547999999999999
2023-04-05T06:30:00,239.96,267.572,27.612
2023-04-25T00:30:00,200.7,201.208,0.508
2023-05-17T10:30:00,282.92,281.478,-1.442
2023-08-25T03:30:00,269.34,267.256,-2.084
2023-08-26T11:30:00,205.74,203.02,-2.72
2023-08-28T17:00:00,253.98,254.026,0.046
2023-12-11T15:00:00,297.86,296.46400000000006,-1.3960000000000017
2021-04-07T16:30:00,259.72,257.468,-2.252
2021-08-19T12:30:00,274.18,270.362,-3.818
2021-11-30T09:00:00,225.7,226.682,0.982
2022-05-07T17:30:00,267.12,267.466,0.346
2022-07-22T20:00:00,287.74,288.298,0.5579999999999999
2022-08-05T05:30:00,246.48,246.156,-0.324
2022-08-10T04:00:00,261.3,268.496,7.1960000000000015
2022-10-18T20:30:00,253.12,249.34,-3.78
2023-01-11T22:30:00,47.66,56.326,8.666
2023-01-24T16:00:00,278.66,283.184,4.524
2023-03-29T18:00:00,118.42,133.762,15.342
2023-04-05T07:00:00,240.34,264.998,24.658
2023-05-14T11:30:00,222.18,217.032,-5.148
2023-06-02T14:00:00,143.4,162.536,19.136
2023-06-04T18:00:00,208.0,206.528,-1.472
2023-07-12T18:30:00,214.12,215.712,1.592
2023-07-17T02:30:00,76.66,95.45,18.79
2023-07-19T16:30:00,260.8,260.106,-0.6940000000000001
2024-03-13T00:00:00,70.20000000000003,101.33599999999998,31.13600000000001
2021-08-19T19:00:00,295.04,296.61,1.57
2022-01-25T06:30:00,319.34,319.094,-0.246
2022-03-10T09:30:00,172.4,170.134,-2.266
2022-03-31T23:00:00,140.34,147.27,6.93
2022-06-28T01:30:00,180.8,181.084,0.284
2022-07-22T20:30:00,288.96,290.182,1.222
2022-08-25T18:00:00,265.14,262.664,-2.476
2022-09-19T16:30:00,292.4,292.264,-0.136
2022-11-29T21:30:00,312.52,310.888,-1.632
2022-12-13T15:00:00,298.2,298.498,0.298
2022-12-23T23:30:00,47.4,77.47,30.07
2022-12-28T06:00:00,44.2,74.376,30.176
2023-02-20T17:00:00,162.74,162.162,-0.578
2023-03-09T15:30:00,218.2,225.996,7.796
2023-04-07T22:30:00,258.12,257.164,-0.956
2023-04-11T07:30:00,118.22,141.164,22.94400000000001
2023-05-21T02:30:00,122.94,138.16,15.22
2023-09-11T14:00:00,278.68,274.35200000000003,-4.328
2024-01-26T00:30:00,71.47999999999995,98.07799999999996,26.59800000000001
2024-01-31T18:30:00,161.16,168.15800000000004,6.998000000000005
2021-04-07T17:00:00,258.6,259.374,0.774
2021-05-26T21:30:00,245.5,253.406,7.9060000000000015
2021-08-19T19:30:00,297.0,295.95,-1.05
2021-11-30T09:30:00,232.02,232.63,0.61
2022-04-08T13:30:00,210.9,217.96400000000003,7.064
2022-05-14T13:30:00,235.98,235.986,0.006
2022-06-09T15:00:00,213.82,213.45,-0.37
2022-06-29T17:00:00,255.48,259.668,4.188
2022-10-18T21:00:00,244.38,241.37,-3.01
2022-10-25T19:00:00,227.8,226.51,-1.29
2022-11-04T05:30:00,129.48,128.71,-0.77
2022-11-18T11:30:00,193.18,199.73,6.55
2022-12-05T04:00:00,200.16,195.79,-4.37
2022-12-24T03:30:00,44.42,70.18,25.76
2023-02-04T11:00:00,184.28,208.11,23.83
2023-03-19T03:30:00,91.14,95.722,4.582
2023-07-19T19:30:00,266.56,265.004,-1.556
2023-08-25T04:00:00,269.98,267.558,-2.422
2023-08-26T12:00:00,199.32,192.918,-6.402
2024-01-30T20:00:00,263.31999999999994,270.91400000000004,7.594000000000013
2021-04-07T17:30:00,259.1,262.436,3.3360000000000003
2021-08-19T20:00:00,302.68,304.142,1.462
2021-08-19T20:30:00,302.28,297.942,-4.338
2022-04-08T17:00:00,206.48,216.754,10.274
2022-07-30T18:30:00,272.82,273.0,0.18
2022-08-05T06:00:00,243.28,243.032,-0.248
2022-10-25T19:30:00,222.48,220.11,-2.37
2023-01-04T02:00:00,34.8,56.472,21.672
2023-01-16T08:30:00,238.88,239.528,0.648
2023-02-16T15:30:00,227.04,210.546,-16.494
2023-02-21T03:00:00,185.3,183.956,-1.344
2023-03-14T23:00:00,228.2,227.992,-0.208
2023-03-22T12:00:00,14.38,60.822,46.442
2023-04-18T13:30:00,130.4,132.316,1.916
2023-05-11T14:30:00,301.1,300.1140000000001,-0.986
2023-12-14T18:30:00,276.88000000000005,278.61999999999995,1.7399999999999791
2023-12-27T01:00:00,68.01999999999998,88.22399999999998,20.204
2024-01-02T19:00:00,164.33999999999995,164.46599999999995,0.1259999999999972
2024-01-30T21:30:00,243.72,247.08000000000004,3.3599999999999994
2021-05-26T22:00:00,241.42,243.576,2.156
2021-05-26T23:00:00,235.6,238.982,3.382
2021-11-13T13:30:00,277.94,277.986,0.046
2021-12-03T09:30:00,244.82,245.29,0.47
2022-02-11T07:30:00,293.78,292.972,-0.8079999999999999
2022-03-10T10:00:00,172.8,170.632,-2.168
2022-04-23T08:00:00,54.72,54.95,0.23
2022-07-30T19:00:00,277.3,275.68,-1.62
2022-07-30T19:30:00,279.96,278.622,-1.338
2022-08-05T07:00:00,226.86,225.624,-1.236
2022-09-05T23:30:00,181.02,182.0,0.98
2022-10-25T20:00:00,216.28,212.42,-3.86
2022-11-29T23:00:00,310.38,310.618,0.238
2022-12-28T06:30:00,47.08,76.132,29.052
2023-01-30T14:30:00,224.3,217.678,-6.622000000000001
2023-03-09T16:00:00,216.16,224.332,8.172
2023-03-22T12:30:00,14.4,65.64,51.24
2023-04-18T21:00:00,154.48,160.458,5.978
2023-05-06T06:30:00,273.64,271.138,-2.502
2023-05-11T15:00:00,302.76,301.128,-1.632
2024-03-21T10:00:00,126.26,178.05999999999997,51.79999999999999
2021-04-07T18:00:00,259.6,263.546,3.946
2021-04-27T09:00:00,249.82,246.2,-3.62
2021-08-19T21:00:00,289.14,284.086,-5.053999999999999
2021-08-19T21:30:00,283.56,289.992,6.432
2021-12-04T21:30:00,112.74,120.388,7.648
2022-04-23T08:30:00,56.1,53.83,-2.27
2022-10-04T07:00:00,146.34,159.46,13.12
2022-10-25T20:30:00,205.46,201.71,-3.75
2023-01-24T16:30:00,277.86,282.136,4.276
2023-02-12T09:30:00,263.86,269.384,5.524
2023-02-21T06:30:00,257.22,265.14,7.92
2023-02-28T11:30:00,286.96,285.858,-1.102
2023-03-19T04:00:00,92.02,99.358,7.337999999999999
2023-04-08T01:00:00,253.82,253.168,-0.652
2023-04-11T08:00:00,119.38,136.226,16.846
2023-04-25T01:30:00,191.24,194.138,2.898
2023-04-27T22:30:00,154.76,163.3,8.54
2023-07-14T13:00:00,162.44,163.756,1.3159999999999998
2023-11-26T11:30:00,299.2999999999998,297.988,-1.3120000000000194
2023-12-08T23:30:00,52.89999999999997,65.062,12.161999999999995
2021-05-26T23:30:00,235.9,238.422,2.522
2021-08-19T22:00:00,274.46,284.946,10.486
2021-08-19T22:30:00,264.14,271.30400000000003,7.164
2021-08-19T23:00:00,261.94,264.432,2.492
2022-11-18T12:00:00,196.8,204.61,7.81
2022-12-24T04:00:00,44.4,69.936,25.536
2023-01-04T20:00:00,86.9,85.786,-1.114
2023-01-30T16:00:00,233.94,219.276,-14.664
2023-06-18T19:00:00,248.5,239.972,-8.527999999999999
2023-07-06T20:30:00,143.88,161.748,17.868
2023-07-19T21:30:00,268.32,267.996,-0.324
2023-07-23T03:00:00,40.5,78.41199999999998,37.912
2023-08-22T16:30:00,259.12,260.11400000000003,0.994
2023-08-27T02:30:00,161.44,161.912,0.472
2023-08-28T18:00:00,253.7,250.292,-3.408
2023-09-06T19:30:00,306.62,305.464,-1.156
2023-09-30T17:30:00,209.74,206.388,-3.352
2023-10-12T11:30:00,305.00000000000017,305.76800000000014,0.7679999999999969
2024-01-24T11:30:00,113.81999999999996,128.31799999999998,14.497999999999996
2024-01-30T02:00:00,132.44,128.4660000000001,-3.974000000000001
2021-05-27T00:00:00,236.5,235.914,-0.586
2021-05-27T00:30:00,236.84,236.908,0.068
2021-10-19T19:30:00,122.46,121.162,-1.298
2022-04-23T09:00:00,54.72,55.41,0.69
2022-05-07T18:00:00,265.9,266.434,0.534
2022-05-14T14:00:00,253.96,253.988,0.028
2022-07-09T17:30:00,265.16,260.834,-4.3260000000000005
2022-07-31T02:00:00,290.9,288.518,-2.382
2022-10-18T21:30:00,243.98,240.05,-3.93
2022-11-18T13:00:00,201.28,209.91,8.63
2022-11-29T23:30:00,308.2,308.268,0.068
2022-12-18T13:00:00,129.8,150.15200000000004,20.352
2023-01-04T20:30:00,72.0,74.546,2.546
2023-02-07T20:30:00,302.56,303.954,1.394
2023-04-11T08:30:00,123.06,134.056,10.996
2023-05-06T07:00:00,273.06,269.502,-3.5580000000000003
2023-05-21T03:00:00,126.98,137.928,10.948
2023-05-26T22:30:00,200.52,202.662,2.142
2023-12-27T03:00:00,53.98000000000002,71.29199999999997,17.311999999999998
2024-03-06T07:00:00,300.58,302.84199999999987,2.2620000000000084
2021-05-27T01:00:00,234.72,235.764,1.044
2021-05-27T04:00:00,235.42,237.696,2.276
2021-11-13T14:00:00,281.12,279.66200000000003,-1.4580000000000002
2022-04-02T10:30:00,302.2,300.422,-1.778
2022-05-14T14:30:00,259.2,257.564,-1.636
2022-06-29T18:00:00,258.02,263.48400000000004,5.464
2022-09-06T00:00:00,171.84,169.296,-2.544
2022-09-19T17:00:00,297.42,298.282,0.862
2022-11-12T12:00:00,205.76,207.3,1.54
2022-11-30T00:00:00,308.4,308.258,-0.142
2023-03-22T13:00:00,14.44,67.544,53.104
2023-04-25T02:30:00,201.96,203.808,1.848
2023-04-25T03:00:00,210.0,209.15,-0.85
2023-06-18T19:30:00,247.68,243.748,-3.932
2023-06-23T07:00:00,240.8,232.538,-8.262
2023-08-18T02:00:00,122.4,135.762,13.362
2023-08-21T11:30:00,165.8,167.118,1.318
2023-10-15T12:00:00,105.26000000000003,115.59799999999998,10.337999999999996
2023-11-11T00:30:00,141.7599999999999,140.23399999999998,-1.526000000000001
2021-05-27T04:30:00,237.96,237.946,-0.014
2021-05-27T05:30:00,242.0,240.232,-1.768
2022-04-04T01:00:00,45.0,61.174,16.174
2022-04-08T21:30:00,176.48,184.12,7.64
2022-05-07T18:30:00,266.88,266.346,-0.534
2022-10-04T07:30:00,146.52,167.308,20.788
2022-11-12T22:00:00,206.38,205.13,-1.25
2022-11-23T09:30:00,165.42,174.6,9.18
2023-02-04T11:30:00,183.04,206.106,23.066
2023-03-22T13:30:00,14.46,72.858,58.398
2023-04-08T01:30:00,252.92,252.924,0.004
2023-05-01T10:30:00,203.8,203.096,-0.7040000000000001
2023-07-05T04:30:00,100.4,116.836,16.436
2023-07-06T21:00:00,144.16,165.326,21.166
2023-07-09T02:30:00,204.88,209.372,4.492
2023-09-04T04:30:00,207.0,219.842,12.842
2023-09-12T22:30:00,202.46,224.478,22.018
2023-09-19T20:00:00,48.24,57.20399999999999,8.964
2024-01-09T06:00:00,241.32,242.01000000000005,0.6900000000000025
2024-03-17T12:30:00,150.36,149.14600000000004,-1.2140000000000044
2021-03-31T09:30:00,256.86,261.938,5.078
2021-03-31T10:00:00,252.48,258.582,6.102
2021-04-07T18:30:00,259.98,268.496,8.516
2021-04-07T19:00:00,264.86,274.486,9.626
2021-08-19T23:30:00,259.92,260.028,0.108
2021-08-20T00:00:00,259.84,259.326,-0.514
2021-11-13T14:30:00,281.64,281.078,-0.562
2021-12-04T22:00:00,108.16,118.27,10.11
2022-03-10T10:30:00,170.42,166.232,-4.188
2022-05-07T19:00:00,266.4,266.392,-0.008
2022-07-22T21:00:00,289.82,291.142,1.3219999999999998
2022-11-18T13:30:00,204.6,215.74,11.14
2023-01-05T00:00:00,47.0,59.76,12.76
2023-02-07T21:00:00,300.2,298.516,-1.6840000000000002
2023-02-16T17:00:00,214.48,205.554,-8.926
2023-03-15T04:30:00,252.24,250.596,-1.644
2023-04-12T21:30:00,101.62,123.814,22.19400000000001
2023-05-06T07:30:00,272.22,268.38,-3.84
2023-11-26T15:30:00,297.8999999999998,297.02400000000006,-0.8760000000000029
2024-01-27T11:00:00,73.23999999999997,113.33399999999996,40.09400000000001
2021-05-27T06:00:00,243.2,240.12,-3.08
2021-08-20T08:00:00,264.48,263.65,-0.83
2021-10-19T20:00:00,104.22,102.934,-1.286
2021-11-13T15:00:00,281.28,280.608,-0.672
2022-05-23T20:30:00,254.52,250.984,-3.536
2022-10-18T22:00:00,238.36,237.8,-0.56
2022-11-18T14:00:00,208.68,222.72,14.04
2022-11-23T10:00:00,160.0,172.37,12.37
2023-01-21T19:30:00,234.6,241.668,7.068
2023-02-12T10:30:00,274.82,275.35,0.53
2023-04-25T04:00:00,231.14,229.552,-1.588
2023-05-06T08:00:00,267.52,258.094,-9.426
2023-05-14T12:30:00,211.7,201.24400000000003,-10.456
2023-07-10T18:30:00,214.94,213.004,-1.936
2023-08-21T12:00:00,162.96,166.438,3.478
2023-08-25T04:30:00,270.3,268.068,-2.232
2023-09-02T05:30:00,244.76,246.826,2.066
2023-11-30T13:30:00,296.8400000000001,293.38000000000005,-3.4600000000000137
2024-01-11T04:30:00,288.8400000000001,288.0379999999999,-0.8019999999999925
2024-03-05T06:00:00,205.36,217.22600000000008,11.866000000000003
2021-04-07T19:30:00,268.28,275.638,7.358
2021-04-07T20:00:00,275.46,281.034,5.574
2022-03-10T19:30:00,199.78,204.09,4.31
2022-08-25T18:30:00,269.38,266.448,-2.932
2022-10-04T16:00:00,197.5,202.932,5.432
2022-11-18T20:00:00,220.9,236.5,15.6
2022-11-23T10:30:00,160.44,170.38,9.94
2022-12-05T07:00:00,256.32,252.174,-4.146
2023-01-05T04:30:00,54.42,91.872,37.452
2023-02-28T12:00:00,283.84,283.796,-0.044
2023-04-08T02:30:00,251.82,248.458,-3.362
2023-06-26T17:00:00,206.3,201.716,-4.584
2023-07-10T19:00:00,214.22,203.052,-11.168
2023-07-12T19:00:00,218.26,219.084,0.8240000000000001
2024-01-13T14:00:00,301.2799999999998,300.05,-1.2299999999999898
2024-01-30T03:00:00,123.51999999999995,125.49800000000002,1.9779999999999984
2024-02-21T08:30:00,64.94000000000004,92.106,27.165999999999983
2024-03-08T13:30:00,56.75999999999999,85.84200000000001,29.082
2021-05-27T06:30:00,242.2,239.476,-2.724
2021-05-27T07:00:00,240.26,239.97,-0.29
2021-08-20T09:30:00,252.82,250.092,-2.728
2021-11-13T15:30:00,282.32,281.148,-1.172
2021-12-04T22:30:00,99.8,106.32,6.52
2022-01-25T07:30:00,309.88,311.45,1.57
2022-03-10T20:30:00,172.42,178.63,6.21
2022-03-11T02:00:00,41.42,63.43,22.01
2022-04-23T09:30:00,53.18,51.70399999999999,-1.476
2022-06-29T18:30:00,259.24,261.75,2.51
2022-07-31T02:30:00,290.02,287.08,-2.94
2022-09-06T00:30:00,166.82,166.234,-0.586
2022-10-19T10:30:00,171.9,170.05,-1.85
2022-11-04T09:00:00,182.6,181.51,-1.09
2022-12-18T13:30:00,129.16,145.122,15.962
2023-01-05T05:00:00,61.08,90.172,29.092
2023-01-16T09:00:00,236.86,236.594,-0.266
2023-03-19T09:00:00,198.0,199.092,1.092
2023-03-29T18:30:00,116.84,134.80200000000002,17.962
2023-04-08T03:00:00,253.32,249.862,-3.458
2021-08-20T18:30:00,261.66,262.498,0.838
2021-08-20T19:30:00,265.88,264.238,-1.642
2022-02-11T08:00:00,292.7,292.158,-0.542
2022-05-14T15:00:00,264.82,258.97,-5.85
2022-07-23T00:30:00,290.56,289.324,-1.236
2022-09-06T01:00:00,168.6,169.68200000000004,1.082
2022-09-19T17:30:00,300.84,303.036,2.196
2022-10-13T02:30:00,253.62,252.42,-1.2
2022-10-19T14:00:00,155.38,155.62,0.24
2022-11-12T22:30:00,201.38,202.37,0.99
2022-12-24T10:30:00,101.58,97.306,-4.274
2023-01-01T01:30:00,38.42,82.07799999999997,43.658
2023-04-11T09:30:00,127.72,124.378,-3.342
2023-05-03T15:00:00,203.98,196.152,-7.8279999999999985
2023-05-06T08:30:00,264.4,260.778,-3.622
2023-08-15T04:30:00,234.24,230.252,-3.988
2023-08-18T02:30:00,118.52,127.336,8.816
2023-08-22T17:00:00,262.76,266.096,3.3360000000000003
2023-09-04T05:30:00,230.56,232.534,1.974
2023-11-23T10:00:00,82.80000000000003,113.66600000000004,30.866000000000003
2021-04-07T21:30:00,274.66,277.332,2.672
2021-05-27T09:30:00,216.58,216.838,0.258
2021-08-20T20:00:00,263.34,262.238,-1.102
2021-08-20T20:30:00,256.36,255.344,-1.016
2021-10-20T01:30:00,46.2,72.61,26.41
2022-01-25T08:30:00,307.34,308.076,0.736
2022-02-11T09:30:00,299.24,295.522,-3.718
2022-05-23T21:00:00,252.6,248.986,-3.614
2022-09-19T20:30:00,312.02,314.9840000000001,2.964
2022-10-25T21:00:00,194.18,192.35,-1.83
2022-12-13T15:30:00,293.7,294.142,0.442
2022-12-18T14:00:00,128.48,143.582,15.102
2022-12-24T11:00:00,104.12,93.632,-10.488
2023-02-28T12:30:00,281.1,280.684,-0.416
2023-04-05T07:30:00,241.06,264.408,23.34800000000001
2023-06-26T17:30:00,211.44,212.11,0.67
2023-09-24T11:00:00,11.4,43.37600000000001,31.976
2023-09-24T13:00:00,10.14,45.74800000000001,35.60800000000001
2023-09-29T01:30:00,29.62,92.196,62.576
2024-01-26T02:00:00,71.41999999999999,87.29200000000002,15.871999999999998
2021-05-27T10:00:00,213.78,212.438,-1.342
2021-05-27T10:30:00,212.9,211.974,-0.926
2021-08-20T21:00:00,247.46,247.086,-0.374
2021-12-05T12:00:00,222.38,209.51,-12.87
2022-04-04T10:00:00,143.28,158.57,15.29
2022-06-29T19:00:00,260.14,267.29,7.15
2022-08-31T20:30:00,247.28,246.328,-0.952
2022-09-21T01:30:00,295.02,295.078,0.058
2022-10-13T03:00:00,254.9,253.55,-1.35
2023-01-01T02:30:00,38.0,81.696,43.69600000000001
2023-01-24T17:30:00,276.72,282.42,5.7
2023-02-21T09:30:00,259.32,267.942,8.622
2023-02-23T23:30:00,105.52,119.748,14.228
2023-03-09T18:00:00,210.0,223.93400000000003,13.934
2023-08-07T20:00:00,216.24,216.248,0.008
2023-08-22T18:30:00,274.38,279.812,5.432
2023-08-31T13:00:00,259.06,258.238,-0.8220000000000001
2023-11-23T10:30:00,83.50000000000004,113.176,29.67600000000002
2024-01-11T05:30:00,297.5200000000001,293.552,-3.9680000000000097
2024-02-28T22:30:00,55.85999999999999,87.76799999999999,31.908
2021-05-27T11:30:00,211.2,211.574,0.374
2021-08-20T21:30:00,238.82,241.522,2.702
2021-08-20T23:00:00,205.18,212.776,7.596
2021-08-20T23:30:00,197.28,202.254,4.974
2021-08-21T02:30:00,196.78,200.804,4.024
2022-01-15T06:00:00,283.64,282.916,-0.7240000000000001
2022-10-25T21:30:00,184.48,181.14,-3.34
2022-11-12T23:00:00,194.7,196.66,1.96
2022-11-18T20:30:00,215.28,229.99,14.71
2023-01-05T05:30:00,73.44,100.15,26.71
2023-01-24T18:00:00,275.82,281.344,5.524
2023-02-04T13:00:00,180.2,194.348,14.148
2023-02-16T18:00:00,211.56,202.134,-9.426
2023-02-21T10:00:00,257.46,262.322,4.862
2023-02-28T15:30:00,285.86,285.91,0.05
2023-03-19T09:30:00,204.64,205.582,0.942
2023-12-18T23:00:00,98.73999999999997,94.50200000000004,-4.237999999999996
2024-01-26T18:30:00,151.88000000000005,163.71199999999996,11.832000000000017
2024-02-09T20:30:00,128.34,129.09199999999998,0.7520000000000029
2024-02-11T22:30:00,212.14,214.05000000000007,1.910000000000004
2024-08-21T22:00:00,27.46,68.47399999999999,41.014
2021-04-07T22:00:00,266.62,270.60400000000004,3.984
2021-05-27T12:00:00,211.86,210.378,-1.482
2021-05-27T13:00:00,207.92,207.002,-0.918
2021-08-21T03:30:00,199.3,202.252,2.952
2021-10-20T07:00:00,171.38,168.32,-3.06
2022-03-11T02:30:00,40.8,62.322,21.522
2022-05-07T22:00:00,266.86,264.406,-2.454
2022-07-09T21:00:00,263.5,261.584,-1.916
2022-10-19T14:30:00,159.74,158.07,-1.67
2023-01-01T03:00:00,37.22,83.45,46.23
2023-01-16T09:30:00,233.44,235.124,1.6840000000000002
2023-02-28T21:00:00,292.5,288.994,-3.506
2023-03-19T10:00:00,217.22,219.446,2.226
2023-03-22T14:00:00,15.6,75.87,60.27
2023-06-16T09:30:00,287.16,289.736,2.576
2023-06-23T07:30:00,238.8,235.364,-3.4360000000000004
2023-07-17T03:30:00,87.86,101.696,13.836
2023-08-28T18:30:00,254.08,249.284,-4.796
2023-11-29T05:30:00,276.52000000000004,269.572,-6.948000000000004
2023-12-14T02:30:00,165.60000000000005,170.67600000000004,5.076000000000007
2021-04-07T22:30:00,257.58,256.724,-0.856
2021-08-21T04:00:00,201.6,203.968,2.3680000000000003
2021-08-21T04:30:00,200.8,202.938,2.138
2021-08-21T05:00:00,203.88,205.96400000000003,2.084
2021-08-21T05:30:00,212.42,213.152,0.732
2021-10-21T02:00:00,47.58,77.764,30.184
2021-12-06T03:30:00,187.32,214.374,27.054
2022-02-01T18:00:00,148.46,166.59799999999996,18.138
2022-04-08T22:00:00,149.72,156.136,6.416
2022-08-05T12:00:00,178.4,179.82,1.42
2023-01-21T20:00:00,228.38,233.786,5.4060000000000015
2023-02-04T13:30:00,171.52,188.4,16.88
2023-02-24T00:00:00,99.64,111.578,11.938
2023-04-28T01:00:00,162.84,161.412,-1.4280000000000002
2023-05-06T09:00:00,262.78,261.034,-1.746
2023-05-11T15:30:00,302.4,301.308,-1.092
2023-05-31T05:00:00,206.54,201.982,-4.558
2023-06-04T18:30:00,208.48,208.904,0.424
2023-06-16T10:30:00,283.84,283.582,-0.258
2023-12-17T10:00:00,35.39999999999999,66.55199999999999,31.152
2024-02-27T15:30:00,242.78000000000003,243.728,0.9480000000000094
2021-03-31T10:30:00,253.98,257.092,3.112
2021-04-07T23:00:00,255.34,253.868,-1.472
2021-05-27T17:00:00,249.62,246.982,-2.638
2022-01-15T06:30:00,287.36,287.014,-0.346
2022-03-11T03:00:00,40.2,61.782,21.582
2022-08-31T21:00:00,246.14,243.398,-2.742
2022-09-21T02:00:00,292.4,291.848,-0.552
2022-11-04T17:00:00,227.98,224.88,-3.1
2022-11-18T21:00:00,205.36,213.89,8.53
2022-12-05T14:30:00,270.36,269.532,-0.828
2022-12-13T16:30:00,292.58,292.156,-0.424
2022-12-28T08:30:00,96.14,84.51,-11.63
2023-01-21T20:30:00,225.8,227.922,2.122
2023-01-24T18:30:00,274.72,279.98,5.26
2023-02-24T00:30:00,96.82,96.804,-0.016
2023-03-29T20:30:00,99.52,117.58,18.06
2023-06-18T20:00:00,241.72,241.658,-0.062
2023-06-23T08:00:00,236.32,233.044,-3.276
2023-06-26T18:00:00,211.2,212.334,1.134
2023-11-20T11:30:00,267.92000000000013,270.26200000000006,2.3419999999999845
2021-04-07T23:30:00,251.72,247.756,-3.964
2021-05-27T18:30:00,264.26,262.63,-1.63
2021-08-21T06:00:00,219.76,219.482,-0.278
2021-10-21T03:00:00,47.4,74.07,26.67
2022-05-08T02:00:00,246.06,244.62,-1.44
2022-05-14T15:30:00,267.64,264.69,-2.95
2022-07-09T21:30:00,265.7,266.59,0.89
2022-09-21T11:00:00,252.02,250.112,-1.908
2022-11-30T00:30:00,307.6,307.402,-0.198
2022-12-14T11:30:00,277.64,275.838,-1.802
2023-03-01T01:30:00,249.48,250.708,1.228
2023-03-19T10:30:00,227.14,225.254,-1.886
2023-05-21T03:30:00,125.08,142.606,17.526
2023-05-24T21:30:00,251.7,250.71400000000003,-0.986
2023-05-31T12:30:00,192.42,194.82,2.4
2023-06-04T19:00:00,209.96,208.838,-1.122
2023-07-06T21:30:00,129.38,151.688,22.308000000000003
2023-07-10T22:30:00,183.36,183.908,0.5479999999999999
2023-08-31T14:30:00,264.8,264.286,-0.514
2023-11-15T00:30:00,75.03999999999998,93.81400000000002,18.77400000000001
2021-04-08T00:00:00,248.0,243.086,-4.914
2021-08-21T08:00:00,252.62,250.19,-2.43
2021-08-21T23:30:00,235.7,238.382,2.682
2021-08-22T00:00:00,235.1,231.71400000000003,-3.386
2022-04-04T11:00:00,139.74,166.226,26.486
2022-04-08T22:30:00,134.96,151.128,16.168
2022-05-23T21:30:00,246.1,242.158,-3.942
2022-06-21T03:30:00,256.64,255.816,-0.8240000000000001
2022-08-25T19:00:00,273.88,270.752,-3.128
2022-09-29T18:00:00,298.1,290.588,-7.512
2022-10-13T03:30:00,256.94,255.08,-1.86
2022-11-30T01:30:00,305.18,304.898,-0.282
