DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
1,2019-03-23,25970,4C,F,2400,2400,NA,2019-03-22T08:33:13
1,2019-03-24,25750,1F,F,30,30,NA,2019-03-23T08:10:18
1,2019-03-24,25800,1A,P,100,230,NA,2019-03-23T08:10:18
1,2019-03-24,23730,03,F,300,300,NA,2019-03-23T08:10:18
1,2019-03-24,22680,04,F,400,400,NA,2019-03-23T08:10:18
1,2019-03-24,21560,1B,T,430,730,Om,2019-03-23T08:10:18
1,2019-03-24,24520,2F,P,800,900,NA,2019-03-23T08:10:18
1,2019-03-24,25950,2A,P,930,1030,NA,2019-03-23T08:10:18
1,2019-03-24,26070,2B,P,1100,1300,DM,2019-03-23T08:10:18
1,2019-03-24,26030,3B,T,1330,1630,Dm,2019-03-23T08:10:18
1,2019-03-24,36060,DP,P,1700,1930,EM,2019-03-23T08:10:18
1,2019-03-24,33170,4B,F,2100,2100,NA,2019-03-23T08:10:18
1,2019-03-24,23740,4C,F,2400,2400,NA,2019-03-23T08:10:18
1,2019-03-25,23540,1F,F,30,30,NA,2019-03-24T08:25:50
1,2019-03-25,23920,1A,P,100,230,NA,2019-03-24T08:25:50
1,2019-03-25,22650,03,F,300,300,NA,2019-03-24T08:25:50
1,2019-03-25,22210,04,F,400,400,NA,2019-03-24T08:25:50
1,2019-03-25,21920,1B,T,430,730,Om,2019-03-24T08:25:50
1,2019-03-25,33630,2F,P,800,900,DM,2019-03-24T08:25:50
1,2019-03-25,33210,2A,P,930,1030,NA,2019-03-24T08:25:50
1,2019-03-25,31770,2B,P,1100,1300,NA,2019-03-24T08:25:50
1,2019-03-25,31850,3B,T,1330,1630,Dm,2019-03-24T08:25:50
1,2019-03-25,41730,DP,P,1700,1930,EM,2019-03-24T08:25:50
1,2019-03-25,38680,4B,F,2100,2100,NA,2019-03-24T08:25:50
1,2019-03-25,27150,4C,F,2400,2400,NA,2019-03-24T08:25:50
1,2019-03-26,25730,1F,F,30,30,NA,2019-03-25T09:08:34
1,2019-03-26,26070,1A,P,100,230,NA,2019-03-25T09:08:34
1,2019-03-26,24900,03,F,300,300,NA,2019-03-25T09:08:34
1,2019-03-26,24080,04,F,400,400,NA,2019-03-25T09:08:34
1,2019-03-26,23980,1B,T,430,730,Om,2019-03-25T09:08:34
1,2019-03-26,34800,2F,P,800,900,DM,2019-03-25T09:08:34
1,2019-03-26,33860,2A,P,930,1030,NA,2019-03-25T09:08:34
1,2019-03-26,32790,2B,P,1100,1300,NA,2019-03-25T09:08:34
1,2019-03-26,32920,3B,T,1330,1630,Dm,2019-03-25T09:08:34
1,2019-03-26,40980,DP,P,1700,1930,EM,2019-03-25T09:08:34
1,2019-03-26,37570,4B,F,2100,2100,NA,2019-03-25T09:08:34
1,2019-03-26,26290,4C,F,2400,2400,NA,2019-03-25T09:08:34
1,2019-03-27,26020,1F,F,30,30,NA,2019-03-26T08:40:24
1,2019-03-27,26360,1A,P,100,230,NA,2019-03-26T08:40:24
1,2019-03-27,24760,03,F,300,300,NA,2019-03-26T08:40:24
1,2019-03-27,24150,04,F,400,400,NA,2019-03-26T08:40:24
1,2019-03-27,24090,1B,T,430,730,Om,2019-03-26T08:40:24
1,2019-03-27,35720,2F,P,800,900,DM,2019-03-26T08:40:24
1,2019-03-27,34650,2A,P,930,1030,NA,2019-03-26T08:40:24
1,2019-03-27,34090,2B,P,1100,1300,NA,2019-03-26T08:40:24
1,2019-03-27,33390,3B,T,1330,1630,Dm,2019-03-26T08:40:24
1,2019-03-27,40880,DP,P,1700,1930,EM,2019-03-26T08:40:24
1,2019-03-27,37460,4B,F,2100,2100,NA,2019-03-26T08:40:24
1,2019-03-27,26450,4C,F,2400,2400,NA,2019-03-26T08:40:24
1,2019-03-28,26210,1F,F,30,30,NA,2019-03-27T08:46:20
1,2019-03-28,26420,1A,P,100,230,NA,2019-03-27T08:46:20
1,2019-03-28,24980,03,F,300,300,NA,2019-03-27T08:46:20
1,2019-03-28,24150,04,F,400,400,NA,2019-03-27T08:46:20
1,2019-03-28,24080,1B,T,430,730,Om,2019-03-27T08:46:20
1,2019-03-28,35020,2F,P,800,900,DM,2019-03-27T08:46:20
1,2019-03-28,34340,2A,P,930,1030,NA,2019-03-27T08:46:20
1,2019-03-28,33160,2B,P,1100,1300,NA,2019-03-27T08:46:20
1,2019-03-28,31770,3B,T,1330,1630,Dm,2019-03-27T08:46:20
1,2019-03-28,40100,DP,P,1700,1930,EM,2019-03-27T08:46:20
1,2019-03-28,37210,4B,F,2100,2100,NA,2019-03-27T08:46:20
1,2019-03-28,26380,4C,F,2400,2400,NA,2019-03-27T08:46:20
1,2019-03-29,26170,1F,F,30,30,NA,2019-03-28T08:43:00
1,2019-03-29,26360,1A,P,100,230,NA,2019-03-28T08:43:00
1,2019-03-29,24760,03,F,300,300,NA,2019-03-28T08:43:00
1,2019-03-29,23960,04,F,400,400,Om,2019-03-28T08:43:00
1,2019-03-29,23980,1B,T,430,730,NA,2019-03-28T08:43:00
1,2019-03-29,34360,2F,P,800,900,DM,2019-03-28T08:43:00
1,2019-03-29,33230,2A,P,930,1030,NA,2019-03-28T08:43:00
1,2019-03-29,31520,2B,P,1100,1300,NA,2019-03-28T08:43:00
1,2019-03-29,29970,3B,T,1330,1630,Dm,2019-03-28T08:43:00
1,2019-03-29,38250,DP,P,1700,1930,EM,2019-03-28T08:43:00
1,2019-03-29,35390,4B,F,2100,2100,NA,2019-03-28T08:43:00
1,2019-03-29,26780,4C,F,2400,2400,NA,2019-03-28T08:43:00
1,2019-03-30,26230,1F,F,30,30,NA,2019-03-29T08:45:56
1,2019-03-30,25940,1A,P,100,230,NA,2019-03-29T08:45:56
1,2019-03-30,23920,03,F,300,300,NA,2019-03-29T08:45:56
1,2019-03-30,23060,04,F,400,400,NA,2019-03-29T08:45:56
1,2019-03-30,22970,1B,T,430,730,Om,2019-03-29T08:45:56
1,2019-03-30,27850,2F,P,800,900,NA,2019-03-29T08:45:56
1,2019-03-30,28130,2A,P,930,1030,DM,2019-03-29T08:45:56
1,2019-03-30,26930,2B,P,1100,1300,NA,2019-03-29T08:45:56
1,2019-03-30,25440,3B,T,1330,1630,Dm,2019-03-29T08:45:56
1,2019-03-30,34470,DP,P,1700,1930,EM,2019-03-29T08:45:56
1,2019-03-30,31800,4B,F,2100,2100,NA,2019-03-29T08:45:56
1,2019-03-30,25230,4C,F,2400,2400,NA,2019-03-29T08:45:56
1,2019-03-31,24710,1F,F,30,30,NA,2019-03-30T08:41:06
1,2019-03-31,24460,1A,P,200,230,NA,2019-03-30T08:41:06
1,2019-03-31,23060,04,F,400,400,NA,2019-03-30T08:41:06
1,2019-03-31,22030,1B,T,430,730,Om,2019-03-30T08:41:06
1,2019-03-31,26380,2F,P,800,900,NA,2019-03-30T08:41:06
1,2019-03-31,27430,2A,P,930,1030,DM,2019-03-30T08:41:06
1,2019-03-31,27290,2B,P,1100,1300,NA,2019-03-30T08:41:06
1,2019-03-31,25120,3B,T,1330,1630,Dm,2019-03-30T08:41:06
1,2019-03-31,31540,3C,P,1700,1830,NA,2019-03-30T08:41:06
1,2019-03-31,32450,4A,T,1900,1930,NA,2019-03-30T08:41:06
1,2019-03-31,35530,4B,P,2000,2100,EM,2019-03-30T08:41:06
1,2019-03-31,24710,4C,F,2400,2400,NA,2019-03-30T08:41:06
1,2019-04-01,23310,1F,F,30,30,NA,2019-03-31T08:33:29
1,2019-04-01,22830,1S,T,100,130,Om,2019-03-31T08:33:29
1,2019-04-01,23930,1A,P,200,230,NA,2019-03-31T08:33:29
1,2019-04-01,23470,04,F,400,400,NA,2019-03-31T08:33:29
1,2019-04-01,23220,1B,T,430,730,NA,2019-03-31T08:33:29
1,2019-04-01,35210,2F,P,800,900,DM,2019-03-31T08:33:29
1,2019-04-01,34600,2A,P,930,1030,NA,2019-03-31T08:33:29
1,2019-04-01,33280,2B,P,1100,1300,NA,2019-03-31T08:33:29
1,2019-04-01,30210,3B,T,1330,1630,Dm,2019-03-31T08:33:29
1,2019-04-01,36990,3C,P,1700,1830,NA,2019-03-31T08:33:29
1,2019-04-01,37210,4A,T,1900,1930,NA,2019-03-31T08:33:29
1,2019-04-01,39000,4B,P,2000,2100,EM,2019-03-31T08:33:29
1,2019-04-01,26260,4C,F,2400,2400,NA,2019-03-31T08:33:29
1,2019-04-02,24580,1F,F,30,30,NA,2019-04-01T08:37:52
1,2019-04-02,24260,1S,T,100,130,Om,2019-04-01T08:37:52
1,2019-04-02,25290,1A,P,200,230,NA,2019-04-01T08:37:52
1,2019-04-02,24560,04,F,400,400,NA,2019-04-01T08:37:52
1,2019-04-02,24470,1B,T,430,730,NA,2019-04-01T08:37:52
1,2019-04-02,37930,2F,P,800,900,DM,2019-04-01T08:37:52
1,2019-04-02,37630,2A,P,930,1030,NA,2019-04-01T08:37:52
1,2019-04-02,37060,2B,P,1100,1300,NA,2019-04-01T08:37:52
1,2019-04-02,35000,3B,T,1330,1630,Dm,2019-04-01T08:37:52
1,2019-04-02,39170,3C,P,1700,1830,NA,2019-04-01T08:37:52
1,2019-04-02,39170,4A,T,1900,1930,NA,2019-04-01T08:37:52
1,2019-04-02,40270,4B,P,2000,2100,EM,2019-04-01T08:37:52
1,2019-04-02,27470,4C,F,2400,2400,NA,2019-04-01T08:37:52
1,2019-04-03,26130,1F,F,30,30,NA,2019-04-02T08:29:19
1,2019-04-03,25590,1S,T,100,130,NA,2019-04-02T08:29:19
1,2019-04-03,26360,1A,P,200,230,NA,2019-04-02T08:29:19
1,2019-04-03,25330,04,F,400,400,NA,2019-04-02T08:29:19
1,2019-04-03,25130,1B,T,430,730,Om,2019-04-02T08:29:19
1,2019-04-03,36600,2F,P,800,900,DM,2019-04-02T08:29:19
1,2019-04-03,35730,2A,P,930,1030,NA,2019-04-02T08:29:19
1,2019-04-03,34190,2B,P,1100,1300,NA,2019-04-02T08:29:19
1,2019-04-03,32710,3B,T,1330,1630,Dm,2019-04-02T08:29:19
1,2019-04-03,38120,3C,P,1700,1830,NA,2019-04-02T08:29:19
1,2019-04-03,38170,4A,T,1900,1930,NA,2019-04-02T08:29:19
1,2019-04-03,39760,4B,P,2000,2100,EM,2019-04-02T08:29:19
1,2019-04-03,27430,4C,F,2400,2400,NA,2019-04-02T08:29:19
1,2019-04-04,26320,1F,F,30,30,NA,2019-04-03T08:51:00
1,2019-04-04,25510,1S,T,100,130,NA,2019-04-03T08:51:00
1,2019-04-04,26280,1A,P,200,230,NA,2019-04-03T08:51:00
1,2019-04-04,26060,04,F,400,400,NA,2019-04-03T08:51:00
1,2019-04-04,25240,1B,T,430,730,Om,2019-04-03T08:51:00
1,2019-04-04,37250,2F,P,800,900,DM,2019-04-03T08:51:00
1,2019-04-04,36290,2A,P,930,1030,NA,2019-04-03T08:51:00
1,2019-04-04,35060,2B,P,1100,1300,NA,2019-04-03T08:51:00
1,2019-04-04,33300,3B,T,1330,1630,Dm,2019-04-03T08:51:00
1,2019-04-04,37980,3C,P,1700,1830,NA,2019-04-03T08:51:00
1,2019-04-04,38230,4A,T,1900,1930,NA,2019-04-03T08:51:00
1,2019-04-04,39100,4B,P,2000,2100,EM,2019-04-03T08:51:00
1,2019-04-04,27140,4C,F,2400,2400,NA,2019-04-03T08:51:00
1,2019-04-05,25480,1F,F,30,30,NA,2019-04-04T08:46:53
1,2019-04-05,24830,1S,T,100,130,NA,2019-04-04T08:46:53
1,2019-04-05,25720,1A,P,200,230,NA,2019-04-04T08:46:53
1,2019-04-05,24940,04,F,400,400,NA,2019-04-04T08:46:53
1,2019-04-05,24520,1B,T,430,730,Om,2019-04-04T08:46:53
1,2019-04-05,36070,2F,P,800,900,DM,2019-04-04T08:46:53
1,2019-04-05,35490,2A,P,930,1030,NA,2019-04-04T08:46:53
1,2019-04-05,33380,2B,P,1100,1300,NA,2019-04-04T08:46:53
1,2019-04-05,30710,3B,T,1330,1630,Dm,2019-04-04T08:46:53
1,2019-04-05,35140,3C,P,1700,1830,NA,2019-04-04T08:46:53
1,2019-04-05,35160,4A,T,1900,1930,NA,2019-04-04T08:46:53
1,2019-04-05,36070,4B,P,2000,2100,EM,2019-04-04T08:46:53
1,2019-04-05,26210,4C,F,2400,2400,NA,2019-04-04T08:46:53
1,2019-04-06,25010,1F,F,30,30,NA,2019-04-05T08:46:14
1,2019-04-06,24180,1S,T,100,130,NA,2019-04-05T08:46:14
1,2019-04-06,24810,1A,P,200,230,NA,2019-04-05T08:46:14
1,2019-04-06,23560,04,F,400,400,Om,2019-04-05T08:46:14
1,2019-04-06,23740,1B,T,430,730,NA,2019-04-05T08:46:14
1,2019-04-06,30110,2F,P,800,900,NA,2019-04-05T08:46:14
1,2019-04-06,31040,2A,P,930,1030,DM,2019-04-05T08:46:14
1,2019-04-06,29580,2B,P,1100,1300,NA,2019-04-05T08:46:14
1,2019-04-06,27080,3B,T,1330,1630,Dm,2019-04-05T08:46:14
1,2019-04-06,32060,3C,P,1700,1830,NA,2019-04-05T08:46:14
1,2019-04-06,32180,4A,T,1900,1930,NA,2019-04-05T08:46:14
1,2019-04-06,33280,4B,P,2000,2100,EM,2019-04-05T08:46:14
1,2019-04-06,24990,4C,F,2400,2400,NA,2019-04-05T08:46:14
1,2019-04-07,23940,1F,F,30,30,NA,2019-04-06T08:37:04
1,2019-04-07,22920,1S,T,100,130,NA,2019-04-06T08:37:04
1,2019-04-07,23350,1A,P,200,230,NA,2019-04-06T08:37:04
1,2019-04-07,21990,04,F,400,400,NA,2019-04-06T08:37:04
1,2019-04-07,21420,1B,T,430,730,Om,2019-04-06T08:37:04
1,2019-04-07,26340,2F,P,800,900,NA,2019-04-06T08:37:04
1,2019-04-07,27780,2A,P,930,1030,DM,2019-04-06T08:37:04
1,2019-04-07,27670,2B,P,1100,1300,NA,2019-04-06T08:37:04
1,2019-04-07,26340,3B,T,1330,1630,Dm,2019-04-06T08:37:04
1,2019-04-07,30940,3C,P,1700,1830,NA,2019-04-06T08:37:04
1,2019-04-07,31310,4A,T,1900,1930,NA,2019-04-06T08:37:04
1,2019-04-07,32700,4B,P,2000,2100,EM,2019-04-06T08:37:04
1,2019-04-07,23710,4C,F,2400,2400,NA,2019-04-06T08:37:04
1,2019-04-08,22540,1F,F,30,30,NA,2019-04-07T08:37:16
1,2019-04-08,21980,1S,T,100,130,NA,2019-04-07T08:37:16
1,2019-04-08,22880,1A,P,200,230,NA,2019-04-07T08:37:16
1,2019-04-08,22030,04,F,400,400,NA,2019-04-07T08:37:16
1,2019-04-08,21840,1B,T,430,730,Om,2019-04-07T08:37:16
1,2019-04-08,33970,2F,P,800,900,DM,2019-04-07T08:37:16
1,2019-04-08,33780,2A,P,930,1030,NA,2019-04-07T08:37:16
1,2019-04-08,32790,2B,P,1100,1300,NA,2019-04-07T08:37:16
1,2019-04-08,31110,3B,T,1330,1630,Dm,2019-04-07T08:37:16
1,2019-04-08,35070,3C,P,1700,1900,NA,2019-04-07T08:37:16
1,2019-04-08,35310,4A,T,1930,2000,NA,2019-04-07T08:37:16
1,2019-04-08,36280,4B,P,2030,2130,EM,2019-04-07T08:37:16
1,2019-04-08,25250,4C,F,2400,2400,NA,2019-04-07T08:37:16
1,2019-04-09,23950,1F,F,30,30,NA,2019-04-08T08:57:54
1,2019-04-09,23320,1S,T,100,130,NA,2019-04-08T08:57:54
1,2019-04-09,24050,1A,P,200,230,NA,2019-04-08T08:57:54
1,2019-04-09,23070,04,F,400,400,NA,2019-04-08T08:57:54
1,2019-04-09,22910,1B,T,430,730,Om,2019-04-08T08:57:54
1,2019-04-09,34140,2F,P,800,900,DM,2019-04-08T08:57:54
1,2019-04-09,33740,2A,P,930,1030,NA,2019-04-08T08:57:54
1,2019-04-09,32060,2B,P,1100,1300,NA,2019-04-08T08:57:54
1,2019-04-09,30760,3B,T,1330,1630,Dm,2019-04-08T08:57:54
1,2019-04-09,34730,3C,P,1700,1900,NA,2019-04-08T08:57:54
1,2019-04-09,34770,4A,T,1930,2000,NA,2019-04-08T08:57:54
1,2019-04-09,36150,4B,P,2030,2130,EM,2019-04-08T08:57:54
1,2019-04-09,25540,4C,F,2400,2400,NA,2019-04-08T08:57:54
1,2019-04-10,24800,1F,F,30,30,NA,2019-04-09T08:53:44
1,2019-04-10,24510,1S,T,100,130,NA,2019-04-09T08:53:44
1,2019-04-10,24870,1A,P,200,230,NA,2019-04-09T08:53:44
1,2019-04-10,24330,04,F,400,400,Om,2019-04-09T08:53:44
1,2019-04-10,24390,1B,T,430,730,NA,2019-04-09T08:53:44
1,2019-04-10,34870,2F,P,800,900,DM,2019-04-09T08:53:44
1,2019-04-10,33660,2A,P,930,1030,NA,2019-04-09T08:53:44
1,2019-04-10,31050,2B,P,1100,1300,NA,2019-04-09T08:53:44
1,2019-04-10,29570,3B,T,1330,1630,Dm,2019-04-09T08:53:44
1,2019-04-10,36050,3C,P,1700,1900,NA,2019-04-09T08:53:44
1,2019-04-10,36120,4A,T,1930,2000,NA,2019-04-09T08:53:44
1,2019-04-10,37560,4B,P,2030,2130,EM,2019-04-09T08:53:44
1,2019-04-10,27170,4C,F,2400,2400,NA,2019-04-09T08:53:44
1,2019-04-11,25430,1F,F,30,30,NA,2019-04-10T08:44:11
1,2019-04-11,25010,1S,T,100,130,Om,2019-04-10T08:44:11
1,2019-04-11,26000,1A,P,200,230,NA,2019-04-10T08:44:11
1,2019-04-11,25710,04,F,400,400,NA,2019-04-10T08:44:11
1,2019-04-11,25600,1B,T,430,730,NA,2019-04-10T08:44:11
1,2019-04-11,35590,2F,P,800,900,DM,2019-04-10T08:44:11
1,2019-04-11,33900,2A,P,930,1030,NA,2019-04-10T08:44:11
1,2019-04-11,32400,2B,P,1100,1300,NA,2019-04-10T08:44:11
1,2019-04-11,30970,3B,T,1330,1630,Dm,2019-04-10T08:44:11
1,2019-04-11,37000,3C,P,1700,1900,NA,2019-04-10T08:44:11
1,2019-04-11,37090,4A,T,1930,2000,NA,2019-04-10T08:44:11
1,2019-04-11,38030,4B,P,2030,2130,EM,2019-04-10T08:44:11
1,2019-04-11,27260,4C,F,2400,2400,NA,2019-04-10T08:44:11
1,2019-04-12,25590,1F,F,30,30,NA,2019-04-11T08:43:46
1,2019-04-12,25160,1S,T,100,130,Om,2019-04-11T08:43:46
1,2019-04-12,25990,1A,P,200,230,NA,2019-04-11T08:43:46
1,2019-04-12,25610,04,F,400,400,NA,2019-04-11T08:43:46
1,2019-04-12,25330,1B,T,430,730,NA,2019-04-11T08:43:46
1,2019-04-12,35620,2F,P,800,900,DM,2019-04-11T08:43:46
1,2019-04-12,34900,2A,P,930,1030,NA,2019-04-11T08:43:46
1,2019-04-12,33840,2B,P,1100,1300,NA,2019-04-11T08:43:46
1,2019-04-12,32140,3B,T,1330,1630,Dm,2019-04-11T08:43:46
1,2019-04-12,35010,3C,P,1700,1900,NA,2019-04-11T08:43:46
1,2019-04-12,34900,4A,T,1930,2000,NA,2019-04-11T08:43:46
1,2019-04-12,35280,4B,P,2030,2130,EM,2019-04-11T08:43:46
1,2019-04-12,25900,4C,F,2400,2400,NA,2019-04-11T08:43:46
1,2019-04-13,24610,1F,F,30,30,NA,2019-04-12T08:38:21
1,2019-04-13,24420,1S,T,100,130,NA,2019-04-12T08:38:21
1,2019-04-13,25120,1A,P,200,230,NA,2019-04-12T08:38:21
1,2019-04-13,24280,04,F,400,400,NA,2019-04-12T08:38:21
1,2019-04-13,24100,1B,T,430,730,Om,2019-04-12T08:38:21
1,2019-04-13,29900,2F,P,800,900,DM,2019-04-12T08:38:21
1,2019-04-13,29090,2A,P,930,1030,NA,2019-04-12T08:38:21
1,2019-04-13,27080,2B,P,1100,1300,NA,2019-04-12T08:38:21
1,2019-04-13,24390,3B,T,1330,1630,Dm,2019-04-12T08:38:21
1,2019-04-13,30430,3C,P,1700,1900,NA,2019-04-12T08:38:21
1,2019-04-13,31080,4A,T,1930,2000,NA,2019-04-12T08:38:21
1,2019-04-13,32240,4B,P,2030,2130,EM,2019-04-12T08:38:21
1,2019-04-13,25010,4C,F,2400,2400,NA,2019-04-12T08:38:21
1,2019-04-14,23730,1F,F,30,30,NA,2019-04-13T08:39:57
1,2019-04-14,23370,1S,T,100,130,NA,2019-04-13T08:39:57
1,2019-04-14,24190,1A,P,200,230,NA,2019-04-13T08:39:57
1,2019-04-14,23680,04,F,400,400,NA,2019-04-13T08:39:57
1,2019-04-14,23290,1B,T,430,730,Om,2019-04-13T08:39:57
1,2019-04-14,27260,2F,P,800,900,NA,2019-04-13T08:39:57
1,2019-04-14,27400,2A,P,930,1030,NA,2019-04-13T08:39:57
1,2019-04-14,27540,2B,P,1100,1300,DM,2019-04-13T08:39:57
1,2019-04-14,26120,3B,T,1330,1630,Dm,2019-04-13T08:39:57
1,2019-04-14,31550,3C,P,1700,1900,NA,2019-04-13T08:39:57
1,2019-04-14,32040,4A,T,1930,2000,NA,2019-04-13T08:39:57
1,2019-04-14,33470,4B,P,2030,2130,EM,2019-04-13T08:39:57
1,2019-04-14,24280,4C,F,2400,2400,NA,2019-04-13T08:39:57
1,2019-04-15,23150,1F,F,30,30,NA,2019-04-14T08:40:19
1,2019-04-15,22640,1S,T,100,130,Om,2019-04-14T08:40:19
1,2019-04-15,23780,1A,P,200,230,NA,2019-04-14T08:40:19
1,2019-04-15,23430,04,F,400,400,NA,2019-04-14T08:40:19
1,2019-04-15,23240,1B,T,430,730,NA,2019-04-14T08:40:19
1,2019-04-15,34150,2F,P,800,900,DM,2019-04-14T08:40:19
1,2019-04-15,32490,2A,P,930,1030,NA,2019-04-14T08:40:19
1,2019-04-15,30710,2B,P,1100,1300,NA,2019-04-14T08:40:19
1,2019-04-15,28430,3B,T,1330,1630,Dm,2019-04-14T08:40:19
1,2019-04-15,35100,3C,P,1700,1900,NA,2019-04-14T08:40:19
1,2019-04-15,35280,4A,T,1930,2000,NA,2019-04-14T08:40:19
1,2019-04-15,35610,4B,P,2030,2130,EM,2019-04-14T08:40:19
1,2019-04-15,24710,4C,F,2400,2400,NA,2019-04-14T08:40:19
1,2019-04-16,24000,1F,F,30,30,NA,2019-04-15T08:40:04
1,2019-04-16,23300,1S,T,100,130,NA,2019-04-15T08:40:04
1,2019-04-16,23900,1A,P,200,230,NA,2019-04-15T08:40:04
1,2019-04-16,23270,04,F,400,400,NA,2019-04-15T08:40:04
1,2019-04-16,23170,1B,T,430,730,Om,2019-04-15T08:40:04
1,2019-04-16,35440,2F,P,800,900,NA,2019-04-15T08:40:04
1,2019-04-16,36000,2A,P,930,1030,DM,2019-04-15T08:40:04
1,2019-04-16,34900,2B,P,1100,1300,NA,2019-04-15T08:40:04
1,2019-04-16,33800,3B,T,1330,1630,Dm,2019-04-15T08:40:04
1,2019-04-16,37590,3C,P,1700,1900,EM,2019-04-15T08:40:04
1,2019-04-16,37110,4A,T,1930,2000,NA,2019-04-15T08:40:04
1,2019-04-16,36860,4B,P,2030,2130,NA,2019-04-15T08:40:04
1,2019-04-16,25500,4C,F,2400,2400,NA,2019-04-15T08:40:04
1,2019-04-17,25070,1F,F,30,30,NA,2019-04-16T08:43:55
1,2019-04-17,24330,1S,T,100,130,NA,2019-04-16T08:43:55
1,2019-04-17,25560,1A,P,200,230,NA,2019-04-16T08:43:55
1,2019-04-17,24330,04,F,400,400,NA,2019-04-16T08:43:55
1,2019-04-17,24200,1B,T,430,730,Om,2019-04-16T08:43:55
1,2019-04-17,33640,2F,P,800,900,NA,2019-04-16T08:43:55
1,2019-04-17,34070,2A,P,930,1030,DM,2019-04-16T08:43:55
1,2019-04-17,31690,2B,P,1100,1300,NA,2019-04-16T08:43:55
1,2019-04-17,29810,3B,T,1330,1630,Dm,2019-04-16T08:43:55
1,2019-04-17,35080,3C,P,1700,1900,NA,2019-04-16T08:43:55
1,2019-04-17,34990,4A,T,1930,2000,NA,2019-04-16T08:43:55
1,2019-04-17,35600,4B,P,2030,2130,EM,2019-04-16T08:43:55
1,2019-04-17,25430,4C,F,2400,2400,NA,2019-04-16T08:43:55
1,2019-04-18,24010,1F,F,30,30,NA,2019-04-17T08:46:02
1,2019-04-18,23230,1S,T,100,130,NA,2019-04-17T08:46:02
1,2019-04-18,23700,1A,P,200,230,NA,2019-04-17T08:46:02
1,2019-04-18,22870,04,F,400,400,NA,2019-04-17T08:46:02
1,2019-04-18,22670,1B,T,430,730,Om,2019-04-17T08:46:02
1,2019-04-18,33040,2F,P,800,900,DM,2019-04-17T08:46:02
1,2019-04-18,32140,2A,P,930,1030,NA,2019-04-17T08:46:02
1,2019-04-18,29410,2B,P,1100,1300,NA,2019-04-17T08:46:02
1,2019-04-18,26460,3B,T,1330,1630,Dm,2019-04-17T08:46:02
1,2019-04-18,32430,3C,P,1700,1900,NA,2019-04-17T08:46:02
1,2019-04-18,32760,4A,T,1930,2000,NA,2019-04-17T08:46:02
1,2019-04-18,34120,4B,P,2030,2130,EM,2019-04-17T08:46:02
1,2019-04-18,24930,4C,F,2400,2400,NA,2019-04-17T08:46:02
1,2019-04-19,23270,1F,F,30,30,NA,2019-04-18T08:47:05
1,2019-04-19,22470,1S,T,100,130,NA,2019-04-18T08:47:05
1,2019-04-19,23070,1A,P,200,230,NA,2019-04-18T08:47:05
1,2019-04-19,22280,04,F,400,400,NA,2019-04-18T08:47:05
1,2019-04-19,21880,1B,T,430,730,Om,2019-04-18T08:47:05
1,2019-04-19,26690,2F,P,800,900,DM,2019-04-18T08:47:05
1,2019-04-19,26050,2A,P,930,1030,NA,2019-04-18T08:47:05
1,2019-04-19,22670,2B,P,1100,1300,NA,2019-04-18T08:47:05
1,2019-04-19,20750,3B,T,1330,1630,Dm,2019-04-18T08:47:05
1,2019-04-19,30230,3C,P,1700,1900,NA,2019-04-18T08:47:05
1,2019-04-19,30990,4A,T,1930,2000,NA,2019-04-18T08:47:05
1,2019-04-19,31470,4B,P,2030,2130,EM,2019-04-18T08:47:05
1,2019-04-19,24590,4C,F,2400,2400,NA,2019-04-18T08:47:05
1,2019-04-20,22700,1F,F,30,30,NA,2019-04-19T08:37:53
1,2019-04-20,21870,1S,T,100,130,NA,2019-04-19T08:37:53
1,2019-04-20,22310,1A,P,200,230,NA,2019-04-19T08:37:53
1,2019-04-20,20960,04,F,400,400,NA,2019-04-19T08:37:53
1,2019-04-20,20200,1B,T,430,730,Om,2019-04-19T08:37:53
1,2019-04-20,25430,2F,P,800,900,DM,2019-04-19T08:37:53
1,2019-04-20,24350,2A,P,930,1030,NA,2019-04-19T08:37:53
1,2019-04-20,22920,2B,P,1100,1300,NA,2019-04-19T08:37:53
1,2019-04-20,18860,3B,T,1330,1630,Dm,2019-04-19T08:37:53
1,2019-04-20,26960,3C,P,1700,1900,NA,2019-04-19T08:37:53
1,2019-04-20,27650,4A,T,1930,2000,NA,2019-04-19T08:37:53
1,2019-04-20,28980,4B,P,2030,2130,EM,2019-04-19T08:37:53
1,2019-04-20,23870,4C,F,2400,2400,NA,2019-04-19T08:37:53
1,2019-04-21,22100,1F,F,30,30,NA,2019-04-20T08:36:00
1,2019-04-21,21070,1S,T,100,130,NA,2019-04-20T08:36:00
1,2019-04-21,21210,1A,P,200,230,NA,2019-04-20T08:36:00
1,2019-04-21,20140,04,F,400,400,NA,2019-04-20T08:36:00
1,2019-04-21,19120,1B,T,430,730,Om,2019-04-20T08:36:00
1,2019-04-21,22180,2F,P,800,900,NA,2019-04-20T08:36:00
1,2019-04-21,22330,2A,P,930,1030,DM,2019-04-20T08:36:00
1,2019-04-21,22320,2B,P,1100,1300,NA,2019-04-20T08:36:00
1,2019-04-21,19940,3B,T,1330,1630,Dm,2019-04-20T08:36:00
