DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
2,2025-03-14,26491,4C,F,2400,2400,,2025-03-12T15:09:37
2,2025-03-15,26918,1F,F,30,30,,2025-03-13T14:44:02
2,2025-03-15,27418,1A,P,100,230,,2025-03-13T14:44:02
2,2025-03-15,23883,4,F,400,400,,2025-03-13T14:44:02
2,2025-03-15,23546,1B,T,430,730,Om,2025-03-13T14:44:02
2,2025-03-15,26812,2F,F,800,800,,2025-03-13T14:44:02
2,2025-03-15,28223,2A,P,830,1200,DM,2025-03-13T14:44:02
2,2025-03-15,25904,2B,P,1230,1300,,2025-03-13T14:44:02
2,2025-03-15,26219,3B,T,1330,1630,Dm,2025-03-13T14:44:02
2,2025-03-15,35784,DP,P,1700,1930,EM,2025-03-13T14:44:02
2,2025-03-15,32657,4B,F,2100,2100,,2025-03-13T14:44:02
2,2025-03-15,25567,4C,F,2400,2400,,2025-03-13T14:44:02
2,2025-03-16,26083,1F,F,30,30,,2025-03-14T11:40:59
2,2025-03-16,26479,1A,P,100,230,,2025-03-14T11:40:59
2,2025-03-16,23231,4,F,400,400,,2025-03-14T11:40:59
2,2025-03-16,22667,1B,T,430,730,Om,2025-03-14T11:40:59
2,2025-03-16,23300,2F,F,800,800,,2025-03-14T11:40:59
2,2025-03-16,25219,2A,P,830,1200,,2025-03-14T11:40:59
2,2025-03-16,26240,2B,P,1230,1300,DM,2025-03-14T11:40:59
2,2025-03-16,26564,3B,T,1330,1630,Dm,2025-03-14T11:40:59
2,2025-03-16,36510,DP,P,1700,1930,EM,2025-03-14T11:40:59
2,2025-03-16,32544,4B,F,2100,2100,,2025-03-14T11:40:59
2,2025-03-16,24479,4C,F,2400,2400,,2025-03-14T11:40:59
2,2025-03-17,24860,1F,F,30,30,,2025-03-15T15:51:52
2,2025-03-17,25246,1A,P,100,230,,2025-03-15T15:51:52
2,2025-03-17,23595,4,F,400,400,,2025-03-15T15:51:52
2,2025-03-17,23167,1B,T,430,730,Om,2025-03-15T15:51:52
2,2025-03-17,32474,2F,F,800,800,,2025-03-15T15:51:52
2,2025-03-17,33497,2A,P,830,1200,DM,2025-03-15T15:51:52
2,2025-03-17,31224,2B,P,1230,1300,,2025-03-15T15:51:52
2,2025-03-17,29890,3B,T,1330,1630,Dm,2025-03-15T15:51:52
2,2025-03-17,38903,DP,P,1700,1930,EM,2025-03-15T15:51:52
2,2025-03-17,35173,4B,F,2100,2100,,2025-03-15T15:51:52
2,2025-03-17,25209,4C,F,2400,2400,,2025-03-15T15:51:52
2,2025-03-18,25498,1F,F,30,30,,2025-03-16T11:40:30
2,2025-03-18,26026,1A,P,100,230,,2025-03-16T11:40:30
2,2025-03-18,23768,4,F,400,400,,2025-03-16T11:40:30
2,2025-03-18,23466,1B,T,430,730,Om,2025-03-16T11:40:30
2,2025-03-18,30849,2F,F,800,800,,2025-03-16T11:40:30
2,2025-03-18,31899,2A,P,830,1200,DM,2025-03-16T11:40:30
2,2025-03-18,25975,2B,P,1230,1300,,2025-03-16T11:40:30
2,2025-03-18,25361,3B,T,1330,1630,Dm,2025-03-16T11:40:30
2,2025-03-18,37367,DP,P,1700,1930,EM,2025-03-16T11:40:30
2,2025-03-18,34532,4B,F,2100,2100,,2025-03-16T11:40:30
2,2025-03-18,25338,4C,F,2400,2400,,2025-03-16T11:40:30
2,2025-03-19,25873,1F,F,30,30,,2025-03-17T16:01:32
2,2025-03-19,26364,1A,P,100,230,,2025-03-17T16:01:32
2,2025-03-19,24431,4,F,400,400,,2025-03-17T16:01:32
2,2025-03-19,24334,1B,T,430,730,Om,2025-03-17T16:01:32
2,2025-03-19,32704,2F,F,800,800,DM,2025-03-17T16:01:32
2,2025-03-19,32573,2A,P,830,1200,,2025-03-17T16:01:32
2,2025-03-19,27776,2B,P,1230,1300,,2025-03-17T16:01:32
2,2025-03-19,27118,3B,T,1330,1630,Dm,2025-03-17T16:01:32
2,2025-03-19,38127,DP,P,1700,1930,EM,2025-03-17T16:01:32
2,2025-03-19,35280,4B,F,2100,2100,,2025-03-17T16:01:32
2,2025-03-19,26006,4C,F,2400,2400,,2025-03-17T16:01:32
2,2025-03-20,26004,1F,F,30,30,,2025-03-18T15:20:30
2,2025-03-20,26510,1A,P,100,230,,2025-03-18T15:20:30
2,2025-03-20,24092,4,F,400,400,,2025-03-18T15:20:30
2,2025-03-20,24008,1B,T,430,730,Om,2025-03-18T15:20:30
2,2025-03-20,32029,2F,F,800,800,,2025-03-18T15:20:30
2,2025-03-20,32052,2A,P,830,1200,DM,2025-03-18T15:20:30
2,2025-03-20,25733,2B,P,1230,1300,,2025-03-18T15:20:30
2,2025-03-20,25476,3B,T,1330,1630,Dm,2025-03-18T15:20:30
2,2025-03-20,34907,DP,P,1700,1930,EM,2025-03-18T15:20:30
2,2025-03-20,32433,4B,F,2100,2100,,2025-03-18T15:20:30
2,2025-03-20,23276,4C,F,2400,2400,,2025-03-18T15:20:30
2,2025-03-21,22942,1F,F,30,30,,2025-03-19T15:22:49
2,2025-03-21,23543,1A,P,100,230,,2025-03-19T15:22:49
2,2025-03-21,20035,4,F,400,400,,2025-03-19T15:22:49
2,2025-03-21,19984,1B,T,430,730,Om,2025-03-19T15:22:49
2,2025-03-21,27624,2F,F,800,800,,2025-03-19T15:22:49
2,2025-03-21,27930,2A,P,830,1200,DM,2025-03-19T15:22:49
2,2025-03-21,23242,2B,P,1230,1300,,2025-03-19T15:22:49
2,2025-03-21,22788,3B,T,1330,1630,Dm,2025-03-19T15:22:49
2,2025-03-21,32266,DP,P,1700,1930,EM,2025-03-19T15:22:49
2,2025-03-21,29662,4B,F,2100,2100,,2025-03-19T15:22:49
2,2025-03-21,22508,4C,F,2400,2400,,2025-03-19T15:22:49
2,2025-03-22,22145,1F,F,30,30,,2025-03-20T15:17:33
2,2025-03-22,22555,1A,P,100,230,,2025-03-20T15:17:33
2,2025-03-22,19387,4,F,400,400,,2025-03-20T15:17:33
2,2025-03-22,19038,1B,T,430,730,Om,2025-03-20T15:17:33
2,2025-03-22,22755,2F,F,800,800,,2025-03-20T15:17:33
2,2025-04-03,29025,2F,F,800,800,,2025-04-01T14:41:51
2,2025-03-22,24708,2A,P,830,1200,DM,2025-03-20T15:17:33
2,2025-03-22,23503,2B,P,1230,1300,,2025-03-20T15:17:33
2,2025-03-22,22514,3B,T,1330,1630,Dm,2025-03-20T15:17:33
2,2025-03-22,31610,DP,P,1700,1930,EM,2025-03-20T15:17:33
2,2025-03-22,29145,4B,F,2100,2100,,2025-03-20T15:17:33
2,2025-03-22,22807,4C,F,2400,2400,,2025-03-20T15:17:33
2,2025-03-23,22848,1F,F,30,30,,2025-03-21T16:00:49
2,2025-03-23,22994,1A,P,100,230,,2025-03-21T16:00:49
2,2025-03-23,19953,4,F,400,400,,2025-03-21T16:00:49
2,2025-03-23,19934,1B,T,430,730,Om,2025-03-21T16:00:49
2,2025-03-23,21960,2F,F,800,800,,2025-03-21T16:00:49
2,2025-03-23,24224,2A,P,830,1200,DM,2025-03-21T16:00:49
2,2025-03-23,23725,2B,P,1230,1300,,2025-03-21T16:00:49
2,2025-03-23,23288,3B,T,1330,1630,Dm,2025-03-21T16:00:49
2,2025-03-23,32741,DP,P,1700,1930,EM,2025-03-21T16:00:49
2,2025-03-23,29567,4B,F,2100,2100,,2025-03-21T16:00:49
2,2025-03-23,22536,4C,F,2400,2400,,2025-03-21T16:00:49
2,2025-03-24,22694,1F,F,30,30,,2025-03-22T15:28:57
2,2025-03-24,23218,1A,P,100,230,,2025-03-22T15:28:57
2,2025-03-24,21280,4,F,400,400,,2025-03-22T15:28:57
2,2025-03-24,21235,1B,T,430,730,Om,2025-03-22T15:28:57
2,2025-03-24,31069,2F,F,800,800,,2025-03-22T15:28:57
2,2025-03-24,32140,2A,P,830,1200,DM,2025-03-22T15:28:57
2,2025-03-24,28080,2B,P,1230,1300,,2025-03-22T15:28:57
2,2025-03-24,26468,3B,T,1330,1630,Dm,2025-03-22T15:28:57
2,2025-03-24,36762,DP,P,1700,1930,EM,2025-03-22T15:28:57
2,2025-03-24,32883,4B,F,2100,2100,,2025-03-22T15:28:57
2,2025-03-24,23468,4C,F,2400,2400,,2025-03-22T15:28:57
2,2025-03-25,22921,1F,F,30,30,,2025-03-23T15:14:44
2,2025-03-25,23181,1A,P,100,230,,2025-03-23T15:14:44
2,2025-03-25,21510,4,F,400,400,,2025-03-23T15:14:44
2,2025-03-25,20940,1B,T,430,730,Om,2025-03-23T15:14:44
2,2025-03-25,30188,2F,F,800,800,,2025-03-23T15:14:44
2,2025-03-25,31420,2A,P,830,1200,DM,2025-03-23T15:14:44
2,2025-03-25,28515,2B,P,1230,1300,,2025-03-23T15:14:44
2,2025-03-25,27604,3B,T,1330,1630,Dm,2025-03-23T15:14:44
2,2025-03-25,36625,DP,P,1700,1930,EM,2025-03-23T15:14:44
2,2025-03-25,33490,4B,F,2100,2100,,2025-03-23T15:14:44
2,2025-03-25,24445,4C,F,2400,2400,,2025-03-23T15:14:44
2,2025-03-26,24778,1F,F,30,30,,2025-03-24T11:33:28
2,2025-03-26,25126,1A,P,100,230,,2025-03-24T11:33:28
2,2025-03-26,23062,4,F,400,400,,2025-03-24T11:33:28
2,2025-03-26,22502,1B,T,430,730,Om,2025-03-24T11:33:28
2,2025-03-26,29734,2F,F,800,800,,2025-03-24T11:33:28
2,2025-03-26,30016,2A,P,830,1200,DM,2025-03-24T11:33:28
2,2025-03-26,24940,2B,P,1230,1300,,2025-03-24T11:33:28
2,2025-03-26,25025,3B,T,1330,1630,Dm,2025-03-24T11:33:28
2,2025-03-26,34779,DP,P,1700,1930,EM,2025-03-24T11:33:28
2,2025-03-26,31569,4B,F,2100,2100,,2025-03-24T11:33:28
2,2025-03-26,22619,4C,F,2400,2400,,2025-03-24T11:33:28
2,2025-03-27,22918,1F,F,30,30,,2025-03-25T11:43:03
2,2025-03-27,23300,1A,P,100,230,,2025-03-25T11:43:03
2,2025-03-27,21183,4,F,400,400,,2025-03-25T11:43:03
2,2025-03-27,20894,1B,T,430,730,Om,2025-03-25T11:43:03
2,2025-03-27,28793,2F,F,800,800,,2025-03-25T11:43:03
2,2025-03-27,29114,2A,P,830,1200,DM,2025-03-25T11:43:03
2,2025-03-27,25631,2B,P,1230,1300,,2025-03-25T11:43:03
2,2025-03-27,23706,3B,T,1330,1630,Dm,2025-03-25T11:43:03
2,2025-03-27,32623,DP,P,1700,1930,EM,2025-03-25T11:43:03
2,2025-03-27,29437,4B,F,2100,2100,,2025-03-25T11:43:03
2,2025-03-27,20837,4C,F,2400,2400,,2025-03-25T11:43:03
2,2025-03-28,21410,1F,F,30,30,,2025-03-26T11:40:12
2,2025-03-28,21959,1A,P,100,230,,2025-03-26T11:40:12
2,2025-03-28,19698,4,F,400,400,Om,2025-03-26T11:40:12
2,2025-03-28,19815,1B,T,430,730,,2025-03-26T11:40:12
2,2025-03-28,28717,2F,F,800,800,,2025-03-26T11:40:12
2,2025-03-28,29523,2A,P,830,1200,DM,2025-03-26T11:40:12
2,2025-03-28,25382,2B,P,1230,1300,,2025-03-26T11:40:12
2,2025-03-28,24087,3B,T,1330,1630,Dm,2025-03-26T11:40:12
2,2025-03-28,33677,DP,P,1700,1930,EM,2025-03-26T11:40:12
2,2025-03-28,31165,4B,F,2100,2100,,2025-03-26T11:40:12
2,2025-03-28,23814,4C,F,2400,2400,,2025-03-26T11:40:12
2,2025-03-29,23338,1F,F,30,30,,2025-03-27T16:04:05
2,2025-03-29,23817,1A,P,100,230,,2025-03-27T16:04:05
2,2025-03-29,20955,4,F,400,400,Om,2025-03-27T16:04:05
2,2025-03-29,21082,1B,T,430,730,,2025-03-27T16:04:05
2,2025-03-29,23101,2F,F,800,800,,2025-03-27T16:04:05
2,2025-03-29,23473,2A,P,830,1200,DM,2025-03-27T16:04:05
2,2025-03-29,20057,2B,P,1230,1300,,2025-03-27T16:04:05
2,2025-03-29,19617,3B,T,1330,1630,Dm,2025-03-27T16:04:05
2,2025-03-29,29522,DP,P,1700,1930,EM,2025-03-27T16:04:05
2,2025-03-29,26630,4B,F,2100,2100,,2025-03-27T16:04:05
2,2025-03-29,19951,4C,F,2400,2400,,2025-03-27T16:04:05
2,2025-03-30,19941,1F,F,30,30,,2025-03-28T16:13:00
2,2025-03-30,19987,1A,P,200,230,,2025-03-28T16:13:00
2,2025-03-30,18200,4,F,400,400,,2025-03-28T16:13:00
2,2025-03-30,17442,1B,T,430,730,Om,2025-03-28T16:13:00
2,2025-03-30,18844,2F,F,800,800,,2025-03-28T16:13:00
2,2025-03-30,19323,2A,P,830,1200,DM,2025-03-28T16:13:00
2,2025-03-30,18366,2B,P,1230,1300,,2025-03-28T16:13:00
2,2025-03-30,17855,3B,T,1330,1630,Dm,2025-03-28T16:13:00
2,2025-03-30,29140,3C,P,1700,1900,,2025-03-28T16:13:00
2,2025-03-30,30878,4B,P,1930,2100,EM,2025-03-28T16:13:00
2,2025-03-30,22938,4C,F,2400,2400,,2025-03-28T16:13:00
2,2025-03-31,22426,1F,F,30,30,,2025-03-29T15:47:51
2,2025-03-31,21958,1S,T,100,130,,2025-03-29T15:47:51
2,2025-03-31,22522,1A,P,200,230,,2025-03-29T15:47:51
2,2025-03-31,21539,4,F,400,400,,2025-03-29T15:47:51
2,2025-03-31,21469,1B,T,430,730,Om,2025-03-29T15:47:51
2,2025-03-31,31201,2F,F,800,800,,2025-03-29T15:47:51
2,2025-03-31,32365,2A,P,830,1200,DM,2025-03-29T15:47:51
2,2025-03-31,25971,2B,P,1230,1300,,2025-03-29T15:47:51
2,2025-03-31,23819,3B,T,1330,1630,Dm,2025-03-29T15:47:51
2,2025-03-31,31954,3C,P,1700,1900,,2025-03-29T15:47:51
2,2025-03-31,33592,4B,P,1930,2100,EM,2025-03-29T15:47:51
2,2025-03-31,23055,4C,F,2400,2400,,2025-03-29T15:47:51
2,2025-04-01,22435,1F,F,30,30,,2025-03-30T15:38:53
2,2025-04-01,22143,1S,T,100,130,,2025-03-30T15:38:53
2,2025-04-01,22435,1A,P,200,230,,2025-03-30T15:38:53
2,2025-04-01,21697,4,F,400,400,,2025-03-30T15:38:53
2,2025-04-01,21404,1B,T,430,730,Om,2025-03-30T15:38:53
2,2025-04-01,30992,2F,F,800,800,,2025-03-30T15:38:53
2,2025-04-01,31955,2A,P,830,1200,DM,2025-03-30T15:38:53
2,2025-04-01,23478,2B,P,1230,1300,,2025-03-30T15:38:53
2,2025-04-01,20963,3B,T,1330,1630,Dm,2025-03-30T15:38:53
2,2025-04-01,30569,3C,P,1700,1900,,2025-03-30T15:38:53
2,2025-04-01,31600,4B,P,1930,2100,EM,2025-03-30T15:38:53
2,2025-04-01,22198,4C,F,2400,2400,,2025-03-30T15:38:53
2,2025-04-02,21576,1F,F,30,30,,2025-03-31T14:23:19
2,2025-04-02,21136,1S,T,100,130,,2025-03-31T14:23:19
2,2025-04-02,21344,1A,P,200,230,,2025-03-31T14:23:19
2,2025-04-02,20988,4,F,400,400,,2025-03-31T14:23:19
2,2025-04-02,20738,1B,T,430,730,Om,2025-03-31T14:23:19
2,2025-04-02,29481,2F,F,800,800,,2025-03-31T14:23:19
2,2025-04-02,30091,2A,P,830,1200,DM,2025-03-31T14:23:19
2,2025-04-02,21813,2B,P,1230,1300,,2025-03-31T14:23:19
2,2025-04-02,21096,3B,T,1330,1630,Dm,2025-03-31T14:23:19
2,2025-04-02,30960,3C,P,1700,1900,,2025-03-31T14:23:19
2,2025-04-02,32102,4B,P,1930,2100,EM,2025-03-31T14:23:19
2,2025-04-02,22881,4C,F,2400,2400,,2025-03-31T14:23:19
2,2025-04-03,21513,1F,F,30,30,,2025-04-01T14:41:51
2,2025-04-03,21225,1S,T,100,130,,2025-04-01T14:41:51
2,2025-04-03,21518,1A,P,200,230,,2025-04-01T14:41:51
2,2025-04-03,20579,4,F,400,400,,2025-04-01T14:41:51
2,2025-04-03,20158,1B,T,430,730,Om,2025-04-01T14:41:51
2,2025-04-03,29846,2A,P,830,1200,DM,2025-04-01T14:41:51
2,2025-04-03,22017,2B,P,1230,1300,,2025-04-01T14:41:51
2,2025-04-03,20600,3B,T,1330,1630,Dm,2025-04-01T14:41:51
2,2025-04-03,30215,3C,P,1700,1900,,2025-04-01T14:41:51
2,2025-04-03,31246,4B,P,1930,2100,EM,2025-04-01T14:41:51
2,2025-04-03,22977,4C,F,2400,2400,,2025-04-01T14:41:51
2,2025-04-04,21386,1F,F,30,30,,2025-04-02T11:49:07
2,2025-04-04,20919,1S,T,100,130,,2025-04-02T11:49:07
2,2025-04-04,21543,1A,P,200,230,,2025-04-02T11:49:07
2,2025-04-04,20842,4,F,400,400,,2025-04-02T11:49:07
2,2025-04-04,20696,1B,T,430,730,Om,2025-04-02T11:49:07
2,2025-04-04,29335,2F,F,800,800,,2025-04-02T11:49:07
2,2025-04-04,29702,2A,P,830,1200,DM,2025-04-02T11:49:07
2,2025-04-04,22016,2B,P,1230,1300,,2025-04-02T11:49:07
2,2025-04-04,18916,3B,T,1330,1630,Dm,2025-04-02T11:49:07
2,2025-04-04,27848,3C,P,1700,1900,,2025-04-02T11:49:07
2,2025-04-04,29325,4B,P,1930,2100,EM,2025-04-02T11:49:07
2,2025-04-04,21377,4C,F,2400,2400,,2025-04-02T11:49:07
2,2025-04-05,20826,1F,F,30,30,,2025-04-03T14:55:47
2,2025-04-05,20558,1S,T,100,130,,2025-04-03T14:55:47
2,2025-04-05,20649,1A,P,200,230,,2025-04-03T14:55:47
2,2025-04-05,19164,4,F,400,400,,2025-04-03T14:55:47
2,2025-04-05,19065,1B,T,430,730,Om,2025-04-03T14:55:47
2,2025-04-05,21854,2F,F,800,800,,2025-04-03T14:55:47
2,2025-04-05,22417,2A,P,830,1200,DM,2025-04-03T14:55:47
2,2025-04-05,17704,2B,P,1230,1300,,2025-04-03T14:55:47
2,2025-04-05,15384,3B,T,1330,1630,Dm,2025-04-03T14:55:47
2,2025-04-05,26347,3C,P,1700,1900,,2025-04-03T14:55:47
2,2025-04-05,27411,4B,P,1930,2100,EM,2025-04-03T14:55:47
2,2025-04-05,21466,4C,F,2400,2400,,2025-04-03T14:55:47
2,2025-04-06,21301,1F,F,30,30,,2025-04-04T15:25:12
2,2025-04-06,20673,1S,T,100,130,,2025-04-04T15:25:12
2,2025-04-06,20626,1A,P,200,230,,2025-04-04T15:25:12
2,2025-04-06,19172,4,F,400,400,,2025-04-04T15:25:12
2,2025-04-06,19061,1B,T,430,730,Om,2025-04-04T15:25:12
2,2025-04-06,20702,2F,F,800,800,,2025-04-04T15:25:12
2,2025-04-06,21441,2A,P,830,1200,DM,2025-04-04T15:25:12
2,2025-04-06,17796,2B,P,1230,1300,,2025-04-04T15:25:12
2,2025-04-06,16014,3B,T,1330,1630,Dm,2025-04-04T15:25:12
2,2025-04-06,27797,3C,P,1700,1900,,2025-04-04T15:25:12
2,2025-04-06,29175,4B,P,1930,2100,EM,2025-04-04T15:25:12
2,2025-04-06,22470,4C,F,2400,2400,,2025-04-04T15:25:12
2,2025-04-07,22147,1F,F,30,30,,2025-04-05T16:04:27
2,2025-04-07,21608,1S,T,100,130,Om,2025-04-05T16:04:27
2,2025-04-07,22042,1A,P,200,230,,2025-04-05T16:04:27
2,2025-04-07,21630,4,F,400,400,,2025-04-05T16:04:27
2,2025-04-07,21668,1B,T,430,730,,2025-04-05T16:04:27
2,2025-04-07,29027,2F,F,800,800,,2025-04-05T16:04:27
2,2025-04-07,29749,2A,P,830,1200,DM,2025-04-05T16:04:27
2,2025-04-07,23050,2B,P,1230,1300,,2025-04-05T16:04:27
2,2025-04-07,21398,3B,T,1330,1630,Dm,2025-04-05T16:04:27
2,2025-04-07,31659,3C,P,1700,1930,,2025-04-05T16:04:27
2,2025-04-07,32989,4B,P,2000,2130,EM,2025-04-05T16:04:27
2,2025-04-07,24536,4C,F,2400,2400,,2025-04-05T16:04:27
2,2025-04-08,24033,1F,F,30,30,,2025-04-06T16:13:55
2,2025-04-08,23577,1S,T,100,130,,2025-04-06T16:13:55
2,2025-04-08,23766,1A,P,200,230,,2025-04-06T16:13:55
2,2025-04-08,22886,4,F,400,400,,2025-04-06T16:13:55
2,2025-04-08,22607,1B,T,430,730,Om,2025-04-06T16:13:55
2,2025-04-08,30852,2F,F,800,800,,2025-04-06T16:13:55
2,2025-04-08,31073,2A,P,830,1200,DM,2025-04-06T16:13:55
2,2025-04-08,24331,2B,P,1230,1300,,2025-04-06T16:13:55
2,2025-04-08,22738,3B,T,1330,1630,Dm,2025-04-06T16:13:55
2,2025-04-08,31762,3C,P,1700,1930,,2025-04-06T16:13:55
2,2025-04-08,32743,4B,P,2000,2130,EM,2025-04-06T16:13:55
2,2025-04-08,24736,4C,F,2400,2400,,2025-04-06T16:13:55
2,2025-04-09,23881,1F,F,30,30,,2025-04-07T15:55:33
2,2025-04-09,23157,1S,T,100,130,,2025-04-07T15:55:33
2,2025-04-09,23331,1A,P,200,230,,2025-04-07T15:55:33
2,2025-04-09,22126,4,F,400,400,,2025-04-07T15:55:33
2,2025-04-09,22040,1B,T,430,730,Om,2025-04-07T15:55:33
2,2025-04-09,28893,2F,F,800,800,,2025-04-07T15:55:33
2,2025-04-09,30375,2A,P,830,1200,DM,2025-04-07T15:55:33
2,2025-04-09,24387,2B,P,1230,1300,,2025-04-07T15:55:33
2,2025-04-09,22758,3B,T,1330,1630,Dm,2025-04-07T15:55:33
2,2025-04-09,31689,3C,P,1700,1930,,2025-04-07T15:55:33
2,2025-04-09,32729,4B,P,2000,2130,EM,2025-04-07T15:55:33
2,2025-04-09,24616,4C,F,2400,2400,,2025-04-07T15:55:33
2,2025-04-10,23734,1F,F,30,30,,2025-04-08T11:44:21
2,2025-04-10,22942,1S,T,100,130,,2025-04-08T11:44:21
2,2025-04-10,23229,1A,P,200,230,,2025-04-08T11:44:21
2,2025-04-10,22053,4,F,400,400,,2025-04-08T11:44:21
2,2025-04-10,21823,1B,T,430,730,Om,2025-04-08T11:44:21
2,2025-04-10,29326,2F,F,800,800,,2025-04-08T11:44:21
2,2025-04-10,30295,2A,P,830,1200,DM,2025-04-08T11:44:21
2,2025-04-10,23344,2B,P,1230,1300,,2025-04-08T11:44:21
2,2025-04-10,20534,3B,T,1330,1630,Dm,2025-04-08T11:44:21
2,2025-04-10,30399,3C,P,1700,1930,,2025-04-08T11:44:21
2,2025-04-10,30781,4B,P,2000,2130,EM,2025-04-08T11:44:21
2,2025-04-10,23015,4C,F,2400,2400,,2025-04-08T11:44:21
2,2025-04-11,22316,1F,F,30,30,,2025-04-09T16:28:16
2,2025-04-11,22025,1S,T,100,130,,2025-04-09T16:28:16
2,2025-04-11,22000,1A,P,200,230,,2025-04-09T16:28:16
2,2025-04-11,20948,4,F,400,400,,2025-04-09T16:28:16
2,2025-04-11,20372,1B,T,430,730,Om,2025-04-09T16:28:16
2,2025-04-11,28679,2F,F,800,800,,2025-04-09T16:28:16
2,2025-04-11,28749,2A,P,830,1200,DM,2025-04-09T16:28:16
2,2025-04-11,21787,2B,P,1230,1300,,2025-04-09T16:28:16
2,2025-04-11,19894,3B,T,1330,1630,Dm,2025-04-09T16:28:16
2,2025-04-11,29073,3C,P,1700,1930,,2025-04-09T16:28:16
2,2025-04-11,29206,4B,P,2000,2130,EM,2025-04-09T16:28:16
2,2025-04-11,22900,4C,F,2400,2400,,2025-04-09T16:28:16
2,2025-04-12,22266,1F,F,30,30,,2025-04-10T16:07:45
2,2025-04-12,21499,1S,T,100,130,,2025-04-10T16:07:45
2,2025-04-12,21447,1A,P,200,230,,2025-04-10T16:07:45
2,2025-04-12,19895,4,F,400,400,,2025-04-10T16:07:45
2,2025-04-12,19351,1B,T,430,730,Om,2025-04-10T16:07:45
2,2025-04-12,22470,2F,F,800,800,,2025-04-10T16:07:45
2,2025-04-12,22909,2A,P,830,1200,DM,2025-04-10T16:07:45
2,2025-04-12,19008,2B,P,1230,1300,,2025-04-10T16:07:45
2,2025-04-12,17844,3B,T,1330,1630,Dm,2025-04-10T16:07:45
2,2025-04-12,26636,3C,P,1700,1930,,2025-04-10T16:07:45
2,2025-04-12,27018,4B,P,2000,2130,EM,2025-04-10T16:07:45
2,2025-04-12,21732,4C,F,2400,2400,,2025-04-10T16:07:45
2,2025-04-13,20976,1F,F,30,30,,2025-04-11T16:08:35
2,2025-04-13,20282,1S,T,100,130,,2025-04-11T16:08:35
2,2025-04-13,20121,1A,P,200,230,,2025-04-11T16:08:35
2,2025-04-13,17761,4,F,400,400,,2025-04-11T16:08:35
2,2025-04-13,17072,1B,T,430,730,Om,2025-04-11T16:08:35
2,2025-04-13,18562,2F,F,800,800,,2025-04-11T16:08:35
2,2025-04-13,19424,2A,P,830,1200,DM,2025-04-11T16:08:35
2,2025-04-13,18773,2B,P,1230,1300,,2025-04-11T16:08:35
2,2025-04-13,17656,3B,T,1330,1630,Dm,2025-04-11T16:08:35
2,2025-04-13,27361,3C,P,1700,1930,,2025-04-11T16:08:35
2,2025-04-13,28135,4B,P,2000,2130,EM,2025-04-11T16:08:35
2,2025-04-13,20905,4C,F,2400,2400,,2025-04-11T16:08:35
2,2025-04-14,20698,1F,F,30,30,,2025-04-12T15:29:02
2,2025-04-14,20191,1S,T,100,130,,2025-04-12T15:29:02
2,2025-04-14,20699,1A,P,200,230,,2025-04-12T15:29:02
2,2025-04-14,18684,4,F,400,400,,2025-04-12T15:29:02
2,2025-04-14,18065,1B,T,430,730,Om,2025-04-12T15:29:02
2,2025-04-14,25030,2F,F,800,800,,2025-04-12T15:29:02
2,2025-04-14,25801,2A,P,830,1200,DM,2025-04-12T15:29:02
2,2025-04-14,22851,2B,P,1230,1300,,2025-04-12T15:29:02
2,2025-04-14,21796,3B,T,1330,1630,Dm,2025-04-12T15:29:02
2,2025-04-14,30978,3C,P,1700,1930,,2025-04-12T15:29:02
2,2025-04-14,31278,4B,P,2000,2130,EM,2025-04-12T15:29:02
2,2025-04-14,22929,4C,F,2400,2400,,2025-04-12T15:29:02
2,2025-04-15,22173,1F,F,30,30,,2025-04-13T15:22:21
2,2025-04-15,21643,1S,T,100,130,,2025-04-13T15:22:21
2,2025-04-15,22242,1A,P,200,230,,2025-04-13T15:22:21
2,2025-04-15,20849,4,F,400,400,,2025-04-13T15:22:21
2,2025-04-15,20648,1B,T,430,730,Om,2025-04-13T15:22:21
2,2025-04-15,28064,2F,F,800,800,,2025-04-13T15:22:21
2,2025-04-15,30139,2A,P,830,1200,DM,2025-04-13T15:22:21
2,2025-04-15,28720,2B,P,1230,1300,,2025-04-13T15:22:21
2,2025-04-15,27141,3B,T,1330,1630,Dm,2025-04-13T15:22:21
2,2025-04-15,31854,3C,P,1700,1930,,2025-04-13T15:22:21
2,2025-04-15,32167,4B,P,2000,2130,EM,2025-04-13T15:22:21
2,2025-04-15,23005,4C,F,2400,2400,,2025-04-13T15:22:21
2,2025-04-16,22471,1F,F,30,30,,2025-04-14T16:13:49
2,2025-04-16,21609,1S,T,100,130,,2025-04-14T16:13:49
2,2025-04-16,21936,1A,P,200,230,,2025-04-14T16:13:49
2,2025-04-16,20161,4,F,400,400,,2025-04-14T16:13:49
2,2025-04-16,19609,1B,T,430,730,Om,2025-04-14T16:13:49
2,2025-04-16,27762,2F,F,800,800,,2025-04-14T16:13:49
2,2025-04-16,28091,2A,P,830,1200,DM,2025-04-14T16:13:49
2,2025-04-16,25223,2B,P,1230,1300,,2025-04-14T16:13:49
2,2025-04-16,23228,3B,T,1330,1630,Dm,2025-04-14T16:13:49
2,2025-04-16,31355,3C,P,1700,1930,,2025-04-14T16:13:49
