Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
2021-05-06,37,3.08,99049,32156
2021-05-06,38,3.07,99049,32293
2021-05-06,39,4.99,160294,32115
2021-05-06,40,4.81,153316,31880
2021-05-06,41,3.13,99049,31646
2021-05-06,42,5.14,162993,31706
2021-05-06,43,5.08,159445,31414
2021-05-06,44,3.25,99049,30495
2021-05-06,45,3.42,99049,28921
2021-05-06,46,3.62,99049,27381
2021-05-06,47,3.86,99049,25642
2021-05-06,48,4.07,99049,24334
2021-05-07,1,7.48,171300,22907
2021-05-07,2,7.93,178725,22535
2021-05-07,3,7.14,160708,22519
2021-05-07,4,7.47,171386,22944
2021-05-07,5,8.07,184944,22931
2021-05-07,6,7.13,160589,22536
2021-05-07,7,9.83,218803,22257
2021-05-07,8,6.94,153829,22158
2021-05-07,9,4.51,99049,21981
2021-05-07,10,8.05,178515,22187
2021-05-07,11,8.09,182263,22522
2021-05-07,12,6.66,154366,23182
2021-05-07,13,11.84,289011,24405
2021-05-07,14,9.35,241615,25853
2021-05-07,15,7.54,207749,27550
2021-05-07,16,8.5,244078,28716
2021-05-07,17,7.02,206388,29407
2021-05-07,18,6.59,191484,29039
2021-05-07,19,5.6,160489,28646
2021-05-07,20,5.91,166705,28186
2021-05-07,21,6.75,189435,28071
2021-05-07,22,5.09,141642,27803
2021-05-07,23,5.81,161492,27801
2021-05-07,24,6.23,172023,27615
2021-05-07,25,6.05,168351,27819
2021-05-07,26,5.69,158274,27826
2021-05-07,27,5.06,138767,27447
2021-05-07,28,4.69,126612,26985
2021-05-07,29,5.25,139046,26500
2021-05-07,30,4.41,116212,26349
2021-05-07,31,5.4,141989,26304
2021-05-07,32,5.69,150416,26449
2021-05-07,33,8.16,219046,26860
2021-05-07,34,10.16,282104,27778
2021-05-07,35,6.25,178804,28624
2021-05-07,36,6.66,194586,29219
2021-05-07,37,5.88,173994,29593
2021-05-07,38,5.94,177422,29892
2021-05-07,39,7.16,214112,29924
2021-05-07,40,7.42,222000,29927
2021-05-07,41,7.65,228169,29812
2021-05-07,42,6.92,207622,30002
2021-05-07,43,8.01,232882,29076
2021-05-07,44,4.81,133408,27734
2021-05-07,45,3.68,99049,26891
2021-05-07,46,3.86,99049,25684
2021-05-07,47,4.14,101188,24445
2021-05-07,48,4.86,114068,23485
2021-05-08,1,9.38,209742,22351
2021-05-08,2,9.27,202771,21869
2021-05-08,3,9.98,216819,21716
2021-05-08,4,11.04,243107,22022
2021-05-08,5,6.03,132317,21932
2021-05-08,6,4.58,99049,21604
2021-05-08,7,8.13,171875,21136
2021-05-08,8,8.77,183380,20901
2021-05-08,9,4.79,99049,20691
2021-05-08,10,7.32,150564,20578
2021-05-08,11,10.58,214160,20237
2021-05-08,12,12.48,253480,20312
2021-05-08,13,6.94,147863,21296
2021-05-08,14,7.45,163691,21980
2021-05-08,15,7.38,172671,23398
2021-05-08,16,8.0,195945,24500
2021-05-08,17,9.3,240119,25821
2021-05-08,18,8.76,232887,26589
2021-05-08,19,4.6,125140,27212
2021-05-08,20,3.62,99049,27342
2021-05-08,21,3.61,99049,27462
2021-05-08,22,3.63,99049,27290
2021-05-08,23,3.66,99049,27042
2021-05-08,24,3.72,99986,26868
2021-05-08,25,3.71,99049,26686
2021-05-08,26,3.76,99049,26313
2021-05-08,27,3.83,99049,25856
2021-05-08,28,3.92,99049,25272
2021-05-08,29,3.97,99049,24920
2021-05-08,30,4.03,99049,24570
2021-05-08,31,4.07,99049,24357
2021-05-08,32,4.05,99049,24431
2021-05-08,33,4.25,105195,24768
2021-05-08,34,11.65,294454,25276
2021-05-08,35,11.44,296495,25909
2021-05-08,36,11.25,296495,26361
2021-05-08,37,11.15,296495,26603
2021-05-08,38,11.09,296495,26736
2021-05-08,39,3.79,99049,26165
2021-05-08,40,3.89,99049,25495
2021-05-08,41,3.99,99049,24814
2021-05-08,42,5.83,142528,24450
2021-05-08,43,4.05,99049,24453
2021-05-08,44,4.14,99049,23944
2021-05-08,45,4.3,99049,23034
2021-05-08,46,4.48,99049,22107
2021-05-08,47,13.41,282039,21031
2021-05-08,48,14.74,296495,20121
2021-05-09,1,9.38,209742,22351
2021-05-09,2,9.27,202771,21869
2021-05-09,3,9.98,216819,21716
2021-05-09,4,11.04,243107,22022
2021-05-09,5,6.03,132317,21932
2021-05-09,6,4.58,99049,21604
2021-05-09,7,8.13,171875,21136
2021-05-09,8,8.77,183380,20901
2021-05-09,9,4.79,99049,20691
2021-05-09,10,7.32,150564,20578
2021-05-09,11,10.58,214160,20237
2021-05-09,12,12.48,253480,20312
2021-05-09,13,6.94,147863,21296
2021-05-09,14,7.45,163691,21980
2021-05-09,15,7.38,172671,23398
2021-05-09,16,8.0,195945,24500
2021-05-09,17,9.3,240119,25821
2021-05-09,18,8.76,232887,26589
2021-05-09,19,4.6,125140,27212
2021-05-09,20,3.62,99049,27342
2021-05-09,21,3.61,99049,27462
2021-05-09,22,3.63,99049,27290
2021-05-09,23,3.66,99049,27042
2021-05-09,24,3.72,99986,26868
2021-05-09,25,3.71,99049,26686
2021-05-09,26,3.76,99049,26313
2021-05-09,27,3.83,99049,25856
2021-05-09,28,3.92,99049,25272
2021-05-09,29,3.97,99049,24920
2021-05-09,30,4.03,99049,24570
2021-05-09,31,4.07,99049,24357
2021-05-09,32,4.05,99049,24431
2021-05-09,33,4.25,105195,24768
2021-05-09,34,11.65,294454,25276
2021-05-09,35,11.44,296495,25909
2021-05-09,36,11.25,296495,26361
2021-05-09,37,11.15,296495,26603
2021-05-09,38,11.09,296495,26736
2021-05-09,39,3.79,99049,26165
2021-05-09,40,3.89,99049,25495
2021-05-09,41,3.99,99049,24814
2021-05-09,42,5.83,142528,24450
2021-05-09,43,4.05,99049,24453
2021-05-09,44,4.14,99049,23944
2021-05-09,45,4.3,99049,23034
2021-05-09,46,4.48,99049,22107
2021-05-09,47,13.41,282039,21031
2021-05-09,48,14.74,296495,20121
2021-05-10,1,9.38,209742,22351
2021-05-10,2,9.27,202771,21869
2021-05-10,3,9.98,216819,21716
2021-05-10,4,11.04,243107,22022
2021-05-10,5,6.03,132317,21932
2021-05-10,6,4.58,99049,21604
2021-05-10,7,8.13,171875,21136
2021-05-10,8,8.77,183380,20901
2021-05-10,9,4.79,99049,20691
2021-05-10,10,7.32,150564,20578
2021-05-10,11,10.58,214160,20237
2021-05-10,12,12.48,253480,20312
2021-05-10,13,6.94,147863,21296
2021-05-10,14,7.45,163691,21980
2021-05-10,15,7.38,172671,23398
2021-05-10,16,8.0,195945,24500
2021-05-10,17,9.3,240119,25821
2021-05-10,18,8.76,232887,26589
2021-05-10,19,4.6,125140,27212
2021-05-10,20,3.62,99049,27342
2021-05-10,21,3.61,99049,27462
2021-05-10,22,3.63,99049,27290
2021-05-10,23,3.66,99049,27042
2021-05-10,24,3.72,99986,26868
2021-05-10,25,3.71,99049,26686
2021-05-10,26,3.76,99049,26313
2021-05-10,27,3.83,99049,25856
2021-05-10,28,3.92,99049,25272
2021-05-10,29,3.97,99049,24920
2021-05-10,30,4.03,99049,24570
2021-05-10,31,4.07,99049,24357
2021-05-10,32,4.05,99049,24431
2021-05-10,33,4.25,105195,24768
2021-05-10,34,11.65,294454,25276
2021-05-10,35,11.44,296495,25909
2021-05-10,36,11.25,296495,26361
2021-05-10,37,11.15,296495,26603
2021-05-10,38,11.09,296495,26736
2021-05-10,39,3.79,99049,26165
2021-05-10,40,3.89,99049,25495
2021-05-10,41,3.99,99049,24814
2021-05-10,42,5.83,142528,24450
2021-05-10,43,4.05,99049,24453
2021-05-10,44,4.14,99049,23944
2021-05-10,45,4.3,99049,23034
2021-05-10,46,4.48,99049,22107
2021-05-10,47,13.41,282039,21031
2021-05-10,48,14.74,296495,20121
2021-05-11,1,9.38,209742,22351
2021-05-11,2,9.27,202771,21869
2021-05-11,3,9.98,216819,21716
2021-05-11,4,11.04,243107,22022
2021-05-11,5,6.03,132317,21932
2021-05-11,6,4.58,99049,21604
2021-05-11,7,8.13,171875,21136
2021-05-11,8,8.77,183380,20901
2021-05-11,9,4.79,99049,20691
2021-05-11,10,7.32,150564,20578
2021-05-11,11,10.58,214160,20237
2021-05-11,12,12.48,253480,20312
2021-05-11,13,6.94,147863,21296
2021-05-11,14,7.45,163691,21980
2021-05-11,15,7.38,172671,23398
2021-05-11,16,8.0,195945,24500
2021-05-11,17,9.3,240119,25821
2021-05-11,18,8.76,232887,26589
2021-05-11,19,4.6,125140,27212
2021-05-11,20,3.62,99049,27342
2021-05-11,21,3.61,99049,27462
2021-05-11,22,3.63,99049,27290
2021-05-11,23,3.66,99049,27042
2021-05-11,24,3.72,99986,26868
2021-05-11,25,3.71,99049,26686
2021-05-11,26,3.76,99049,26313
2021-05-11,27,3.83,99049,25856
2021-05-11,28,3.92,99049,25272
2021-05-11,29,3.97,99049,24920
2021-05-11,30,4.03,99049,24570
2021-05-11,31,4.07,99049,24357
2021-05-11,32,4.05,99049,24431
2021-05-11,33,4.25,105195,24768
2021-05-11,34,11.65,294454,25276
2021-05-11,35,11.44,296495,25909
2021-05-11,36,11.25,296495,26361
2021-05-11,37,11.15,296495,26603
2021-05-11,38,11.09,296495,26736
2021-05-11,39,3.79,99049,26165
2021-05-11,40,3.89,99049,25495
2021-05-11,41,3.99,99049,24814
2021-05-11,42,5.83,142528,24450
2021-05-11,43,4.05,99049,24453
2021-05-11,44,4.14,99049,23944
2021-05-11,45,4.3,99049,23034
2021-05-11,46,4.48,99049,22107
2021-05-11,47,13.41,282039,21031
2021-05-11,48,14.74,296495,20121
2021-05-12,1,9.38,209742,22351
2021-05-12,2,9.27,202771,21869
2021-05-12,3,9.98,216819,21716
2021-05-12,4,11.04,243107,22022
2021-05-12,5,6.03,132317,21932
2021-05-12,6,4.58,99049,21604
2021-05-12,7,8.13,171875,21136
2021-05-12,8,8.77,183380,20901
2021-05-12,9,4.79,99049,20691
2021-05-12,10,7.32,150564,20578
2021-05-12,11,10.58,214160,20237
2021-05-12,12,12.48,253480,20312
2021-05-12,13,6.94,147863,21296
2021-05-12,14,7.45,163691,21980
2021-05-12,15,7.38,172671,23398
2021-05-12,16,8.0,195945,24500
2021-05-12,17,9.3,240119,25821
2021-05-12,18,8.76,232887,26589
2021-05-12,19,4.6,125140,27212
2021-05-12,20,3.62,99049,27342
2021-05-12,21,3.61,99049,27462
2021-05-12,22,3.63,99049,27290
2021-05-12,23,3.66,99049,27042
2021-05-12,24,3.72,99986,26868
2021-05-12,25,3.71,99049,26686
2021-05-12,26,3.76,99049,26313
2021-05-12,27,3.83,99049,25856
2021-05-12,28,3.92,99049,25272
2021-05-12,29,3.97,99049,24920
2021-05-12,30,4.03,99049,24570
2021-05-12,31,4.07,99049,24357
2021-05-12,32,4.05,99049,24431
2021-05-12,33,4.25,105195,24768
2021-05-12,34,11.65,294454,25276
2021-05-12,35,11.44,296495,25909
2021-05-12,36,11.25,296495,26361
2021-05-12,37,11.15,296495,26603
2021-05-12,38,11.09,296495,26736
2021-05-12,39,3.79,99049,26165
2021-05-12,40,3.89,99049,25495
2021-05-12,41,3.99,99049,24814
2021-05-12,42,5.83,142528,24450
2021-05-12,43,4.05,99049,24453
2021-05-12,44,4.14,99049,23944
2021-05-12,45,4.3,99049,23034
2021-05-12,46,4.48,99049,22107
2021-05-12,47,13.41,282039,21031
2021-05-12,48,14.74,296495,20121
2021-05-13,1,4.38,99049,22592
2021-05-13,2,4.45,99049,22245
2021-05-13,3,4.39,99049,22539
2021-05-13,4,5.55,126012,22704
2021-05-13,5,4.43,99049,22356
2021-05-13,6,4.68,103477,22122
2021-05-13,7,5.55,121664,21941
2021-05-13,8,4.54,99049,21822
2021-05-13,9,4.55,99049,21791
2021-05-13,10,4.56,100426,22014
2021-05-13,11,6.89,154867,22464
2021-05-13,12,6.57,152327,23172
2021-05-13,13,7.01,176468,25157
2021-05-13,14,7.42,203652,27429
2021-05-13,15,5.53,164365,29737
2021-05-13,16,6.66,205338,30841
2021-05-13,17,7.65,240071,31375
2021-05-13,18,6.51,201801,31012
2021-05-13,19,5.55,172084,30984
2021-05-13,20,4.68,143311,30613
2021-05-13,21,3.43,103191,30050
2021-05-13,22,3.53,104782,29671
2021-05-13,23,4.62,137067,29670
2021-05-13,24,6.19,183380,29641
2021-05-13,25,5.65,168492,29847
2021-05-13,26,5.16,153070,29673
2021-05-13,27,4.12,121258,29440
2021-05-13,28,3.76,110140,29281
2021-05-13,29,5.85,170118,29063
2021-05-13,30,4.94,142868,28932
2021-05-13,31,5.6,163212,29129
2021-05-13,32,7.46,220503,29571
2021-05-13,33,9.79,294649,30104
2021-05-13,34,9.74,296495,30439
2021-05-13,35,9.71,296495,30537
2021-05-13,36,9.68,296495,30625
2021-05-13,37,9.61,296495,30859
2021-05-13,38,9.55,296495,31053
2021-05-13,39,9.63,296495,30799
2021-05-13,40,9.72,296495,30497
2021-05-13,41,9.16,276118,30148
2021-05-13,42,9.86,296495,30079
2021-05-13,43,8.82,265223,30058
2021-05-13,44,6.88,200103,29086
2021-05-13,45,3.65,99049,27110
2021-05-13,46,3.86,99049,25683
2021-05-13,47,6.7,166374,24833
2021-05-13,48,4.15,99049,23852
2021-05-14,1,4.43,99049,22369
2021-05-14,2,4.51,99049,21975
2021-05-14,3,4.55,99049,21763
2021-05-14,4,4.51,99049,21985
2021-05-14,5,4.54,99049,21810
2021-05-14,6,4.61,99049,21505
2021-05-14,7,4.7,99049,21054
2021-05-14,8,4.73,99049,20926
2021-05-14,9,4.78,99791,20894
2021-05-14,10,4.71,99049,21014
2021-05-14,11,4.7,99049,21087
2021-05-14,12,6.36,138889,21845
2021-05-14,13,6.32,152169,24078
2021-05-14,14,6.51,170408,26193
2021-05-14,15,7.07,201950,28570
2021-05-14,16,6.61,196545,29748
2021-05-14,17,6.26,187430,29949
2021-05-14,18,5.81,171313,29473
2021-05-14,19,5.76,168650,29281
2021-05-14,20,4.4,127355,28918
2021-05-14,21,4.2,120011,28579
2021-05-14,22,3.83,108995,28459
2021-05-14,23,5.07,143755,28374
2021-05-14,24,6.04,169893,28134
2021-05-14,25,5.46,153313,28087
2021-05-14,26,5.09,140585,27629
2021-05-14,27,3.86,105200,27243
2021-05-14,28,3.67,99049,27015
2021-05-14,29,3.69,99049,26848
2021-05-14,30,4.55,121282,26676
2021-05-14,31,4.91,127735,26030
2021-05-14,32,7.83,205945,26289
2021-05-14,33,10.75,287565,26751
2021-05-14,34,10.82,296495,27391
2021-05-14,35,10.62,291938,27495
2021-05-14,36,10.36,288164,27816
2021-05-14,37,10.21,287265,28127
2021-05-14,38,10.48,296495,28296
2021-05-14,39,10.55,296495,28109
2021-05-14,40,10.51,293308,27901
2021-05-14,41,10.04,276616,27545
2021-05-14,42,7.78,213165,27392
2021-05-14,43,7.62,209344,27486
2021-05-14,44,3.71,99049,26717
2021-05-14,45,4.02,99049,24651
2021-05-14,46,4.22,99049,23492
2021-05-14,47,4.27,102845,24058
2021-05-14,48,4.31,99049,22972
2021-05-15,1,4.62,99049,21433
2021-05-15,2,5.07,106001,20913
2021-05-15,3,5.91,122013,20640
2021-05-15,4,8.16,168492,20638
2021-05-15,5,7.08,144407,20385
2021-05-15,6,5.88,117260,19946
2021-05-15,7,9.15,179030,19569
2021-05-15,8,8.45,164047,19411
2021-05-15,9,6.5,125801,19360
2021-05-15,10,5.11,99049,19366
2021-05-15,11,10.92,209809,19221
2021-05-15,12,12.66,248557,19626
2021-05-15,13,5.66,116555,20576
2021-05-15,14,5.16,110443,21424
2021-05-15,15,5.4,124234,23012
2021-05-15,16,4.09,99049,24213
2021-05-15,17,3.86,99049,25640
2021-05-15,18,3.77,99049,26306
2021-05-15,19,4.09,110509,27033
2021-05-15,20,3.68,99049,26892
2021-05-15,21,3.72,99049,26659
2021-05-15,22,3.74,99049,26474
2021-05-15,23,3.76,99049,26338
2021-05-15,24,3.75,99049,26426
2021-05-15,25,3.73,99049,26531
2021-05-15,26,3.76,99049,26344
2021-05-15,27,3.82,99049,25958
2021-05-15,28,3.91,99049,25344
2021-05-15,29,3.94,99049,25166
2021-05-15,30,3.98,99049,24889
2021-05-15,31,4.05,99049,24471
2021-05-15,32,3.99,99049,24849
2021-06-26,17,4.76,109911,23089
2021-06-26,18,4.2,99049,23606
2021-06-26,19,5.64,133463,23665
2021-06-26,20,5.48,128990,23547
2021-06-26,21,4.23,99049,23402
2021-06-26,22,4.26,99049,23277
2021-06-26,23,4.3,99049,23057
2021-06-26,24,4.33,99049,22891
2021-06-26,25,4.35,99049,22753
2021-06-26,26,4.39,99049,22561
2021-06-26,27,4.45,99049,22274
2021-06-26,28,4.49,99049,22071
2021-06-26,29,4.53,99049,21848
2021-06-26,30,4.55,99049,21773
2021-06-26,31,4.54,99049,21835
2021-06-26,32,4.47,99049,22179
2021-06-26,33,4.36,99049,22730
2021-06-26,34,4.2,99049,23555
2021-06-26,35,4.05,99049,24474
2021-06-26,36,3.94,99049,25131
2021-05-15,33,8.13,208881,25679
2021-05-15,34,8.37,221340,26450
2021-05-15,35,7.0,188651,26954
2021-05-15,36,6.66,183077,27504
2021-05-15,37,5.94,163488,27545
2021-05-15,38,7.25,199023,27445
2021-05-15,39,7.4,199063,26899
2021-05-15,40,6.25,168198,26922
2021-05-15,41,5.12,136839,26751
2021-05-15,42,3.72,99049,26651
2021-05-15,43,3.78,99049,26172
2021-05-15,44,3.83,99049,25865
2021-05-15,45,3.97,99049,24939
2021-05-15,46,4.19,99049,23614
2021-05-15,47,4.52,109097,24159
2021-05-15,48,4.42,101377,22962
2021-05-16,1,5.03,106462,21152
2021-05-16,2,5.29,110854,20948
2021-05-16,3,5.69,118412,20795
2021-05-16,4,7.42,154841,20879
2021-05-16,5,5.09,105114,20647
2021-05-16,6,5.95,120608,20260
2021-05-16,7,8.72,173667,19916
2021-05-16,8,7.82,155200,19835
2021-05-16,9,5.85,114556,19597
2021-05-16,10,5.17,99049,19150
2021-05-16,11,9.06,168948,18642
2021-05-16,12,13.3,246745,18559
2021-05-16,13,6.47,124809,19296
2021-05-16,14,5.02,99174,19774
2021-05-16,15,5.47,112975,20663
2021-05-16,16,4.61,99049,21472
2021-05-16,17,4.39,99049,22582
2021-05-16,18,4.22,99049,23461
2021-05-16,19,4.69,112061,23892
2021-05-16,20,4.16,100477,24151
2021-05-16,21,4.06,99049,24368
2021-05-16,22,4.06,99049,24389
2021-05-16,23,4.04,99049,24515
2021-05-16,24,4.03,99049,24567
2021-05-16,25,4.04,99049,24516
2021-05-16,26,4.05,99049,24476
2021-05-16,27,4.11,99049,24095
2021-05-16,28,4.17,99049,23741
2021-05-16,29,4.23,99049,23431
2021-05-16,30,4.3,99049,23054
2021-05-16,31,4.23,99049,23429
2021-05-16,32,4.14,99049,23944
2021-05-16,33,7.78,189940,24412
2021-05-16,34,7.74,194568,25146
2021-05-16,35,6.29,161027,25601
2021-05-16,36,6.17,159986,25930
2021-05-16,37,5.31,138033,25997
2021-05-16,38,6.7,176884,26384
2021-05-16,39,6.03,160375,26602
2021-05-16,40,5.02,133239,26562
2021-05-16,41,3.74,99049,26516
2021-05-16,42,3.75,99049,26411
2021-05-16,43,3.75,99049,26438
2021-05-16,44,3.8,99049,26094
2021-05-16,45,3.9,99049,25393
2021-05-16,46,4.11,99049,24117
2021-05-16,47,5.38,122781,22835
2021-05-16,48,4.89,106663,21808
2021-05-17,1,5.54,118939,21479
2021-05-17,2,5.82,123380,21213
2021-05-17,3,6.22,130428,20967
2021-05-17,4,7.47,158717,21240
2021-05-17,5,5.42,114100,21051
2021-05-17,6,6.22,128527,20674
2021-05-17,7,8.61,174955,20328
2021-05-17,8,7.45,150829,20238
2021-05-17,9,5.69,114573,20120
2021-05-17,10,5.1,102550,20094
2021-05-17,11,8.01,163161,20362
2021-05-17,12,9.5,201972,21256
2021-05-17,13,4.44,104167,23462
2021-05-17,14,3.96,100741,25471
2021-05-17,15,4.71,129659,27526
2021-05-17,16,5.02,142243,28354
2021-05-17,17,4.32,125188,28983
2021-05-17,18,4.75,137429,28933
2021-05-17,19,4.24,122013,28777
2021-05-17,20,4.05,116161,28715
2021-05-17,21,3.51,99201,28251
2021-05-17,22,3.53,99049,28094
2021-05-17,23,3.64,101002,27733
2021-05-17,24,4.51,124020,27497
2021-05-17,25,4.87,132089,27118
2021-05-17,26,4.62,124000,26813
2021-05-17,27,3.73,99049,26585
2021-05-17,28,3.76,99049,26370
2021-05-17,29,4.33,115182,26623
2021-05-17,30,4.12,110282,26783
2021-05-17,31,3.69,99049,26824
2021-05-17,32,3.66,99049,27099
2021-05-17,33,7.41,207134,27954
2021-05-17,34,8.4,240760,28672
2021-05-17,35,7.04,201234,28591
2021-05-17,36,6.81,197859,29048
2021-05-17,37,6.19,180760,29212
2021-05-17,38,6.52,191928,29452
2021-05-17,39,5.63,167332,29714
2021-05-17,40,5.54,162319,29310
2021-05-17,41,4.01,113852,28421
2021-05-17,42,3.51,99049,28244
2021-05-17,43,3.6,99049,27493
2021-05-17,44,3.69,99049,26812
2021-05-17,45,3.9,99049,25395
2021-05-17,46,4.16,99049,23790
2021-05-17,47,7.01,167085,23826
2021-05-17,48,7.42,168605,22714
2021-05-18,1,8.38,183181,21854
2021-05-18,2,9.03,191306,21194
2021-05-18,3,10.18,211418,20775
2021-05-18,4,10.67,227208,21286
2021-05-18,5,7.84,165036,21048
2021-05-18,6,8.96,185446,20689
2021-05-18,7,10.96,222901,20346
2021-05-18,8,10.04,203896,20310
2021-05-18,9,7.53,152812,20294
2021-05-18,10,9.21,187814,20385
2021-05-18,11,10.67,220280,20642
2021-05-18,12,13.26,282554,21312
2021-05-18,13,7.84,181298,23129
2021-05-18,14,7.05,177745,25202
2021-05-18,15,4.88,133503,27373
2021-05-18,16,5.43,152316,28038
2021-05-18,17,4.22,119816,28398
2021-05-18,18,4.25,118121,27777
2021-05-18,19,4.97,136036,27371
2021-05-18,20,4.66,127767,27411
2021-05-18,21,4.12,111492,27092
2021-05-18,22,3.85,103100,26796
2021-05-18,23,3.93,103778,26416
2021-05-18,24,4.55,120189,26419
2021-05-18,25,4.76,124993,26250
2021-05-18,26,4.54,118477,26070
2021-05-18,27,4.26,110175,25873
2021-05-18,28,3.85,99049,25728
2021-05-18,29,4.51,116077,25715
2021-05-18,30,4.13,106021,25666
2021-05-18,31,3.84,99049,25788
2021-05-18,32,3.76,99049,26331
2021-05-18,33,6.3,170800,27110
2021-05-18,34,6.87,191961,27945
2021-05-18,35,4.62,130140,28159
2021-05-18,36,4.42,125863,28488
2021-05-18,37,3.53,101722,28819
2021-05-18,38,3.89,113157,29087
2021-05-18,39,4.07,119445,29324
2021-05-18,40,3.64,106063,29136
2021-05-18,41,3.91,112085,28642
2021-05-18,42,3.45,99049,28722
2021-05-18,43,3.87,109348,28291
2021-05-18,44,3.63,99049,27260
2021-05-18,45,3.79,99049,26127
2021-05-18,46,4.41,108752,24649
2021-05-18,47,9.1,209941,23058
2021-05-18,48,9.81,215952,22011
2021-05-19,1,4.98,109077,21917
2021-05-19,2,5.75,121749,21181
2021-05-19,3,6.15,130942,21297
2021-05-19,4,6.96,150638,21649
2021-05-19,5,6.36,136795,21503
2021-05-19,6,6.06,128036,21114
2021-05-19,7,8.18,171239,20924
2021-05-19,8,7.14,148053,20747
2021-05-19,9,5.1,104930,20588
2021-05-19,10,4.8,99049,20634
2021-05-19,11,6.55,136712,20857
2021-05-19,12,9.37,200006,21341
2021-05-19,13,5.11,119846,23437
2021-05-19,14,4.93,125260,25403
2021-05-19,15,3.64,99049,27242
2021-05-19,16,3.57,99049,27707
2021-05-19,17,3.58,99049,27694
2021-05-19,18,3.99,108735,27274
2021-05-19,19,4.85,132411,27300
2021-05-19,20,4.55,123676,27152
2021-05-19,21,3.69,99049,26840
2021-05-19,22,3.69,99049,26840
2021-05-19,23,3.71,99049,26673
2021-05-19,24,3.74,99049,26498
2021-05-19,25,3.73,99049,26590
2021-05-19,26,3.76,99049,26333
2021-05-19,27,3.81,99049,26020
2021-05-19,28,3.85,99049,25714
2021-05-19,29,3.88,99049,25496
2021-05-19,30,3.92,99049,25262
2021-05-19,31,3.93,99049,25224
2021-05-19,32,5.4,139775,25876
2021-05-19,33,6.1,163875,26860
2021-05-19,34,5.85,162656,27827
2021-05-19,35,4.63,129892,28037
2021-05-19,36,4.36,123811,28408
2021-05-19,37,4.51,126292,28001
2021-05-19,38,5.85,164834,28166
2021-05-19,39,5.8,160396,27634
2021-05-19,40,4.79,132830,27744
2021-05-19,41,3.56,99049,27784
2021-05-19,42,3.58,99049,27635
2021-05-19,43,3.74,102600,27434
2021-05-19,44,3.73,99049,26587
2021-05-19,45,3.9,99049,25387
2021-05-19,46,4.16,99049,23795
2021-05-19,47,4.93,116846,23685
2021-05-19,48,6.99,157939,22583
2021-05-20,1,6.64,141071,21254
2021-05-20,2,6.03,123591,20502
2021-05-20,3,7.05,148179,21009
2021-05-20,4,8.33,176508,21180
2021-05-20,5,6.94,146128,21062
2021-05-20,6,7.23,150203,20778
2021-05-20,7,7.76,160273,20648
2021-05-20,8,7.78,159569,20519
2021-05-20,9,4.8,99049,20637
2021-05-20,10,6.64,137847,20754
2021-05-20,11,6.5,136950,21081
2021-05-20,12,5.02,109044,21705
2021-05-20,13,4.16,99417,23871
2021-05-20,14,3.81,99049,26007
2021-05-20,15,3.53,99049,28064
2021-05-20,16,3.45,99049,28717
2021-05-20,17,3.43,99049,28869
2021-05-20,18,3.47,99049,28556
2021-05-20,19,4.18,119942,28706
2021-05-20,20,3.45,99049,28699
2021-05-20,21,3.47,99049,28510
2021-05-20,22,3.46,99049,28649
2021-05-20,23,3.48,99049,28492
2021-05-20,24,3.5,99049,28327
2021-05-20,25,3.48,99049,28447
2021-05-20,26,3.51,99049,28190
2021-05-20,27,3.55,99049,27876
2021-05-20,28,3.59,99049,27568
2021-05-20,29,3.62,99049,27352
2021-05-20,30,3.65,99049,27121
2021-05-20,31,3.65,99049,27100
2021-05-20,32,4.55,125267,27536
2021-05-20,33,6.24,176683,28307
2021-05-20,34,6.87,199619,29038
2021-05-20,35,6.57,190493,28978
2021-05-20,36,7.16,208109,29060
2021-05-20,37,9.21,257320,27937
2021-05-20,38,10.65,296495,27843
2021-05-20,39,10.14,277628,27378
2021-05-20,40,9.71,263207,27098
2021-05-20,41,3.7,99049,26747
2021-05-20,42,3.78,99049,26217
2021-07-17,9,7.58,149433,19725
2021-07-17,10,7.67,148918,19410
2021-07-17,11,11.18,215748,19291
2021-07-17,12,10.09,195568,19379
2021-07-17,13,8.76,173879,19843
2021-07-17,14,7.52,154164,20492
2021-07-17,15,4.75,99049,20868
2021-07-17,16,4.6,99049,21528
2021-07-17,17,4.39,99049,22574
2021-07-17,18,4.35,99049,22777
2021-05-20,43,4.4,113704,25826
2021-05-20,44,4.03,99640,24740
2021-05-20,45,4.24,99049,23356
2021-05-20,46,6.12,132569,21644
2021-05-20,47,13.97,296495,21223
2021-05-20,48,14.82,296495,20013
2021-05-21,1,15.55,296495,19068
2021-05-21,2,15.9,296495,18650
2021-05-21,3,16.05,296495,18478
2021-05-21,4,15.86,296495,18695
2021-05-21,5,16.18,296495,18328
2021-05-21,6,16.27,296495,18218
2021-05-21,7,16.38,296495,18100
2021-05-21,8,16.42,296495,18062
2021-05-21,9,16.45,296495,18025
2021-05-21,10,16.2,296495,18303
2021-05-21,11,15.91,296495,18636
2021-05-21,12,15.32,296495,19352
2021-05-21,13,14.0,296495,21179
2021-05-21,14,12.67,296495,23398
2021-05-21,15,6.71,175065,26084
2021-05-21,16,8.37,231393,27656
2021-05-21,17,7.03,198079,28170
2021-05-21,18,7.25,202723,27971
2021-05-21,19,4.03,112039,27806
2021-05-21,20,4.25,115722,27228
