Date,SP,BSUoS £/MWh,Half hourly cost £,Half hourly volume MWh
2020-05-29T00:00:00,5,1.77,32420,18343
2020-05-29T00:00:00,6,1.74,31661,18247
2020-05-29T00:00:00,7,1.66,29635,17835
2020-05-29T00:00:00,8,1.44,25829,17937
2020-05-29T00:00:00,9,1.4,24908,17839
2020-05-29T00:00:00,10,1.49,26646,17901
2020-05-29T00:00:00,11,2.29,40137,17537
2020-05-29T00:00:00,12,1.96,34953,17877
2020-05-29T00:00:00,13,2.21,41393,18740
2020-05-29T00:00:00,14,1.52,29884,19637
2020-05-29T00:00:00,15,0.78,16257,20728
2020-05-29T00:00:00,16,0.82,17368,21190
2020-05-29T00:00:00,17,0.6,12902,21509
2020-05-29T00:00:00,18,0.56,12188,21625
2020-05-29T00:00:00,19,0.67,14523,21621
2020-05-29T00:00:00,20,0.69,14687,21198
2020-05-29T00:00:00,21,0.78,16439,21060
2020-05-29T00:00:00,22,1.17,24258,20800
2020-05-29T00:00:00,23,0.91,18602,20489
2020-05-29T00:00:00,24,0.92,18826,20380
2020-05-29T00:00:00,25,1.18,23849,20278
2020-05-29T00:00:00,26,1.32,26440,20106
2020-05-29T00:00:00,27,0.94,18637,19902
2020-05-29T00:00:00,28,0.62,12207,19564
2020-05-29T00:00:00,29,0.33,6423,19480
2020-05-29T00:00:00,30,0.64,12278,19279
2020-05-29T00:00:00,31,0.51,9907,19356
2020-05-29T00:00:00,32,0.59,11609,19567
2020-05-29T00:00:00,33,0.76,15370,20252
2020-05-29T00:00:00,34,0.67,14221,21168
2020-05-29T00:00:00,35,0.62,13820,22434
2020-05-29T00:00:00,36,1.43,33774,23562
2020-05-29T00:00:00,37,0.59,14476,24405
2020-05-29T00:00:00,38,0.9,22317,24870
2020-05-29T00:00:00,39,1.4,34977,24930
2020-05-29T00:00:00,40,0.9,22457,24849
2020-05-29T00:00:00,41,0.8,19660,24694
2020-05-29T00:00:00,42,0.81,19615,24320
2020-05-29T00:00:00,43,0.95,22915,24074
2020-05-29T00:00:00,44,0.9,21794,24135
2020-05-29T00:00:00,45,0.7,16560,23567
2020-05-29T00:00:00,46,0.48,10918,22872
2020-05-29T00:00:00,47,1.91,40760,21363
2020-05-29T00:00:00,48,2.02,41282,20408
2020-05-30T00:00:00,1,2.26,43962,19421
2020-05-30T00:00:00,2,2.93,54300,18563
2020-05-30T00:00:00,3,2.21,40272,18214
2020-05-30T00:00:00,4,2.51,44513,17765
2020-05-30T00:00:00,5,2.03,36051,17719
2020-05-30T00:00:00,6,2.17,37767,17443
2020-05-30T00:00:00,7,1.94,33654,17355
2020-05-30T00:00:00,8,1.79,30677,17091
2020-05-30T00:00:00,9,1.79,29865,16693
2020-05-30T00:00:00,10,1.93,31769,16448
2020-05-30T00:00:00,11,3.0,48347,16131
2020-05-30T00:00:00,12,2.74,43760,15976
2020-05-30T00:00:00,13,2.75,44993,16355
2020-05-30T00:00:00,14,2.08,34591,16647
2020-05-30T00:00:00,15,0.85,14537,17066
2020-05-30T00:00:00,16,0.82,14308,17381
2020-05-30T00:00:00,17,1.08,18781,17354
2020-05-30T00:00:00,18,0.89,15372,17284
2020-05-30T00:00:00,19,1.02,17688,17299
2020-05-30T00:00:00,20,1.11,18756,16940
2020-05-30T00:00:00,21,1.1,18944,17276
2020-05-30T00:00:00,22,1.79,30764,17150
2020-05-30T00:00:00,23,1.03,17829,17238
2020-05-30T00:00:00,24,1.05,18200,17274
2020-05-30T00:00:00,25,1.69,29086,17250
2020-05-30T00:00:00,26,1.73,29552,17127
2020-05-30T00:00:00,27,1.53,25741,16801
2020-05-30T00:00:00,28,1.32,21945,16586
2020-05-30T00:00:00,29,1.16,18850,16217
2020-05-30T00:00:00,30,1.05,16729,15916
2020-05-30T00:00:00,31,0.94,14758,15690
2020-05-30T00:00:00,32,0.94,15098,16090
2020-05-30T00:00:00,33,1.05,18048,17113
2020-05-30T00:00:00,34,0.96,17699,18423
2020-05-30T00:00:00,35,0.88,17723,20175
2020-05-30T00:00:00,36,1.9,39791,20986
2020-05-30T00:00:00,37,0.98,21445,21857
2020-05-30T00:00:00,38,1.22,27395,22387
2020-05-30T00:00:00,39,1.71,39126,22920
2020-05-30T00:00:00,40,1.15,25935,22641
2020-05-30T00:00:00,41,1.0,22636,22624
2020-05-30T00:00:00,42,1.03,23139,22426
2020-05-30T00:00:00,43,1.12,24994,22261
2020-05-30T00:00:00,44,1.23,27410,22275
2020-05-30T00:00:00,45,0.98,21378,21825
2020-05-30T00:00:00,46,0.71,14963,21049
2020-05-30T00:00:00,47,2.56,50641,19745
2020-05-30T00:00:00,48,2.56,49258,19224
2020-05-31T00:00:00,1,3.38,63451,18771
2020-05-31T00:00:00,2,3.78,69213,18330
2020-05-31T00:00:00,3,2.89,51194,17711
2020-05-31T00:00:00,4,3.36,57196,17045
2020-05-31T00:00:00,5,3.0,50755,16939
2020-05-31T00:00:00,6,3.18,53377,16763
2020-05-31T00:00:00,7,3.04,49107,16158
2020-05-31T00:00:00,8,4.68,75333,16086
2020-05-31T00:00:00,9,4.48,71154,15873
2020-05-31T00:00:00,10,4.85,75988,15661
2020-05-31T00:00:00,11,4.91,71618,14573
2020-05-31T00:00:00,12,4.46,64056,14374
2020-05-31T00:00:00,13,3.35,50763,15157
2020-05-31T00:00:00,14,3.05,46496,15245
2020-05-31T00:00:00,15,1.25,19353,15472
2020-05-31T00:00:00,16,1.01,15644,15439
2020-05-31T00:00:00,17,1.25,19993,15950
2020-05-31T00:00:00,18,1.22,19209,15759
2020-05-31T00:00:00,19,1.18,19100,16125
2020-05-31T00:00:00,20,1.22,19962,16343
2020-05-31T00:00:00,21,1.04,17572,16970
2020-05-31T00:00:00,22,1.52,25753,16894
2020-05-31T00:00:00,23,1.65,27803,16859
2020-05-31T00:00:00,24,0.73,12531,17254
2020-05-31T00:00:00,25,1.48,26024,17581
2020-05-31T00:00:00,26,2.78,48673,17502
2020-05-31T00:00:00,27,2.58,45276,17567
2020-05-31T00:00:00,28,1.68,29003,17213
2020-05-31T00:00:00,29,1.09,18850,17241
2020-05-31T00:00:00,30,1.17,20187,17319
2020-05-31T00:00:00,31,0.79,13780,17473
2020-05-31T00:00:00,32,0.49,8622,17776
2020-05-31T00:00:00,33,0.42,7926,18879
2020-05-31T00:00:00,34,0.57,11610,20366
2020-05-31T00:00:00,35,0.51,11027,21726
2020-05-31T00:00:00,36,1.27,28612,22458
2020-05-31T00:00:00,37,0.53,12165,22980
2020-05-31T00:00:00,38,1.0,23243,23248
2020-05-31T00:00:00,39,1.55,36099,23335
2020-05-31T00:00:00,40,0.73,17071,23339
2020-05-31T00:00:00,41,0.99,23193,23345
2020-05-31T00:00:00,42,0.95,22048,23254
2020-05-31T00:00:00,43,0.77,18003,23305
2020-05-31T00:00:00,44,0.89,20644,23280
2020-05-31T00:00:00,45,0.9,20409,22770
2020-05-31T00:00:00,46,0.53,11649,22005
2020-05-31T00:00:00,47,2.17,44840,20625
2020-05-31T00:00:00,48,2.2,43241,19634
2020-06-01T00:00:00,1,3.11,57088,18376
2020-06-01T00:00:00,2,4.42,78915,17862
2020-06-01T00:00:00,3,3.11,54416,17496
2020-06-01T00:00:00,4,3.13,54778,17475
2020-06-01T00:00:00,5,2.82,48023,17013
2020-06-01T00:00:00,6,3.01,50431,16772
2020-06-01T00:00:00,7,2.78,45734,16433
2020-06-01T00:00:00,8,2.9,47836,16484
2020-06-01T00:00:00,9,2.71,44526,16428
2020-06-01T00:00:00,10,2.72,44245,16275
2020-06-01T00:00:00,11,2.93,47062,16067
2020-06-01T00:00:00,12,2.22,36846,16566
2020-06-01T00:00:00,13,2.14,39906,18609
2020-06-01T00:00:00,14,1.81,36445,20113
2020-06-01T00:00:00,15,0.64,13773,21665
2020-06-01T00:00:00,16,0.66,14456,21812
2020-06-01T00:00:00,17,0.77,16706,21784
2020-06-01T00:00:00,18,1.34,28724,21417
2020-06-01T00:00:00,19,0.72,15167,21106
2020-06-01T00:00:00,20,1.44,29887,20826
2020-06-01T00:00:00,21,0.73,15635,21398
2020-06-01T00:00:00,22,1.02,21851,21327
2020-06-01T00:00:00,23,1.57,33777,21480
2020-06-01T00:00:00,24,0.77,16627,21576
2020-06-01T00:00:00,25,1.15,24548,21370
2020-06-01T00:00:00,26,2.27,48107,21214
2020-06-01T00:00:00,27,2.2,46535,21155
2020-06-01T00:00:00,28,1.14,23755,20862
2020-06-01T00:00:00,29,0.79,16615,21078
2020-06-01T00:00:00,30,0.79,16632,21138
2020-06-01T00:00:00,31,0.49,10479,21292
2020-06-01T00:00:00,32,0.33,7122,21462
2020-06-01T00:00:00,33,0.3,6852,22804
2020-06-01T00:00:00,34,0.35,8131,23500
2020-06-01T00:00:00,35,0.31,7483,23793
2020-06-01T00:00:00,36,1.04,25143,24075
2020-06-01T00:00:00,37,0.39,9501,24504
2020-06-01T00:00:00,38,0.85,20994,24760
2020-06-01T00:00:00,39,1.24,30888,24914
2020-06-01T00:00:00,40,0.53,12969,24635
2020-06-01T00:00:00,41,0.82,19956,24474
2020-06-01T00:00:00,42,0.81,19801,24501
2020-06-01T00:00:00,43,0.73,17869,24319
2020-06-01T00:00:00,44,0.71,17080,24223
2020-06-01T00:00:00,45,0.73,17231,23752
2020-06-01T00:00:00,46,0.42,9556,22810
2020-06-01T00:00:00,47,2.32,48881,21105
2020-06-01T00:00:00,48,2.48,50255,20255
2020-06-02T00:00:00,1,2.62,49644,18930
2020-06-02T00:00:00,2,3.26,59652,18283
2020-06-02T00:00:00,3,2.33,40872,17575
2020-06-02T00:00:00,4,2.36,41166,17422
2020-06-02T00:00:00,5,2.2,37022,16840
2020-06-02T00:00:00,6,2.04,33796,16595
2020-06-02T00:00:00,7,2.07,33920,16355
2020-06-02T00:00:00,8,1.98,32208,16244
2020-06-02T00:00:00,9,2.06,33633,16336
2020-06-02T00:00:00,10,2.33,37857,16268
2020-06-02T00:00:00,11,2.78,45497,16377
2020-06-02T00:00:00,12,2.1,35443,16911
2020-06-02T00:00:00,13,2.06,37386,18125
2020-06-02T00:00:00,14,1.81,35027,19379
2020-06-02T00:00:00,15,0.59,12528,21111
2020-06-02T00:00:00,16,0.58,12677,21714
2020-06-02T00:00:00,17,0.74,16364,22067
2020-06-02T00:00:00,18,1.2,25638,21416
2020-06-02T00:00:00,19,0.65,13802,21159
2020-06-02T00:00:00,20,0.81,17036,20976
2020-06-02T00:00:00,21,0.64,14464,22752
2020-06-02T00:00:00,22,0.89,20354,22756
2020-06-02T00:00:00,23,1.14,26153,22844
2020-06-02T00:00:00,24,0.71,16257,22979
2020-06-02T00:00:00,25,0.95,22026,23237
2020-06-02T00:00:00,26,1.76,41021,23366
2020-06-12T00:00:00,47,3.19,63456,19866
2020-06-12T00:00:00,48,3.23,61678,19068
2020-06-13T00:00:00,1,4.39,75589,17217
2020-06-13T00:00:00,2,5.17,85529,16531
2020-06-13T00:00:00,3,4.15,67574,16273
2020-06-13T00:00:00,4,4.71,76205,16173
2020-06-13T00:00:00,5,4.51,72306,16040
2020-06-13T00:00:00,6,4.79,76072,15870
2020-06-13T00:00:00,7,4.86,75896,15610
2020-06-13T00:00:00,8,5.7,88018,15432
2020-06-13T00:00:00,9,5.22,80074,15329
2020-06-13T00:00:00,10,5.24,78740,15037
2020-06-13T00:00:00,11,3.53,52620,14889
2020-06-13T00:00:00,12,2.94,44908,15293
2020-06-13T00:00:00,13,3.78,62704,16606
2020-06-13T00:00:00,14,2.45,41623,16981
2020-06-13T00:00:00,15,1.09,19600,18007
2020-06-13T00:00:00,16,0.74,13724,18587
2020-06-13T00:00:00,17,0.89,18351,20679
2020-06-13T00:00:00,18,0.89,18589,20981
2020-06-13T00:00:00,19,1.16,24237,20948
2020-06-13T00:00:00,20,1.31,27247,20868
2020-06-13T00:00:00,21,1.36,28271,20854
2020-06-13T00:00:00,22,1.44,29756,20679
2020-06-13T00:00:00,23,1.21,24501,20206
2020-06-03T00:00:00,22,1.01,23904,23685
2020-06-03T00:00:00,23,1.18,28087,23727
2020-06-03T00:00:00,24,0.56,13189,23710
2020-06-03T00:00:00,25,0.91,21824,23867
2020-06-03T00:00:00,26,1.92,44669,23245
2020-06-03T00:00:00,27,2.19,49155,22490
2020-06-03T00:00:00,28,1.18,25777,21801
2020-06-03T00:00:00,29,0.88,18620,21099
2020-06-03T00:00:00,30,0.95,20042,21159
2020-06-03T00:00:00,31,0.82,18202,22252
2020-06-03T00:00:00,32,0.51,11571,22631
2020-06-03T00:00:00,33,0.45,10600,23360
2020-06-03T00:00:00,34,0.67,15997,23998
2020-06-03T00:00:00,35,0.68,16622,24619
2020-06-03T00:00:00,36,1.29,32009,24831
2020-06-03T00:00:00,37,0.5,12301,24840
2020-06-03T00:00:00,38,1.06,26364,24958
2020-06-03T00:00:00,39,1.43,35747,25002
2020-06-03T00:00:00,40,0.83,20629,24837
2020-06-03T00:00:00,41,0.96,23552,24481
2020-06-03T00:00:00,42,0.94,22515,23954
2020-06-03T00:00:00,43,0.74,17431,23531
2020-06-03T00:00:00,44,0.94,21682,23127
2020-06-03T00:00:00,45,1.01,22704,22481
2020-06-03T00:00:00,46,0.6,12805,21454
2020-06-03T00:00:00,47,2.32,47002,20230
2020-06-03T00:00:00,48,2.23,42850,19200
2020-06-04T00:00:00,1,10.47,194405,18569
2020-06-04T00:00:00,2,11.39,205291,18022
2020-06-04T00:00:00,3,14.07,239003,16986
2020-06-04T00:00:00,4,14.32,240767,16816
2020-06-04T00:00:00,5,15.16,240683,15871
2020-06-04T00:00:00,6,15.94,245503,15404
2020-06-04T00:00:00,7,16.25,243734,15002
2020-06-04T00:00:00,8,16.95,251920,14865
2020-06-04T00:00:00,9,17.85,265111,14850
2020-06-04T00:00:00,10,16.26,240999,14822
2020-06-04T00:00:00,11,10.27,153738,14972
2020-06-04T00:00:00,12,5.46,84741,15525
2020-06-04T00:00:00,13,3.33,55950,16822
2020-06-04T00:00:00,14,2.77,49653,17942
2020-06-04T00:00:00,15,1.54,29667,19271
2020-06-04T00:00:00,16,1.06,21879,20633
2020-06-04T00:00:00,17,1.8,38724,21569
2020-06-04T00:00:00,18,1.09,23978,21946
2020-06-04T00:00:00,19,1.59,35741,22511
2020-06-04T00:00:00,20,1.87,42012,22451
2020-06-04T00:00:00,21,1.15,26847,23435
2020-06-04T00:00:00,22,2.66,62808,23652
2020-06-04T00:00:00,23,2.02,47876,23751
2020-06-04T00:00:00,24,0.98,23647,24064
2020-06-04T00:00:00,25,1.23,30131,24567
2020-06-04T00:00:00,26,0.81,19776,24381
2020-06-04T00:00:00,27,2.95,70413,23888
2020-06-04T00:00:00,28,1.64,38175,23289
2020-06-04T00:00:00,29,1.28,28360,22146
2020-06-04T00:00:00,30,1.4,30812,21994
2020-06-04T00:00:00,31,1.28,29229,22865
2020-06-04T00:00:00,32,0.88,20131,22908
2020-06-04T00:00:00,33,1.35,31632,23378
2020-06-04T00:00:00,34,0.95,22993,24221
2020-06-04T00:00:00,35,1.51,38193,25348
2020-06-04T00:00:00,36,1.82,47026,25846
2020-06-04T00:00:00,37,0.73,18972,26012
2020-06-04T00:00:00,38,0.85,22075,25979
2020-06-04T00:00:00,39,0.99,25655,25883
2020-06-04T00:00:00,40,0.69,17759,25692
2020-06-04T00:00:00,41,0.7,17934,25493
2020-06-04T00:00:00,42,0.85,21443,25086
2020-06-04T00:00:00,43,0.95,24086,25406
2020-06-04T00:00:00,44,1.03,25884,25053
2020-06-04T00:00:00,45,1.54,37032,24075
2020-06-04T00:00:00,46,0.76,17350,22931
2020-06-04T00:00:00,47,3.65,78931,21606
2020-06-04T00:00:00,48,3.92,80148,20455
2020-06-05T00:00:00,1,4.51,85345,18941
2020-06-05T00:00:00,2,5.68,104221,18351
2020-06-05T00:00:00,3,7.11,123342,17354
2020-06-05T00:00:00,4,6.0,103410,17231
2020-06-05T00:00:00,5,7.49,122854,16392
2020-06-05T00:00:00,6,8.14,130109,15985
2020-06-05T00:00:00,7,7.83,120816,15433
2020-06-05T00:00:00,8,9.83,150279,15287
2020-06-05T00:00:00,9,9.24,140280,15179
2020-06-05T00:00:00,10,6.99,104838,14997
2020-06-05T00:00:00,11,8.68,128835,14837
2020-06-05T00:00:00,12,5.2,79599,15303
2020-06-05T00:00:00,13,5.0,82715,16529
2020-06-05T00:00:00,14,3.98,70040,17607
2020-06-05T00:00:00,15,1.47,27109,18415
2020-06-05T00:00:00,16,1.11,21032,18942
2020-06-05T00:00:00,17,1.06,20709,19445
2020-06-05T00:00:00,18,1.22,24044,19732
2020-06-05T00:00:00,19,1.17,23803,20404
2020-06-05T00:00:00,20,1.63,32875,20172
2020-06-05T00:00:00,21,1.06,22800,21604
2020-06-05T00:00:00,22,1.27,27525,21590
2020-06-05T00:00:00,23,1.43,30544,21347
2020-06-05T00:00:00,24,1.13,24898,21942
2020-06-05T00:00:00,25,1.5,33446,22298
2020-06-05T00:00:00,26,1.03,22854,22253
2020-06-05T00:00:00,27,2.9,63484,21872
2020-06-05T00:00:00,28,1.64,34941,21340
2020-06-05T00:00:00,29,2.22,44325,19999
2020-06-05T00:00:00,30,2.17,42787,19682
2020-06-05T00:00:00,31,2.14,43873,20462
2020-06-05T00:00:00,32,1.37,28131,20541
2020-06-05T00:00:00,33,2.18,45270,20789
2020-06-05T00:00:00,34,2.53,54827,21650
2020-06-05T00:00:00,35,3.79,86248,22770
2020-06-05T00:00:00,36,3.82,90088,23564
2020-06-05T00:00:00,37,3.13,75152,24024
2020-06-05T00:00:00,38,1.63,39429,24143
2020-06-05T00:00:00,39,1.68,40744,24248
2020-06-05T00:00:00,40,1.57,37587,23946
2020-06-05T00:00:00,41,1.56,36775,23571
2020-06-05T00:00:00,42,1.89,43561,23057
2020-06-05T00:00:00,43,2.22,50489,22763
2020-06-05T00:00:00,44,1.89,42377,22469
2020-06-05T00:00:00,45,2.9,63186,21794
2020-06-05T00:00:00,46,0.74,15484,20837
2020-06-05T00:00:00,47,8.23,161480,19614
2020-06-05T00:00:00,48,8.34,155966,18693
2020-06-06T00:00:00,1,26.76,461803,17259
2020-06-06T00:00:00,2,25.33,418546,16522
2020-06-06T00:00:00,3,25.41,415689,16357
2020-06-06T00:00:00,4,25.27,409563,16208
2020-06-06T00:00:00,5,25.09,411177,16389
2020-06-06T00:00:00,6,26.06,418600,16060
2020-06-06T00:00:00,7,27.18,429815,15816
2020-06-06T00:00:00,8,28.05,433810,15466
2020-06-06T00:00:00,9,29.95,456214,15234
2020-06-06T00:00:00,10,29.3,444689,15178
2020-06-06T00:00:00,11,28.55,424655,14872
2020-06-06T00:00:00,12,29.3,428804,14637
2020-06-06T00:00:00,13,27.99,432876,15468
2020-06-06T00:00:00,14,22.89,366080,15991
2020-06-06T00:00:00,15,6.06,102622,16948
2020-06-06T00:00:00,16,4.74,84205,17769
2020-06-06T00:00:00,17,1.41,25487,18101
2020-06-06T00:00:00,18,1.59,29586,18583
2020-06-06T00:00:00,19,2.03,41192,20320
2020-06-06T00:00:00,20,1.95,39013,20054
2020-06-06T00:00:00,21,1.6,33066,20628
2020-06-06T00:00:00,22,1.58,32576,20579
2020-06-06T00:00:00,23,1.31,27374,20829
2020-06-06T00:00:00,24,1.38,29146,21049
2020-06-06T00:00:00,25,1.73,36384,21041
2020-06-06T00:00:00,26,1.31,27502,20997
2020-06-06T00:00:00,27,2.73,56211,20599
2020-06-06T00:00:00,28,2.38,47824,20132
2020-06-06T00:00:00,29,2.57,51004,19848
2020-06-06T00:00:00,30,3.37,65702,19486
2020-06-06T00:00:00,31,2.29,43832,19182
2020-06-06T00:00:00,32,1.78,33755,18938
2020-06-06T00:00:00,33,1.8,36021,20000
2020-06-06T00:00:00,34,1.45,30439,21055
2020-06-06T00:00:00,35,2.61,59065,22602
2020-06-06T00:00:00,36,2.96,68275,23099
2020-06-06T00:00:00,37,1.01,23859,23559
2020-06-06T00:00:00,38,1.12,26481,23620
2020-06-06T00:00:00,39,1.42,33254,23370
2020-06-06T00:00:00,40,0.89,20495,23123
2020-06-06T00:00:00,41,1.02,23452,23024
2020-06-06T00:00:00,42,1.34,30585,22858
2020-06-06T00:00:00,43,1.15,26397,22915
2020-06-06T00:00:00,44,1.29,29437,22817
2020-06-06T00:00:00,45,1.48,32148,21731
2020-06-06T00:00:00,46,0.81,16907,20806
2020-06-06T00:00:00,47,5.71,115187,20185
2020-06-06T00:00:00,48,6.24,123571,19803
2020-06-07T00:00:00,1,8.73,163747,18765
2020-06-07T00:00:00,2,11.32,207106,18293
2020-06-07T00:00:00,3,11.31,200145,17694
2020-06-07T00:00:00,4,12.1,210314,17375
2020-06-07T00:00:00,5,12.16,206946,17012
2020-06-07T00:00:00,6,13.68,227006,16594
2020-06-07T00:00:00,7,13.69,224326,16390
2020-06-07T00:00:00,8,14.8,239343,16168
2020-06-07T00:00:00,9,15.34,245793,16025
2020-06-07T00:00:00,10,15.13,240106,15873
2020-06-07T00:00:00,11,15.55,241688,15544
2020-06-07T00:00:00,12,13.96,217102,15554
2020-06-07T00:00:00,13,12.28,194906,15866
2020-06-07T00:00:00,14,9.56,153631,16065
2020-06-07T00:00:00,15,1.67,27539,16451
2020-06-07T00:00:00,16,0.99,16630,16813
2020-06-07T00:00:00,17,1.23,21222,17239
2020-06-07T00:00:00,18,1.63,28915,17729
2020-06-07T00:00:00,19,1.57,29019,18467
2020-06-07T00:00:00,20,1.48,27853,18777
2020-06-07T00:00:00,21,1.48,28674,19374
2020-06-07T00:00:00,22,1.53,29858,19571
2020-06-07T00:00:00,23,1.59,31691,19906
2020-06-07T00:00:00,24,1.51,30266,20010
2020-06-07T00:00:00,25,1.72,35262,20515
2020-06-07T00:00:00,26,1.55,31982,20679
2020-06-07T00:00:00,27,2.02,41382,20485
2020-06-07T00:00:00,28,1.53,30796,20134
2020-06-07T00:00:00,29,1.04,20780,20030
2020-06-07T00:00:00,30,1.15,22462,19573
2020-06-07T00:00:00,31,0.84,16569,19648
2020-06-07T00:00:00,32,0.62,12199,19779
2020-06-07T00:00:00,33,0.85,17512,20704
2020-06-07T00:00:00,34,0.96,21016,21951
2020-06-07T00:00:00,35,1.54,35713,23137
2020-06-07T00:00:00,36,1.57,36720,23421
2020-08-04T00:00:00,3,14.67,286795,19547
2020-08-04T00:00:00,4,15.0,296495,19557
2020-08-04T00:00:00,5,15.0,296495,19170
2020-08-04T00:00:00,6,15.0,296495,18941
2020-08-04T00:00:00,7,15.0,296495,18672
2020-08-04T00:00:00,8,15.0,296495,18624
2020-08-04T00:00:00,9,15.0,296495,18526
2020-08-04T00:00:00,10,15.0,296495,18565
2020-08-04T00:00:00,11,13.76,254260,18472
2020-08-04T00:00:00,12,10.79,204612,18964
2020-08-04T00:00:00,13,8.41,172232,20475
2020-06-07T00:00:00,37,1.26,30133,23946
2020-06-07T00:00:00,38,0.89,21420,24101
2020-06-07T00:00:00,39,1.06,25407,24006
2020-06-07T00:00:00,40,0.81,19327,23900
2020-06-07T00:00:00,41,0.97,22956,23671
2020-06-07T00:00:00,42,0.84,19611,23420
2020-06-07T00:00:00,43,0.79,18590,23641
2020-06-07T00:00:00,44,1.0,23700,23817
2020-06-07T00:00:00,45,1.24,28693,23159
2020-06-07T00:00:00,46,0.79,17455,22057
2020-06-07T00:00:00,47,2.08,42992,20699
2020-06-07T00:00:00,48,2.38,45853,19244
2020-06-08T00:00:00,1,3.09,56715,18353
2020-06-08T00:00:00,2,3.17,57147,18053
2020-06-08T00:00:00,3,3.02,53649,17753
2020-06-08T00:00:00,4,3.01,52983,17608
2020-06-08T00:00:00,5,2.28,40503,17727
2020-06-08T00:00:00,6,2.44,42392,17394
2020-06-08T00:00:00,7,2.31,39660,17204
2020-06-08T00:00:00,8,2.15,36610,17022
2020-06-08T00:00:00,9,2.37,40596,17160
2020-06-08T00:00:00,10,2.34,41197,17575
2020-06-08T00:00:00,11,2.34,41685,17829
2020-06-08T00:00:00,12,2.81,52096,18515
2020-06-08T00:00:00,13,1.95,38367,19672
2020-06-08T00:00:00,14,1.43,29986,21019
2020-06-08T00:00:00,15,1.05,24024,22813
2020-06-08T00:00:00,16,0.89,21074,23802
2020-06-08T00:00:00,17,1.2,29762,24703
2020-06-08T00:00:00,18,0.89,22559,25230
2020-06-08T00:00:00,19,1.13,28466,25270
2020-06-08T00:00:00,20,1.04,25859,24876
2020-06-08T00:00:00,21,1.15,28284,24664
2020-06-08T00:00:00,22,1.13,27379,24223
2020-06-08T00:00:00,23,1.24,30213,24279
2020-06-08T00:00:00,24,1.15,28296,24521
2020-06-08T00:00:00,25,1.33,33317,25104
2020-06-08T00:00:00,26,1.14,28109,24699
2020-06-08T00:00:00,27,1.44,35081,24315
2020-06-08T00:00:00,28,1.41,33668,23814
2020-06-08T00:00:00,29,0.56,13178,23520
2020-06-08T00:00:00,30,0.68,16085,23514
2020-06-08T00:00:00,31,0.5,11763,23435
2020-06-08T00:00:00,32,0.67,15879,23621
2020-06-08T00:00:00,33,0.56,13727,24345
2020-06-08T00:00:00,34,0.77,19646,25679
2020-06-08T00:00:00,35,1.12,30564,27207
2020-06-08T00:00:00,36,1.3,36010,27731
2020-06-08T00:00:00,37,0.98,27278,27897
2020-06-08T00:00:00,38,0.77,21380,27727
2020-06-08T00:00:00,39,0.88,24384,27793
2020-06-08T00:00:00,40,0.58,15906,27323
2020-06-08T00:00:00,41,1.18,31918,27161
2020-06-08T00:00:00,42,0.98,26391,26850
2020-06-08T00:00:00,43,0.95,25271,26487
2020-06-08T00:00:00,44,1.01,26069,25862
2020-06-08T00:00:00,45,1.21,30154,24917
2020-06-08T00:00:00,46,0.97,22948,23641
2020-06-08T00:00:00,47,1.5,33545,22432
2020-06-08T00:00:00,48,1.55,33137,21328
2020-06-09T00:00:00,1,1.95,38961,20016
2020-06-09T00:00:00,2,1.46,28365,19389
2020-06-09T00:00:00,3,1.78,34014,19095
2020-06-09T00:00:00,4,1.38,26320,19006
2020-06-09T00:00:00,5,0.94,18019,19258
2020-06-09T00:00:00,6,0.82,15650,19111
2020-06-09T00:00:00,7,0.79,15043,18923
2020-06-09T00:00:00,8,0.58,10941,18870
2020-06-09T00:00:00,9,1.07,20033,18801
2020-06-09T00:00:00,10,1.14,21418,18818
2020-06-09T00:00:00,11,1.34,24721,18517
2020-06-09T00:00:00,12,1.08,20470,19027
2020-06-09T00:00:00,13,1.16,22949,19818
2020-06-09T00:00:00,14,1.03,22158,21556
2020-06-09T00:00:00,15,0.6,14105,23534
2020-06-09T00:00:00,16,0.62,14986,24341
2020-06-09T00:00:00,17,1.01,25006,24731
2020-06-09T00:00:00,18,0.74,17846,24194
2020-06-09T00:00:00,19,0.83,20722,24853
2020-06-09T00:00:00,20,0.75,18528,24599
2020-06-09T00:00:00,21,0.77,18685,24122
2020-06-09T00:00:00,22,0.73,17403,23870
2020-06-09T00:00:00,23,0.82,19591,23971
2020-06-09T00:00:00,24,0.82,19602,23829
2020-06-09T00:00:00,25,1.02,24120,23656
2020-06-09T00:00:00,26,0.91,21074,23280
2020-06-09T00:00:00,27,1.14,26572,23241
2020-06-09T00:00:00,28,1.6,37002,23096
2020-06-09T00:00:00,29,0.36,8224,22890
2020-06-09T00:00:00,30,0.41,9301,22535
2020-06-09T00:00:00,31,0.29,6667,22962
2020-06-09T00:00:00,32,0.8,19051,23724
2020-06-09T00:00:00,33,0.46,11237,24677
2020-06-09T00:00:00,34,0.62,16014,25677
2020-06-09T00:00:00,35,0.85,22748,26629
2020-06-09T00:00:00,36,1.13,30647,27173
2020-06-09T00:00:00,37,0.94,25791,27303
2020-06-09T00:00:00,38,0.8,21902,27270
2020-06-09T00:00:00,39,0.9,24639,27250
2020-06-09T00:00:00,40,0.57,15415,27044
2020-06-09T00:00:00,41,1.71,45682,26681
