DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
7,2024-12-06,34925,2A,P,830,1200,DM,2024-11-29T10:09:54
7,2024-12-06,33176,2B,P,1230,1300,,2024-11-29T10:09:54
7,2024-12-06,32901,3B,T,1330,1630,Dm,2024-11-29T10:09:54
7,2024-12-06,37665,DP,P,1700,1800,EM,2024-11-29T10:09:54
7,2024-12-06,32314,4B,F,2100,2100,,2024-11-29T10:09:54
7,2024-12-06,23786,4C,F,2400,2400,,2024-11-29T10:09:54
7,2024-12-07,23182,1F,F,30,30,,2024-11-30T09:52:35
7,2024-12-07,23340,1A,P,100,230,,2024-11-30T09:52:35
7,2024-12-07,19705,4,F,400,400,,2024-11-30T09:52:35
7,2024-12-07,19085,1B,T,430,730,Om,2024-11-30T09:52:35
7,2024-12-07,24158,2F,F,800,800,,2024-11-30T09:52:35
7,2024-12-07,28027,2A,P,830,1200,,2024-11-30T09:52:35
7,2024-12-07,28335,2B,P,1230,1300,DM,2024-11-30T09:52:35
7,2024-12-07,28493,3B,T,1330,1630,Dm,2024-11-30T09:52:35
7,2024-12-07,34369,DP,P,1700,1800,EM,2024-11-30T09:52:35
7,2024-12-07,30036,4B,F,2100,2100,,2024-11-30T09:52:35
7,2024-12-07,22919,4C,F,2400,2400,,2024-11-30T09:52:35
7,2024-12-08,22950,1F,F,30,30,,2024-12-01T09:48:54
7,2024-12-08,23215,1A,P,100,230,,2024-12-01T09:48:54
7,2024-12-08,20082,4,F,400,400,,2024-12-01T09:48:54
7,2024-12-08,19610,1B,T,430,730,Om,2024-12-01T09:48:54
7,2024-12-08,22869,2F,F,800,800,,2024-12-01T09:48:54
7,2024-12-08,28563,2A,P,830,1200,,2024-12-01T09:48:54
7,2024-12-08,30452,2B,P,1230,1300,DM,2024-12-01T09:48:54
7,2024-12-08,31058,3B,T,1330,1630,Dm,2024-12-01T09:48:54
7,2024-12-08,37841,DP,P,1700,1800,EM,2024-12-01T09:48:54
7,2024-12-08,32991,4B,F,2100,2100,,2024-12-01T09:48:54
7,2024-12-08,24588,4C,F,2400,2400,,2024-12-01T09:48:54
7,2024-12-09,22544,1F,F,30,30,,2024-12-02T11:40:26
7,2024-12-09,23007,1A,P,100,230,,2024-12-02T11:40:26
7,2024-12-09,20706,4,F,400,400,,2024-12-02T11:40:26
7,2024-12-09,20661,1B,T,430,730,Om,2024-12-02T11:40:26
7,2024-12-09,33128,2F,F,800,800,,2024-12-02T11:40:26
7,2024-12-09,36051,2A,P,830,1200,DM,2024-12-02T11:40:26
7,2024-12-09,35160,2B,P,1230,1300,,2024-12-02T11:40:26
7,2024-12-09,35077,3B,T,1330,1630,Dm,2024-12-02T11:40:26
7,2024-12-09,40852,DP,P,1700,1800,EM,2024-12-02T11:40:26
7,2024-12-09,35867,4B,F,2100,2100,,2024-12-02T11:40:26
7,2024-12-09,25866,4C,F,2400,2400,,2024-12-02T11:40:26
7,2024-12-10,26466,1F,F,30,30,,2024-12-03T11:41:46
7,2024-12-10,26819,1A,P,100,230,,2024-12-03T11:41:46
7,2024-12-10,24178,4,F,400,400,,2024-12-03T11:41:46
7,2024-12-10,23980,1B,T,430,730,Om,2024-12-03T11:41:46
7,2024-12-10,36969,2F,F,800,800,,2024-12-03T11:41:46
7,2024-12-10,38758,2A,P,830,1200,DM,2024-12-03T11:41:46
7,2024-12-10,37531,2B,P,1230,1300,,2024-12-03T11:41:46
7,2024-12-10,37493,3B,T,1330,1630,Dm,2024-12-03T11:41:46
7,2024-12-10,42844,DP,P,1700,1800,EM,2024-12-03T11:41:46
7,2024-12-10,37851,4B,F,2100,2100,,2024-12-03T11:41:46
7,2024-12-10,27782,4C,F,2400,2400,,2024-12-03T11:41:46
7,2024-12-11,27547,1F,F,30,30,,2024-12-04T11:44:02
7,2024-12-11,27915,1A,P,100,230,,2024-12-04T11:44:02
7,2024-12-11,25513,4,F,400,400,,2024-12-04T11:44:02
7,2024-12-11,24813,1B,T,430,730,Om,2024-12-04T11:44:02
7,2024-12-11,37697,2F,F,800,800,,2024-12-04T11:44:02
7,2024-12-11,38955,2A,P,830,1200,DM,2024-12-04T11:44:02
7,2024-12-11,38016,2B,P,1230,1300,,2024-12-04T11:44:02
7,2024-12-11,37895,3B,T,1330,1630,Dm,2024-12-04T11:44:02
7,2024-12-11,43238,DP,P,1700,1800,EM,2024-12-04T11:44:02
7,2024-12-11,38034,4B,F,2100,2100,,2024-12-04T11:44:02
7,2024-12-11,27711,4C,F,2400,2400,,2024-12-04T11:44:02
7,2024-12-12,28074,1F,F,30,30,,2024-12-05T09:16:33
7,2024-12-12,28354,1A,P,100,230,,2024-12-05T09:16:33
7,2024-12-12,25579,4,F,400,400,,2024-12-05T09:16:33
7,2024-12-12,25251,1B,T,430,730,Om,2024-12-05T09:16:33
7,2024-12-12,37428,2F,F,800,800,,2024-12-05T09:16:33
7,2024-12-12,38717,2A,P,830,1200,DM,2024-12-05T09:16:33
7,2024-12-12,38263,2B,P,1230,1300,,2024-12-05T09:16:33
7,2024-12-12,38264,3B,T,1330,1630,Dm,2024-12-05T09:16:33
7,2024-12-12,43066,DP,P,1700,1800,EM,2024-12-05T09:16:33
7,2024-12-12,37999,4B,F,2100,2100,,2024-12-05T09:16:33
7,2024-12-12,27474,4C,F,2400,2400,,2024-12-05T09:16:33
7,2024-12-13,28213,1F,F,30,30,,2024-12-06T14:22:03
7,2024-12-13,28473,1A,P,100,230,,2024-12-06T14:22:03
7,2024-12-13,25821,4,F,400,400,,2024-12-06T14:22:03
7,2024-12-13,25446,1B,T,430,730,Om,2024-12-06T14:22:03
7,2024-12-13,38049,2F,F,800,800,,2024-12-06T14:22:03
7,2024-12-13,39827,2A,P,830,1200,DM,2024-12-06T14:22:03
7,2024-12-13,38056,2B,P,1230,1300,,2024-12-06T14:22:03
7,2024-12-13,37905,3B,T,1330,1630,Dm,2024-12-06T14:22:03
7,2024-12-13,42240,DP,P,1700,1800,EM,2024-12-06T14:22:03
7,2024-12-13,36986,4B,F,2100,2100,,2024-12-06T14:22:03
7,2024-12-13,28002,4C,F,2400,2400,,2024-12-06T14:22:03
7,2024-12-15,26455,1F,F,30,30,,2024-12-08T12:49:44
7,2024-12-15,26681,1A,P,100,230,,2024-12-08T12:49:44
7,2024-12-15,23063,4,F,400,400,,2024-12-08T12:49:44
7,2024-12-15,22067,1B,T,430,730,Om,2024-12-08T12:49:44
7,2024-12-15,24893,2F,F,800,800,,2024-12-08T12:49:44
7,2024-12-15,29757,2A,P,830,1200,,2024-12-08T12:49:44
7,2024-12-15,31168,2B,P,1230,1300,DM,2024-12-08T12:49:44
7,2024-12-15,31650,3B,T,1330,1630,Dm,2024-12-08T12:49:44
7,2024-12-15,38043,DP,P,1700,1800,EM,2024-12-08T12:49:44
7,2024-12-15,32127,4B,F,2100,2100,,2024-12-08T12:49:44
7,2024-12-15,23217,4C,F,2400,2400,,2024-12-08T12:49:44
7,2024-12-16,23543,1F,F,30,30,,2024-12-09T12:10:23
7,2024-12-16,23983,1A,P,100,230,,2024-12-09T12:10:23
7,2024-12-16,21596,4,F,400,400,,2024-12-09T12:10:23
7,2024-12-16,21068,1B,T,430,730,Om,2024-12-09T12:10:23
7,2024-12-16,33267,2F,F,800,800,,2024-12-09T12:10:23
7,2024-12-16,36105,2A,P,830,1200,DM,2024-12-09T12:10:23
7,2024-12-16,34910,2B,P,1230,1300,,2024-12-09T12:10:23
7,2024-12-16,35152,3B,T,1330,1630,Dm,2024-12-09T12:10:23
7,2024-12-16,40874,DP,P,1700,1800,EM,2024-12-09T12:10:23
7,2024-12-16,35427,4B,F,2100,2100,,2024-12-09T12:10:23
7,2024-12-16,25169,4C,F,2400,2400,,2024-12-09T12:10:23
7,2024-12-17,24632,1F,F,30,30,,2024-12-10T09:57:48
7,2024-12-17,24964,1A,P,100,230,,2024-12-10T09:57:48
7,2024-12-17,22651,4,F,400,400,,2024-12-10T09:57:48
7,2024-12-17,21918,1B,T,430,730,Om,2024-12-10T09:57:48
7,2024-12-17,33856,2F,F,800,800,,2024-12-10T09:57:48
7,2024-12-17,36027,2A,P,830,1200,DM,2024-12-10T09:57:48
7,2024-12-17,35052,2B,P,1230,1300,,2024-12-10T09:57:48
7,2024-12-17,35255,3B,T,1330,1630,Dm,2024-12-10T09:57:48
7,2024-12-17,41028,DP,P,1700,1800,EM,2024-12-10T09:57:48
7,2024-12-17,35627,4B,F,2100,2100,,2024-12-10T09:57:48
7,2024-12-17,25636,4C,F,2400,2400,,2024-12-10T09:57:48
7,2024-12-18,25619,1F,F,30,30,,2024-12-11T09:48:59
7,2024-12-18,25845,1A,P,100,230,,2024-12-11T09:48:59
7,2024-12-18,22314,4,F,400,400,Om,2024-12-11T09:48:59
7,2024-12-18,22503,1B,T,430,730,,2024-12-11T09:48:59
7,2024-12-18,33319,2F,F,800,800,,2024-12-11T09:48:59
7,2024-12-18,35766,2A,P,830,1200,DM,2024-12-11T09:48:59
7,2024-12-18,34760,2B,P,1230,1300,,2024-12-11T09:48:59
7,2024-12-18,34744,3B,T,1330,1630,Dm,2024-12-11T09:48:59
7,2024-12-18,40424,DP,P,1700,1800,EM,2024-12-11T09:48:59
7,2024-12-18,34696,4B,F,2100,2100,,2024-12-11T09:48:59
7,2024-12-18,24719,4C,F,2400,2400,,2024-12-11T09:48:59
7,2024-12-19,23109,1F,F,30,30,,2024-12-12T10:02:22
7,2024-12-19,23375,1A,P,100,230,,2024-12-12T10:02:22
7,2024-12-19,20535,4,F,400,400,,2024-12-12T10:02:22
7,2024-12-19,20326,1B,T,430,730,Om,2024-12-12T10:02:22
7,2024-12-19,32837,2F,F,800,800,,2024-12-12T10:02:22
7,2024-12-19,34206,2A,P,830,1200,DM,2024-12-12T10:02:22
7,2024-12-19,33174,2B,P,1230,1300,,2024-12-12T10:02:22
7,2024-12-19,32764,3B,T,1330,1630,Dm,2024-12-12T10:02:22
7,2024-12-19,38960,DP,P,1700,1800,EM,2024-12-12T10:02:22
7,2024-12-19,33896,4B,F,2100,2100,,2024-12-12T10:02:22
7,2024-12-19,24075,4C,F,2400,2400,,2024-12-12T10:02:22
7,2024-12-20,23527,1F,F,30,30,,2024-12-13T16:02:33
7,2024-12-20,23816,1A,P,100,230,,2024-12-13T16:02:33
7,2024-12-20,21067,4,F,400,400,,2024-12-13T16:02:33
7,2024-12-20,20891,1B,T,430,730,Om,2024-12-13T16:02:33
7,2024-12-20,33822,2F,F,800,800,,2024-12-13T16:02:33
7,2024-12-20,35652,2A,P,830,1200,DM,2024-12-13T16:02:33
7,2024-12-20,33814,2B,P,1230,1300,,2024-12-13T16:02:33
7,2024-12-20,33444,3B,T,1330,1630,Dm,2024-12-13T16:02:33
7,2024-12-20,38202,DP,P,1700,1800,EM,2024-12-13T16:02:33
7,2024-12-20,33146,4B,F,2100,2100,,2024-12-13T16:02:33
7,2024-12-20,24796,4C,F,2400,2400,,2024-12-13T16:02:33
7,2024-12-21,24587,1F,F,30,30,,2024-12-14T15:13:35
7,2024-12-21,24896,1A,P,100,230,,2024-12-14T15:13:35
7,2024-12-21,21161,4,F,400,400,,2024-12-14T15:13:35
7,2024-12-21,20645,1B,T,430,730,Om,2024-12-14T15:13:35
7,2024-12-21,26116,2F,F,800,800,,2024-12-14T15:13:35
7,2024-12-21,29333,2A,P,830,1200,DM,2024-12-14T15:13:35
7,2024-12-21,29164,2B,P,1230,1300,,2024-12-14T15:13:35
7,2024-12-21,28991,3B,T,1330,1630,Dm,2024-12-14T15:13:35
7,2024-12-21,34249,DP,P,1700,1800,EM,2024-12-14T15:13:35
7,2024-12-21,29937,4B,F,2100,2100,,2024-12-14T15:13:35
7,2024-12-21,22775,4C,F,2400,2400,,2024-12-14T15:13:35
7,2024-12-22,21528,1F,F,30,30,,2024-12-15T15:52:15
7,2024-12-22,21616,1A,P,100,230,,2024-12-15T15:52:15
7,2024-12-22,18134,4,F,400,400,,2024-12-15T15:52:15
7,2024-12-22,17548,1B,T,430,730,Om,2024-12-15T15:52:15
7,2024-12-22,21141,2F,F,800,800,,2024-12-15T15:52:15
7,2024-12-22,25606,2A,P,830,1200,,2024-12-15T15:52:15
7,2024-12-22,26262,2B,P,1230,1300,DM,2024-12-15T15:52:15
7,2024-12-22,26719,3B,T,1330,1630,Dm,2024-12-15T15:52:15
7,2024-12-22,34040,DP,P,1700,1800,EM,2024-12-15T15:52:15
7,2024-12-22,28281,4B,F,2100,2100,,2024-12-15T15:52:15
7,2024-12-22,21287,4C,F,2400,2400,,2024-12-15T15:52:15
7,2024-12-23,21013,1F,F,30,30,,2024-12-16T13:17:14
7,2024-12-23,21444,1A,P,100,230,,2024-12-16T13:17:14
7,2024-12-23,18438,4,F,400,400,,2024-12-16T13:17:14
7,2024-12-23,18092,1B,T,430,730,Om,2024-12-16T13:17:14
7,2024-12-23,28234,2F,F,800,800,,2024-12-16T13:17:14
7,2024-12-23,31326,2A,P,830,1200,DM,2024-12-16T13:17:14
7,2024-12-23,29285,2B,P,1230,1300,,2024-12-16T13:17:14
7,2024-12-23,29072,3B,T,1330,1630,Dm,2024-12-16T13:17:14
7,2024-12-23,33176,DP,P,1700,1800,EM,2024-12-16T13:17:14
7,2024-12-23,30122,4B,F,2100,2100,,2024-12-16T13:17:14
7,2024-12-23,21954,4C,F,2400,2400,,2024-12-16T13:17:14
7,2024-12-24,22960,1F,F,30,30,,2024-12-17T14:32:49
7,2024-12-24,23300,1A,P,100,230,,2024-12-17T14:32:49
7,2024-12-24,18993,4,F,400,400,,2024-12-17T14:32:49
7,2024-12-24,18143,1B,T,430,730,Om,2024-12-17T14:32:49
7,2024-12-24,26632,2F,F,800,800,,2024-12-17T14:32:49
7,2024-12-24,30018,2A,P,830,1200,,2024-12-17T14:32:49
7,2024-12-24,30162,2B,P,1230,1300,DM,2024-12-17T14:32:49
7,2024-12-24,28838,3B,T,1330,1630,Dm,2024-12-17T14:32:49
7,2024-12-24,30033,DP,P,1700,1800,EM,2024-12-17T14:32:49
7,2024-12-24,26633,4B,F,2100,2100,,2024-12-17T14:32:49
7,2024-12-24,21055,4C,F,2400,2400,,2024-12-17T14:32:49
7,2024-12-25,20172,1F,F,30,30,,2024-12-18T11:04:32
7,2024-12-25,20499,1A,P,100,230,,2024-12-18T11:04:32
7,2024-12-25,17503,4,F,400,400,,2024-12-18T11:04:32
7,2024-12-25,17147,1B,T,430,730,Om,2024-12-18T11:04:32
7,2024-12-25,21692,2F,F,800,800,,2024-12-18T11:04:32
7,2024-12-25,28032,2A,P,830,1200,,2024-12-18T11:04:32
7,2024-12-25,29628,2B,P,1230,1300,DM,2024-12-18T11:04:32
7,2024-12-25,28654,3B,T,1330,1630,Dm,2024-12-18T11:04:32
7,2024-12-25,28597,DP,P,1700,1800,EM,2024-12-18T11:04:32
7,2024-12-25,24710,4B,F,2100,2100,,2024-12-18T11:04:32
7,2024-12-25,21884,4C,F,2400,2400,,2024-12-18T11:04:32
7,2024-12-26,21739,1F,F,30,30,,2024-12-19T12:29:37
7,2024-12-26,22128,1A,P,100,230,,2024-12-19T12:29:37
7,2024-12-26,19976,4,F,400,400,,2024-12-19T12:29:37
7,2024-12-26,19508,1B,T,430,730,Om,2024-12-19T12:29:37
7,2024-12-26,22788,2F,F,800,800,,2024-12-19T12:29:37
7,2024-12-26,27941,2A,P,830,1200,,2024-12-19T12:29:37
7,2024-12-26,29001,2B,P,1230,1300,DM,2024-12-19T12:29:37
7,2024-12-26,29168,3B,T,1330,1630,Dm,2024-12-19T12:29:37
7,2024-12-26,35251,DP,P,1700,1800,EM,2024-12-19T12:29:37
7,2024-12-26,27125,4B,F,2100,2100,,2024-12-19T12:29:37
7,2024-12-26,21992,4C,F,2400,2400,,2024-12-19T12:29:37
7,2024-12-27,23460,1F,F,30,30,,2024-12-20T11:49:31
7,2024-12-27,23832,1A,P,100,230,,2024-12-20T11:49:31
7,2024-12-27,21330,4,F,400,400,,2024-12-20T11:49:31
7,2024-12-27,21199,1B,T,430,730,Om,2024-12-20T11:49:31
7,2024-12-27,28133,2F,F,800,800,,2024-12-20T11:49:31
7,2024-12-27,32765,2A,P,830,1200,,2024-12-20T11:49:31
7,2024-12-27,33185,2B,P,1230,1300,DM,2024-12-20T11:49:31
7,2024-12-27,32879,3B,T,1330,1630,Dm,2024-12-20T11:49:31
7,2024-12-27,38241,DP,P,1700,1800,EM,2024-12-20T11:49:31
7,2024-12-27,31017,4B,F,2100,2100,,2024-12-20T11:49:31
7,2024-12-27,25120,4C,F,2400,2400,,2024-12-20T11:49:31
7,2024-12-28,24807,1F,F,30,30,,2024-12-21T12:05:01
7,2024-12-28,24983,1A,P,100,230,,2024-12-21T12:05:01
7,2024-12-28,21869,4,F,400,400,,2024-12-21T12:05:01
7,2024-12-28,21248,1B,T,430,730,Om,2024-12-21T12:05:01
7,2024-12-28,25262,2F,F,800,800,,2024-12-21T12:05:01
7,2024-12-28,29230,2A,P,830,1200,DM,2024-12-21T12:05:01
7,2024-12-28,28782,2B,P,1230,1300,,2024-12-21T12:05:01
7,2024-12-28,28890,3B,T,1330,1630,Dm,2024-12-21T12:05:01
7,2024-12-28,34567,DP,P,1700,1800,EM,2024-12-21T12:05:01
7,2024-12-28,30648,4B,F,2100,2100,,2024-12-21T12:05:01
7,2024-12-28,25430,4C,F,2400,2400,,2024-12-21T12:05:01
7,2024-12-29,24683,1F,F,30,30,,2024-12-22T11:36:08
7,2024-12-29,24280,1A,P,100,230,,2024-12-22T11:36:08
7,2024-12-29,21228,4,F,400,400,,2024-12-22T11:36:08
7,2024-12-29,20573,1B,T,430,730,Om,2024-12-22T11:36:08
7,2024-12-29,23260,2F,F,800,800,,2024-12-22T11:36:08
7,2024-12-29,27838,2A,P,830,1200,,2024-12-22T11:36:08
7,2024-12-29,28730,2B,P,1230,1300,DM,2024-12-22T11:36:08
7,2024-12-29,28842,3B,T,1330,1630,Dm,2024-12-22T11:36:08
7,2024-12-29,33871,DP,P,1700,1800,EM,2024-12-22T11:36:08
7,2024-12-29,29979,4B,F,2100,2100,,2024-12-22T11:36:08
7,2024-12-29,23921,4C,F,2400,2400,,2024-12-22T11:36:08
7,2024-12-30,22800,1F,F,30,30,,2024-12-23T12:32:45
7,2024-12-30,23104,1A,P,100,230,,2024-12-23T12:32:45
7,2024-12-30,19949,4,F,400,400,,2024-12-23T12:32:45
7,2024-12-30,19607,1B,T,430,730,Om,2024-12-23T12:32:45
7,2024-12-30,26365,2F,F,800,800,,2024-12-23T12:32:45
7,2024-12-30,29736,2A,P,830,1200,DM,2024-12-23T12:32:45
7,2024-12-30,29432,2B,P,1230,1300,,2024-12-23T12:32:45
7,2024-12-30,29648,3B,T,1330,1630,Dm,2024-12-23T12:32:45
7,2024-12-30,35229,DP,P,1700,1800,EM,2024-12-23T12:32:45
7,2024-12-30,30611,4B,F,2100,2100,,2024-12-23T12:32:45
7,2024-12-30,23387,4C,F,2400,2400,,2024-12-23T12:32:45
7,2024-12-31,22010,1F,F,30,30,,2024-12-24T11:47:56
7,2024-12-31,22520,1A,P,100,230,,2024-12-24T11:47:56
7,2024-12-31,18602,4,F,400,400,,2024-12-24T11:47:56
7,2024-12-31,18416,1B,T,430,730,Om,2024-12-24T11:47:56
7,2024-12-31,25278,2F,F,800,800,,2024-12-24T11:47:56
7,2024-12-31,29999,2A,P,830,1200,,2024-12-24T11:47:56
7,2024-12-31,30382,2B,P,1230,1300,DM,2024-12-24T11:47:56
7,2024-12-31,30329,3B,T,1330,1630,Dm,2024-12-24T11:47:56
7,2024-12-31,35475,DP,P,1700,1800,EM,2024-12-24T11:47:56
7,2024-12-31,28965,4B,F,2100,2100,,2024-12-24T11:47:56
7,2024-12-31,23574,4C,F,2400,2400,,2024-12-24T11:47:56
7,2025-01-01,24157,1F,F,30,30,,2024-12-25T11:50:12
7,2025-01-01,24629,1A,P,100,230,,2024-12-25T11:50:12
7,2025-01-01,21024,4,F,400,400,,2024-12-25T11:50:12
7,2025-01-01,20466,1B,T,430,730,Om,2024-12-25T11:50:12
7,2025-01-01,21972,2F,F,800,800,,2024-12-25T11:50:12
7,2025-01-01,25926,2A,P,830,1200,,2024-12-25T11:50:12
7,2025-01-01,28251,2B,P,1230,1300,DM,2024-12-25T11:50:12
7,2025-01-01,28903,3B,T,1330,1630,Dm,2024-12-25T11:50:12
7,2025-01-01,34722,DP,P,1700,1800,EM,2024-12-25T11:50:12
7,2025-01-01,30675,4B,F,2100,2100,,2024-12-25T11:50:12
7,2025-01-01,23857,4C,F,2400,2400,,2024-12-25T11:50:12
7,2025-01-02,23391,1F,F,30,30,,2024-12-26T11:27:32
7,2025-01-02,23807,1A,P,100,230,,2024-12-26T11:27:32
7,2025-01-02,20369,4,F,400,400,,2024-12-26T11:27:32
7,2025-01-02,20076,1B,T,430,730,Om,2024-12-26T11:27:32
7,2025-01-02,30239,2F,F,800,800,,2024-12-26T11:27:32
7,2025-01-02,34863,2A,P,830,1200,,2024-12-26T11:27:32
7,2025-01-02,35913,2B,P,1230,1300,DM,2024-12-26T11:27:32
7,2025-01-02,35821,3B,T,1330,1630,Dm,2024-12-26T11:27:32
7,2025-01-02,41833,DP,P,1700,1800,EM,2024-12-26T11:27:32
7,2025-01-02,35181,4B,F,2100,2100,,2024-12-26T11:27:32
7,2025-01-02,26590,4C,F,2400,2400,,2024-12-26T11:27:32
7,2025-01-03,24609,1F,F,30,30,,2024-12-27T12:04:25
7,2025-01-03,25166,1A,P,100,230,,2024-12-27T12:04:25
7,2025-01-03,22978,4,F,400,400,,2024-12-27T12:04:25
7,2025-01-03,22433,1B,T,430,730,Om,2024-12-27T12:04:25
7,2025-01-03,33028,2F,F,800,800,,2024-12-27T12:04:25
7,2025-01-03,35670,2A,P,830,1200,,2024-12-27T12:04:25
7,2025-01-03,36582,2B,P,1230,1300,DM,2024-12-27T12:04:25
7,2025-01-03,37003,3B,T,1330,1630,Dm,2024-12-27T12:04:25
7,2025-01-03,41842,DP,P,1700,1800,EM,2024-12-27T12:04:25
7,2025-01-03,35511,4B,F,2100,2100,,2024-12-27T12:04:25
7,2025-01-03,27383,4C,F,2400,2400,,2024-12-27T12:04:25
7,2025-01-04,27258,1F,F,30,30,,2024-12-28T11:43:08
7,2025-01-04,27799,1A,P,100,230,,2024-12-28T11:43:08
7,2025-01-04,24378,4,F,400,400,,2024-12-28T11:43:08
7,2025-01-04,23778,1B,T,430,730,Om,2024-12-28T11:43:08
7,2025-01-04,28454,2F,F,800,800,,2024-12-28T11:43:08
7,2025-01-04,33439,2A,P,830,1200,,2024-12-28T11:43:08
7,2025-01-04,33540,2B,P,1230,1300,DM,2024-12-28T11:43:08
7,2025-01-04,33892,3B,T,1330,1630,Dm,2024-12-28T11:43:08
7,2025-01-04,38904,DP,P,1700,1800,EM,2024-12-28T11:43:08
7,2025-01-04,33845,4B,F,2100,2100,,2024-12-28T11:43:08
7,2025-01-04,26133,4C,F,2400,2400,,2024-12-28T11:43:08
7,2025-01-05,26811,1F,F,30,30,,2024-12-29T12:26:46
7,2025-01-05,27406,1A,P,100,230,,2024-12-29T12:26:46
7,2025-01-08,28782,1A,P,100,230,,2025-01-01T15:44:12
7,2025-01-05,24084,4,F,400,400,,2024-12-29T12:26:46
7,2025-01-05,23393,1B,T,430,730,Om,2024-12-29T12:26:46
7,2025-01-05,26281,2F,F,800,800,,2024-12-29T12:26:46
7,2025-01-05,32861,2A,P,830,1200,,2024-12-29T12:26:46
7,2025-01-05,34444,2B,P,1230,1300,DM,2024-12-29T12:26:46
7,2025-01-05,34475,3B,T,1330,1630,Dm,2024-12-29T12:26:46
7,2025-01-05,41059,DP,P,1700,1800,EM,2024-12-29T12:26:46
7,2025-01-05,35708,4B,F,2100,2100,,2024-12-29T12:26:46
7,2025-01-05,26662,4C,F,2400,2400,,2024-12-29T12:26:46
7,2025-01-06,24345,1F,F,30,30,,2024-12-30T15:38:45
7,2025-01-06,25151,1A,P,100,230,,2024-12-30T15:38:45
7,2025-01-06,22715,4,F,400,400,,2024-12-30T15:38:45
7,2025-01-06,22452,1B,T,430,730,Om,2024-12-30T15:38:45
7,2025-01-06,34910,2F,F,800,800,,2024-12-30T15:38:45
7,2025-01-06,38231,2A,P,830,1200,DM,2024-12-30T15:38:45
7,2025-01-06,37324,2B,P,1230,1300,,2024-12-30T15:38:45
7,2025-01-06,37687,3B,T,1330,1630,Dm,2024-12-30T15:38:45
7,2025-01-06,42623,DP,P,1700,1800,EM,2024-12-30T15:38:45
7,2025-01-06,36989,4B,F,2100,2100,,2024-12-30T15:38:45
7,2025-01-06,26317,4C,F,2400,2400,,2024-12-30T15:38:45
7,2025-01-07,25888,1F,F,30,30,,2024-12-31T16:12:34
7,2025-01-07,26543,1A,P,100,230,,2024-12-31T16:12:34
7,2025-01-07,24091,4,F,400,400,,2024-12-31T16:12:34
7,2025-01-07,23739,1B,T,430,730,Om,2024-12-31T16:12:34
7,2025-01-07,36581,2F,F,800,800,,2024-12-31T16:12:34
7,2025-01-07,39493,2A,P,830,1200,DM,2024-12-31T16:12:34
7,2025-01-07,38499,2B,P,1230,1300,,2024-12-31T16:12:34
7,2025-01-07,38534,3B,T,1330,1630,Dm,2024-12-31T16:12:34
7,2025-01-07,43785,DP,P,1700,1800,EM,2024-12-31T16:12:34
7,2025-01-07,38618,4B,F,2100,2100,,2024-12-31T16:12:34
7,2025-01-07,28100,4C,F,2400,2400,,2024-12-31T16:12:34
7,2025-01-08,28080,1F,F,30,30,,2025-01-01T15:44:12
7,2025-01-08,26583,4,F,400,400,,2025-01-01T15:44:12
7,2025-01-08,26294,1B,T,430,730,Om,2025-01-01T15:44:12
7,2025-01-08,38025,2F,F,800,800,,2025-01-01T15:44:12
7,2025-01-08,41643,2A,P,830,1200,DM,2025-01-01T15:44:12
7,2025-01-08,40653,2B,P,1230,1300,,2025-01-01T15:44:12
7,2025-01-08,40629,3B,T,1330,1630,Dm,2025-01-01T15:44:12
7,2025-01-08,45599,DP,P,1700,1800,EM,2025-01-01T15:44:12
7,2025-01-08,40055,4B,F,2100,2100,,2025-01-01T15:44:12
7,2025-01-08,29183,4C,F,2400,2400,,2025-01-01T15:44:12
7,2025-01-09,27799,1F,F,30,30,,2025-01-02T11:45:28
7,2025-01-09,28437,1A,P,100,230,,2025-01-02T11:45:28
7,2025-01-09,26208,4,F,400,400,,2025-01-02T11:45:28
7,2025-01-09,25449,1B,T,430,730,Om,2025-01-02T11:45:28
7,2025-01-09,37640,2F,F,800,800,,2025-01-02T11:45:28
7,2025-01-09,40424,2A,P,830,1200,DM,2025-01-02T11:45:28
7,2025-01-09,39225,2B,P,1230,1300,,2025-01-02T11:45:28
7,2025-01-09,39521,3B,T,1330,1630,Dm,2025-01-02T11:45:28
7,2025-01-09,43924,DP,P,1700,1800,EM,2025-01-02T11:45:28
7,2025-01-09,38416,4B,F,2100,2100,,2025-01-02T11:45:28
7,2025-01-09,27599,4C,F,2400,2400,,2025-01-02T11:45:28
7,2025-01-10,27811,1F,F,30,30,,2025-01-03T11:52:49
7,2025-01-10,28435,1A,P,100,230,,2025-01-03T11:52:49
7,2025-01-10,26011,4,F,400,400,,2025-01-03T11:52:49
7,2025-01-10,25348,1B,T,430,730,Om,2025-01-03T11:52:49
7,2025-01-10,36487,2F,F,800,800,,2025-01-03T11:52:49
7,2025-01-10,39097,2A,P,830,1200,DM,2025-01-03T11:52:49
7,2025-01-10,38018,2B,P,1230,1300,,2025-01-03T11:52:49
7,2025-01-10,37928,3B,T,1330,1630,Dm,2025-01-03T11:52:49
7,2025-01-10,42022,DP,P,1700,1800,EM,2025-01-03T11:52:49
