DAYSAHEAD,TARGETDATE,FORECASTDEMAND,CARDINALPOINT,CP_TYPE,CP_ST_TIME,CP_END_TIME,F_Point,FORECAST_TIMESTAMP
7,2020-11-07,31225,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
7,2020-11-07,38253,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
7,2020-11-07,32387,4B,F,2100,2100,,2020-10-31T13:45:03Z
7,2020-11-07,25204,4C,F,2400,2400,,2020-10-31T13:45:03Z
8,2020-11-08,24781,1F,F,30,30,,2020-10-31T13:45:03Z
8,2020-11-08,25145,1A,P,100,230,,2020-10-31T13:45:03Z
8,2020-11-08,22514,03,F,300,300,,2020-10-31T13:45:03Z
8,2020-11-08,21528,L04,F,400,400,,2020-10-31T13:45:03Z
8,2020-11-08,20978,1B,T,430,730,Om,2020-10-31T13:45:03Z
8,2020-11-08,27507,2F,P,800,900,,2020-10-31T13:45:03Z
8,2020-11-08,29395,2A,P,930,1030,,2020-10-31T13:45:03Z
8,2020-11-08,31044,2B,P,1100,1300,DM,2020-10-31T13:45:03Z
8,2020-11-08,31416,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
8,2020-11-08,39054,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
8,2020-11-08,32876,4B,F,2100,2100,,2020-10-31T13:45:03Z
8,2020-11-08,23921,4C,F,2400,2400,,2020-10-31T13:45:03Z
9,2020-11-09,23529,1F,F,30,30,,2020-10-31T13:45:03Z
9,2020-11-09,24105,1A,P,100,230,,2020-10-31T13:45:03Z
9,2020-11-09,22522,03,F,300,300,,2020-10-31T13:45:03Z
9,2020-11-09,21608,L04,F,400,400,,2020-10-31T13:45:03Z
9,2020-11-09,21340,1B,T,430,730,Om,2020-10-31T13:45:03Z
9,2020-11-09,35611,2F,P,800,900,,2020-10-31T13:45:03Z
9,2020-11-09,36309,2A,P,930,1030,DM,2020-10-31T13:45:03Z
9,2020-11-09,36164,2B,P,1100,1300,,2020-10-31T13:45:03Z
9,2020-11-09,36004,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
9,2020-11-09,43056,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
9,2020-11-09,36751,4B,F,2100,2100,,2020-10-31T13:45:03Z
9,2020-11-09,25726,4C,F,2400,2400,,2020-10-31T13:45:03Z
10,2020-11-10,24921,1F,F,30,30,,2020-10-31T13:45:03Z
10,2020-11-10,25292,1A,P,100,230,,2020-10-31T13:45:03Z
10,2020-11-10,23606,03,F,300,300,,2020-10-31T13:45:03Z
10,2020-11-10,22705,L04,F,400,400,,2020-10-31T13:45:03Z
10,2020-11-10,22310,1B,T,430,730,Om,2020-10-31T13:45:03Z
10,2020-11-10,36453,2F,P,800,900,,2020-10-31T13:45:03Z
10,2020-11-10,36537,2A,P,930,1030,DM,2020-10-31T13:45:03Z
10,2020-11-10,36232,2B,P,1100,1300,,2020-10-31T13:45:03Z
10,2020-11-10,36843,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
10,2020-11-10,43163,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
10,2020-11-10,36860,4B,F,2100,2100,,2020-10-31T13:45:03Z
10,2020-11-10,25809,4C,F,2400,2400,,2020-10-31T13:45:03Z
11,2020-11-11,24278,1F,F,30,30,,2020-10-31T13:45:03Z
11,2020-11-11,24618,1A,P,100,230,,2020-10-31T13:45:03Z
11,2020-11-11,22718,03,F,300,300,,2020-10-31T13:45:03Z
11,2020-11-11,21890,L04,F,400,400,,2020-10-31T13:45:03Z
11,2020-11-11,21622,1B,T,430,730,Om,2020-10-31T13:45:03Z
11,2020-11-11,35324,2F,P,800,900,,2020-10-31T13:45:03Z
11,2020-11-11,35653,2A,P,930,1030,DM,2020-10-31T13:45:03Z
11,2020-11-11,35414,2B,P,1100,1300,,2020-10-31T13:45:03Z
11,2020-11-11,35739,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
11,2020-11-11,42417,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
11,2020-11-11,36629,4B,F,2100,2100,,2020-10-31T13:45:03Z
11,2020-11-11,25025,4C,F,2400,2400,,2020-10-31T13:45:03Z
12,2020-11-12,24511,1F,F,30,30,,2020-10-31T13:45:03Z
12,2020-11-12,24877,1A,P,100,230,,2020-10-31T13:45:03Z
12,2020-11-12,23060,03,F,300,300,,2020-10-31T13:45:03Z
12,2020-11-12,22231,L04,F,400,400,,2020-10-31T13:45:03Z
12,2020-11-12,21886,1B,T,430,730,Om,2020-10-31T13:45:03Z
12,2020-11-12,35247,2F,P,800,900,,2020-10-31T13:45:03Z
12,2020-11-12,35736,2A,P,930,1030,DM,2020-10-31T13:45:03Z
12,2020-11-12,35479,2B,P,1100,1300,,2020-10-31T13:45:03Z
12,2020-11-12,35764,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
12,2020-11-12,42286,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
12,2020-11-12,36944,4B,F,2100,2100,,2020-10-31T13:45:03Z
12,2020-11-12,25242,4C,F,2400,2400,,2020-10-31T13:45:03Z
13,2020-11-13,24816,1F,F,30,30,,2020-10-31T13:45:03Z
13,2020-11-13,24961,1A,P,100,230,,2020-10-31T13:45:03Z
13,2020-11-13,23038,03,F,300,300,,2020-10-31T13:45:03Z
13,2020-11-13,22188,L04,F,400,400,,2020-10-31T13:45:03Z
13,2020-11-13,21976,1B,T,430,730,Om,2020-10-31T13:45:03Z
13,2020-11-13,35802,2F,P,800,900,,2020-10-31T13:45:03Z
13,2020-11-13,36050,2A,P,930,1030,DM,2020-10-31T13:45:03Z
13,2020-11-13,35521,2B,P,1100,1300,,2020-10-31T13:45:03Z
13,2020-11-13,35010,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
13,2020-11-13,41306,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
13,2020-11-13,35235,4B,F,2100,2100,,2020-10-31T13:45:03Z
13,2020-11-13,25325,4C,F,2400,2400,,2020-10-31T13:45:03Z
14,2020-11-14,24535,1F,F,30,30,,2020-10-31T13:45:03Z
14,2020-11-14,24556,1A,P,100,230,,2020-10-31T13:45:03Z
14,2020-11-14,22212,03,F,300,300,,2020-10-31T13:45:03Z
14,2020-11-14,21129,L04,F,400,400,,2020-10-31T13:45:03Z
14,2020-11-14,20325,1B,T,430,730,Om,2020-10-31T13:45:03Z
14,2020-11-14,29756,2F,P,800,900,,2020-10-31T13:45:03Z
14,2020-11-14,31383,2A,P,930,1030,DM,2020-10-31T13:45:03Z
14,2020-11-14,30873,2B,P,1100,1300,,2020-10-31T13:45:03Z
14,2020-11-14,30295,3B,T,1330,1630,Dm,2020-10-31T13:45:03Z
14,2020-11-14,37049,DP,P,1700,1930,EM,2020-10-31T13:45:03Z
14,2020-11-14,31844,4B,F,2100,2100,,2020-10-31T13:45:03Z
14,2020-11-14,24055,4C,F,2400,2400,,2020-10-31T13:45:03Z
2,2020-11-03,22558,1F,F,30,30,,2020-11-01T13:45:03Z
2,2020-11-03,22334,1A,P,100,230,,2020-11-01T13:45:03Z
2,2020-11-03,20750,03,F,300,300,,2020-11-01T13:45:03Z
2,2020-11-03,20150,L04,F,400,400,Om,2020-11-01T13:45:03Z
2,2020-11-03,20260,1B,T,430,730,,2020-11-01T13:45:03Z
2,2020-11-03,34093,2F,P,800,900,,2020-11-01T13:45:03Z
2,2020-11-03,34300,2A,P,930,1030,DM,2020-11-01T13:45:03Z
2,2020-11-03,33749,2B,P,1100,1300,,2020-11-01T13:45:03Z
2,2020-11-03,33665,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
2,2020-11-03,41632,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
2,2020-11-03,36163,4B,F,2100,2100,,2020-11-01T13:45:03Z
2,2020-11-03,25013,4C,F,2400,2400,,2020-11-01T13:45:03Z
3,2020-11-04,24653,1F,F,30,30,,2020-11-01T13:45:03Z
3,2020-11-04,24577,1A,P,100,230,,2020-11-01T13:45:03Z
3,2020-11-04,22667,03,F,300,300,,2020-11-01T13:45:03Z
3,2020-11-04,22310,L04,F,400,400,Om,2020-11-01T13:45:03Z
3,2020-11-04,22353,1B,T,430,730,,2020-11-01T13:45:03Z
3,2020-11-04,35026,2F,P,800,900,,2020-11-01T13:45:03Z
3,2020-11-04,35053,2A,P,930,1030,DM,2020-11-01T13:45:03Z
3,2020-11-04,34392,2B,P,1100,1300,,2020-11-01T13:45:03Z
3,2020-11-04,33706,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
3,2020-11-04,42730,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
3,2020-11-04,37485,4B,F,2100,2100,,2020-11-01T13:45:03Z
3,2020-11-04,26008,4C,F,2400,2400,,2020-11-01T13:45:03Z
4,2020-11-05,25625,1F,F,30,30,,2020-11-01T13:45:03Z
4,2020-11-05,25755,1A,P,100,230,,2020-11-01T13:45:03Z
4,2020-11-05,23994,03,F,300,300,,2020-11-01T13:45:03Z
4,2020-11-05,23334,L04,F,400,400,,2020-11-01T13:45:03Z
4,2020-11-05,23184,1B,T,430,730,Om,2020-11-01T13:45:03Z
4,2020-11-05,36264,2F,P,800,900,DM,2020-11-01T13:45:03Z
4,2020-11-05,36027,2A,P,930,1030,,2020-11-01T13:45:03Z
4,2020-11-05,36000,2B,P,1100,1300,,2020-11-01T13:45:03Z
4,2020-11-05,34919,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
4,2020-11-05,42449,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
4,2020-11-05,37657,4B,F,2100,2100,,2020-11-01T13:45:03Z
4,2020-11-05,26215,4C,F,2400,2400,,2020-11-01T13:45:03Z
5,2020-11-06,25955,1F,F,30,30,,2020-11-01T13:45:03Z
5,2020-11-06,26358,1A,P,100,230,,2020-11-01T13:45:03Z
5,2020-11-06,24451,03,F,300,300,,2020-11-01T13:45:03Z
5,2020-11-06,23520,L04,F,400,400,,2020-11-01T13:45:03Z
5,2020-11-06,23517,1B,T,430,730,Om,2020-11-01T13:45:03Z
5,2020-11-06,36555,2F,P,800,900,,2020-11-01T13:45:03Z
5,2020-11-06,36588,2A,P,930,1030,DM,2020-11-01T13:45:03Z
5,2020-11-06,35885,2B,P,1100,1300,,2020-11-01T13:45:03Z
5,2020-11-06,34420,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
5,2020-11-06,41362,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
5,2020-11-06,35375,4B,F,2100,2100,,2020-11-01T13:45:03Z
5,2020-11-06,26069,4C,F,2400,2400,,2020-11-01T13:45:03Z
6,2020-11-07,25456,1F,F,30,30,,2020-11-01T13:45:03Z
6,2020-11-07,25750,1A,P,100,230,,2020-11-01T13:45:03Z
6,2020-11-07,23372,03,F,300,300,,2020-11-01T13:45:03Z
6,2020-11-07,22384,L04,F,400,400,,2020-11-01T13:45:03Z
6,2020-11-07,21848,1B,T,430,730,Om,2020-11-01T13:45:03Z
6,2020-11-07,30348,2F,P,800,900,,2020-11-01T13:45:03Z
6,2020-11-07,31323,2A,P,930,1030,,2020-11-01T13:45:03Z
6,2020-11-07,31588,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
6,2020-11-07,31087,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
6,2020-11-07,37795,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
6,2020-11-07,32064,4B,F,2100,2100,,2020-11-01T13:45:03Z
6,2020-11-07,24922,4C,F,2400,2400,,2020-11-01T13:45:03Z
7,2020-11-08,24498,1F,F,30,30,,2020-11-01T13:45:03Z
7,2020-11-08,24911,1A,P,100,230,,2020-11-01T13:45:03Z
7,2020-11-08,22164,03,F,300,300,,2020-11-01T13:45:03Z
7,2020-11-08,21109,L04,F,400,400,,2020-11-01T13:45:03Z
7,2020-11-08,20485,1B,T,430,730,Om,2020-11-01T13:45:03Z
7,2020-11-08,26658,2F,P,800,900,,2020-11-01T13:45:03Z
7,2020-11-08,28449,2A,P,930,1030,,2020-11-01T13:45:03Z
7,2020-11-08,30414,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
7,2020-11-08,30534,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
7,2020-11-08,38180,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
7,2020-11-08,32057,4B,F,2100,2100,,2020-11-01T13:45:03Z
7,2020-11-08,23365,4C,F,2400,2400,,2020-11-01T13:45:03Z
8,2020-11-09,23006,1F,F,30,30,,2020-11-01T13:45:03Z
8,2020-11-09,23534,1A,P,100,230,,2020-11-01T13:45:03Z
8,2020-11-09,22029,03,F,300,300,,2020-11-01T13:45:03Z
8,2020-11-09,21158,L04,F,400,400,,2020-11-01T13:45:03Z
8,2020-11-09,20907,1B,T,430,730,Om,2020-11-01T13:45:03Z
8,2020-11-09,34995,2F,P,800,900,,2020-11-01T13:45:03Z
8,2020-11-09,35674,2A,P,930,1030,,2020-11-01T13:45:03Z
8,2020-11-09,35924,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
8,2020-11-09,35647,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
8,2020-11-09,42549,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
8,2020-11-09,36187,4B,F,2100,2100,,2020-11-01T13:45:03Z
8,2020-11-09,25309,4C,F,2400,2400,,2020-11-01T13:45:03Z
9,2020-11-10,24514,1F,F,30,30,,2020-11-01T13:45:03Z
9,2020-11-10,24869,1A,P,100,230,,2020-11-01T13:45:03Z
9,2020-11-10,23148,03,F,300,300,,2020-11-01T13:45:03Z
9,2020-11-10,22231,L04,F,400,400,,2020-11-01T13:45:03Z
9,2020-11-10,21826,1B,T,430,730,Om,2020-11-01T13:45:03Z
9,2020-11-10,35765,2F,P,800,900,,2020-11-01T13:45:03Z
9,2020-11-10,35852,2A,P,930,1030,,2020-11-01T13:45:03Z
9,2020-11-10,36042,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
9,2020-11-10,36577,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
9,2020-11-10,42794,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
9,2020-11-10,36445,4B,F,2100,2100,,2020-11-01T13:45:03Z
9,2020-11-10,25486,4C,F,2400,2400,,2020-11-01T13:45:03Z
10,2020-11-11,24983,1F,F,30,30,,2020-11-01T13:45:03Z
10,2020-11-11,25325,1A,P,100,230,,2020-11-01T13:45:03Z
10,2020-11-11,23389,03,F,300,300,,2020-11-01T13:45:03Z
10,2020-11-11,22533,L04,F,400,400,,2020-11-01T13:45:03Z
10,2020-11-11,22253,1B,T,430,730,Om,2020-11-01T13:45:03Z
10,2020-11-11,35610,2F,P,800,900,,2020-11-01T13:45:03Z
10,2020-11-11,35930,2A,P,930,1030,,2020-11-01T13:45:03Z
10,2020-11-11,36265,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
10,2020-11-11,36448,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
10,2020-11-11,42841,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
10,2020-11-11,36948,4B,F,2100,2100,,2020-11-01T13:45:03Z
10,2020-11-11,25420,4C,F,2400,2400,,2020-11-01T13:45:03Z
11,2020-11-12,24080,1F,F,30,30,,2020-11-01T13:45:03Z
11,2020-11-12,24402,1A,P,100,230,,2020-11-01T13:45:03Z
11,2020-11-12,22525,03,F,300,300,,2020-11-01T13:45:03Z
11,2020-11-12,21664,L04,F,400,400,,2020-11-01T13:45:03Z
11,2020-11-12,21301,1B,T,430,730,Om,2020-11-01T13:45:03Z
11,2020-11-12,34581,2F,P,800,900,,2020-11-01T13:45:03Z
11,2020-11-12,35100,2A,P,930,1030,,2020-11-01T13:45:03Z
11,2020-11-12,35255,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
11,2020-11-12,35470,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
11,2020-11-12,41787,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
11,2020-11-12,36364,4B,F,2100,2100,,2020-11-01T13:45:03Z
11,2020-11-12,24779,4C,F,2400,2400,,2020-11-01T13:45:03Z
12,2020-11-13,24360,1F,F,30,30,,2020-11-01T13:45:03Z
12,2020-11-13,24629,1A,P,100,230,,2020-11-01T13:45:03Z
12,2020-11-13,22638,03,F,300,300,,2020-11-01T13:45:03Z
12,2020-11-13,21752,L04,F,400,400,,2020-11-01T13:45:03Z
12,2020-11-13,21519,1B,T,430,730,Om,2020-11-01T13:45:03Z
12,2020-11-13,35233,2F,P,800,900,,2020-11-01T13:45:03Z
12,2020-11-13,35491,2A,P,930,1030,DM,2020-11-01T13:45:03Z
12,2020-11-13,35147,2B,P,1100,1300,,2020-11-01T13:45:03Z
12,2020-11-13,34788,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
12,2020-11-13,40912,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
12,2020-11-13,34766,4B,F,2100,2100,,2020-11-01T13:45:03Z
12,2020-11-13,24966,4C,F,2400,2400,,2020-11-01T13:45:03Z
13,2020-11-14,24688,1F,F,30,30,,2020-11-01T13:45:03Z
13,2020-11-14,24427,1A,P,100,230,,2020-11-01T13:45:03Z
13,2020-11-14,22273,03,F,300,300,,2020-11-01T13:45:03Z
13,2020-11-14,21284,L04,F,400,400,,2020-11-01T13:45:03Z
13,2020-11-14,20578,1B,T,430,730,Om,2020-11-01T13:45:03Z
13,2020-11-14,30001,2F,P,800,900,,2020-11-01T13:45:03Z
13,2020-11-14,31618,2A,P,930,1030,DM,2020-11-01T13:45:03Z
13,2020-11-14,31596,2B,P,1100,1300,,2020-11-01T13:45:03Z
13,2020-11-14,31015,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
13,2020-11-14,37905,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
13,2020-11-14,32340,4B,F,2100,2100,,2020-11-01T13:45:03Z
13,2020-11-14,24383,4C,F,2400,2400,,2020-11-01T13:45:03Z
14,2020-11-15,23881,1F,F,30,30,,2020-11-01T13:45:03Z
14,2020-11-15,23944,1A,P,100,230,,2020-11-01T13:45:03Z
14,2020-11-15,21691,03,F,300,300,,2020-11-01T13:45:03Z
14,2020-11-15,20790,L04,F,400,400,,2020-11-01T13:45:03Z
14,2020-11-15,20159,1B,T,430,730,Om,2020-11-01T13:45:03Z
14,2020-11-15,26869,2F,P,800,900,,2020-11-01T13:45:03Z
14,2020-11-15,29494,2A,P,930,1030,,2020-11-01T13:45:03Z
14,2020-11-15,30550,2B,P,1100,1300,DM,2020-11-01T13:45:03Z
14,2020-11-15,30445,3B,T,1330,1630,Dm,2020-11-01T13:45:03Z
14,2020-11-15,38096,DP,P,1700,1930,EM,2020-11-01T13:45:03Z
14,2020-11-15,32741,4B,F,2100,2100,,2020-11-01T13:45:03Z
14,2020-11-15,23180,4C,F,2400,2400,,2020-11-01T13:45:03Z
2,2020-11-04,24576,1F,F,30,30,,2020-11-02T13:45:03Z
2,2020-11-04,24766,1A,P,100,230,,2020-11-02T13:45:03Z
2,2020-11-04,23174,03,F,300,300,,2020-11-02T13:45:03Z
2,2020-11-04,22687,L04,F,400,400,Om,2020-11-02T13:45:03Z
2,2020-11-04,22722,1B,T,430,730,,2020-11-02T13:45:03Z
2,2020-11-04,35451,2F,P,800,900,DM,2020-11-02T13:45:03Z
2,2020-11-04,34701,2A,P,930,1030,,2020-11-02T13:45:03Z
2,2020-11-04,33858,2B,P,1100,1300,,2020-11-02T13:45:03Z
2,2020-11-04,34234,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
2,2020-11-04,42625,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
2,2020-11-04,37117,4B,F,2100,2100,,2020-11-02T13:45:03Z
2,2020-11-04,25630,4C,F,2400,2400,,2020-11-02T13:45:03Z
3,2020-11-05,25256,1F,F,30,30,,2020-11-02T13:45:03Z
3,2020-11-05,25587,1A,P,100,230,,2020-11-02T13:45:03Z
3,2020-11-05,23717,03,F,300,300,,2020-11-02T13:45:03Z
3,2020-11-05,23010,L04,F,400,400,,2020-11-02T13:45:03Z
3,2020-11-05,22836,1B,T,430,730,Om,2020-11-02T13:45:03Z
3,2020-11-05,35753,2F,P,800,900,DM,2020-11-02T13:45:03Z
3,2020-11-05,35471,2A,P,930,1030,,2020-11-02T13:45:03Z
3,2020-11-05,35690,2B,P,1100,1300,,2020-11-02T13:45:03Z
3,2020-11-05,34814,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
3,2020-11-05,42431,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
3,2020-11-05,37612,4B,F,2100,2100,,2020-11-02T13:45:03Z
3,2020-11-05,26227,4C,F,2400,2400,,2020-11-02T13:45:03Z
4,2020-11-06,25972,1F,F,30,30,,2020-11-02T13:45:03Z
4,2020-11-06,26381,1A,P,100,230,,2020-11-02T13:45:03Z
4,2020-11-06,24469,03,F,300,300,,2020-11-02T13:45:03Z
4,2020-11-06,23533,L04,F,400,400,,2020-11-02T13:45:03Z
4,2020-11-06,23525,1B,T,430,730,Om,2020-11-02T13:45:03Z
4,2020-11-06,36359,2F,P,800,900,DM,2020-11-02T13:45:03Z
4,2020-11-06,36311,2A,P,930,1030,,2020-11-02T13:45:03Z
4,2020-11-06,35741,2B,P,1100,1300,,2020-11-02T13:45:03Z
4,2020-11-06,33925,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
4,2020-11-06,41018,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
4,2020-11-06,35507,4B,F,2100,2100,,2020-11-02T13:45:03Z
4,2020-11-06,25981,4C,F,2400,2400,,2020-11-02T13:45:03Z
5,2020-11-07,25624,1F,F,30,30,,2020-11-02T13:45:03Z
5,2020-11-07,25824,1A,P,100,230,,2020-11-02T13:45:03Z
5,2020-11-07,23498,03,F,300,300,,2020-11-02T13:45:03Z
5,2020-11-07,22527,L04,F,400,400,,2020-11-02T13:45:03Z
5,2020-11-07,22009,1B,T,430,730,Om,2020-11-02T13:45:03Z
5,2020-11-07,30141,2F,P,800,900,,2020-11-02T13:45:03Z
5,2020-11-07,31202,2A,P,930,1030,,2020-11-02T13:45:03Z
5,2020-11-07,31501,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
5,2020-11-07,30943,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
5,2020-11-07,37643,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
5,2020-11-07,31863,4B,F,2100,2100,,2020-11-02T13:45:03Z
5,2020-11-07,24415,4C,F,2400,2400,,2020-11-02T13:45:03Z
6,2020-11-08,24246,1F,F,30,30,,2020-11-02T13:45:03Z
6,2020-11-08,24337,1A,P,100,230,,2020-11-02T13:45:03Z
6,2020-11-08,21751,03,F,300,300,,2020-11-02T13:45:03Z
6,2020-11-08,20769,L04,F,400,400,,2020-11-02T13:45:03Z
6,2020-11-08,20217,1B,T,430,730,Om,2020-11-02T13:45:03Z
6,2020-11-08,26076,2F,P,800,900,,2020-11-02T13:45:03Z
6,2020-11-08,27735,2A,P,930,1030,,2020-11-02T13:45:03Z
6,2020-11-08,29859,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
6,2020-11-08,29901,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
6,2020-11-08,37825,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
6,2020-11-08,31748,4B,F,2100,2100,,2020-11-02T13:45:03Z
6,2020-11-08,22793,4C,F,2400,2400,,2020-11-02T13:45:03Z
7,2020-11-09,22685,1F,F,30,30,,2020-11-02T13:45:03Z
7,2020-11-09,22890,1A,P,100,230,,2020-11-02T13:45:03Z
7,2020-11-09,21361,03,F,300,300,,2020-11-02T13:45:03Z
7,2020-11-09,20485,L04,F,400,400,,2020-11-02T13:45:03Z
7,2020-11-09,20227,1B,T,430,730,Om,2020-11-02T13:45:03Z
7,2020-11-09,33727,2F,P,800,900,,2020-11-02T13:45:03Z
7,2020-11-09,34351,2A,P,930,1030,,2020-11-02T13:45:03Z
7,2020-11-09,34914,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
7,2020-11-09,34574,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
7,2020-11-09,41812,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
7,2020-11-09,35397,4B,F,2100,2100,,2020-11-02T13:45:03Z
7,2020-11-09,24489,4C,F,2400,2400,,2020-11-02T13:45:03Z
8,2020-11-10,23978,1F,F,30,30,,2020-11-02T13:45:03Z
8,2020-11-10,24073,1A,P,100,230,,2020-11-02T13:45:03Z
8,2020-11-10,22612,03,F,300,300,,2020-11-02T13:45:03Z
8,2020-11-10,21827,L04,F,400,400,,2020-11-02T13:45:03Z
8,2020-11-10,21486,1B,T,430,730,Om,2020-11-02T13:45:03Z
8,2020-11-10,34982,2F,P,800,900,,2020-11-02T13:45:03Z
8,2020-11-10,35041,2A,P,930,1030,,2020-11-02T13:45:03Z
8,2020-11-10,35640,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
8,2020-11-10,35951,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
8,2020-11-10,42327,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
8,2020-11-10,35883,4B,F,2100,2100,,2020-11-02T13:45:03Z
8,2020-11-10,24820,4C,F,2400,2400,,2020-11-02T13:45:03Z
9,2020-11-11,24575,1F,F,30,30,,2020-11-02T13:45:03Z
9,2020-11-11,24617,1A,P,100,230,,2020-11-02T13:45:03Z
9,2020-11-11,22810,03,F,300,300,,2020-11-02T13:45:03Z
9,2020-11-11,22015,L04,F,400,400,,2020-11-02T13:45:03Z
9,2020-11-11,21762,1B,T,430,730,Om,2020-11-02T13:45:03Z
9,2020-11-11,34666,2F,P,800,900,,2020-11-02T13:45:03Z
9,2020-11-11,34955,2A,P,930,1030,,2020-11-02T13:45:03Z
9,2020-11-11,35760,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
9,2020-11-11,35723,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
9,2020-11-11,42316,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
9,2020-11-11,36322,4B,F,2100,2100,,2020-11-02T13:45:03Z
9,2020-11-11,24689,4C,F,2400,2400,,2020-11-02T13:45:03Z
10,2020-11-12,24444,1F,F,30,30,,2020-11-02T13:45:03Z
10,2020-11-12,24604,1A,P,100,230,,2020-11-02T13:45:03Z
10,2020-11-12,22809,03,F,300,300,,2020-11-02T13:45:03Z
10,2020-11-12,21978,L04,F,400,400,,2020-11-02T13:45:03Z
10,2020-11-12,21635,1B,T,430,730,Om,2020-11-02T13:45:03Z
10,2020-11-12,34286,2F,P,800,900,,2020-11-02T13:45:03Z
10,2020-11-12,34711,2A,P,930,1030,,2020-11-02T13:45:03Z
10,2020-11-12,35435,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
10,2020-11-12,35507,3B,T,1330,1630,Dm,2020-11-02T13:45:03Z
10,2020-11-12,41848,DP,P,1700,1930,EM,2020-11-02T13:45:03Z
10,2020-11-12,36410,4B,F,2100,2100,,2020-11-02T13:45:03Z
10,2020-11-12,24741,4C,F,2400,2400,,2020-11-02T13:45:03Z
11,2020-11-13,23921,1F,F,30,30,,2020-11-02T13:45:03Z
11,2020-11-13,24000,1A,P,100,230,,2020-11-02T13:45:03Z
11,2020-11-13,22135,03,F,300,300,,2020-11-02T13:45:03Z
11,2020-11-13,21311,L04,F,400,400,,2020-11-02T13:45:03Z
11,2020-11-13,21104,1B,T,430,730,Om,2020-11-02T13:45:03Z
11,2020-11-13,34554,2F,P,800,900,,2020-11-02T13:45:03Z
11,2020-11-13,34790,2A,P,930,1030,,2020-11-02T13:45:03Z
11,2020-11-13,34910,2B,P,1100,1300,DM,2020-11-02T13:45:03Z
