2025-08-23 13:37:53,576 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:53,577 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-07.json
2025-08-23 13:37:53,990 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:53,990 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-08.json
2025-08-23 13:37:54,304 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:54,304 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-09.json
2025-08-23 13:37:54,812 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:54,812 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-10.json
2025-08-23 13:37:55,011 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:55,011 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-11.json
2025-08-23 13:37:55,190 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:55,190 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-12.json
2025-08-23 13:37:55,382 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:55,382 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-13.json
2025-08-23 13:37:55,649 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:55,649 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-14.json
2025-08-23 13:37:55,833 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:55,833 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-15.json
2025-08-23 13:37:56,042 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:56,042 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-16.json
2025-08-23 13:37:56,225 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:56,225 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-17.json
2025-08-23 13:37:56,443 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:56,443 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-18.json
2025-08-23 13:37:56,699 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:56,699 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-19.json
2025-08-23 13:37:56,913 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:56,913 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-20.json
2025-08-23 13:37:57,109 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:57,109 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-21.json
2025-08-23 13:37:57,293 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
2025-08-23 13:37:57,294 - elexon_data_loader - INFO - Processing bmrs_data/bid_offer_acceptances/2016/02/bid_offer_acceptances_2016-02-22.json
2025-08-23 13:37:57,499 - elexon_data_loader - INFO - No data to load to jibber-jabber-knowledge.uk_energy_prod.elexon_bid_offer_acceptances
