Year,MPAN_Code,DNO_Key,Short_Code,Band,Time_Period,Min_Rate_p_kWh,Max_Rate_p_kWh,Mean_Rate_p_kWh,Median_Rate_p_kWh,GSP_Group_ID,GSP_Group_Name,Count,Unit,File_Path
2023,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.52,15.25,4.403611111111111,3.84,G,North West,72,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.19,10.266,4.197333333333334,2.136,G,North West,15,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.124,6.684,2.732666666666667,1.39,G,North West,15,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.93,1.083,1.0014418604651163,1.0,G,North West,172,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.1330312723094033,0.1330312723094033,0.1330312723094033,0.1330312723094033,G,North West,8,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2023,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.34,5.08,2.6295238095238096,2.99,G,North West,42,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2023-final-v2.xlsx
2025,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",0.932,1.104,1.003567901234568,1.0,G,North West,243,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.2157923675972264,5.6702040592249965,3.052582129850795,2.704089921035211,G,North West,16,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.14,18.089,7.473434782608696,3.224,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.09,11.542,4.770086956521738,2.057,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.932,1.097,1.0029465020576132,1.0,G,North West,243,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.3877958413887705,10.816359684140844,3.977571942558445,3.741705820967326,G,North West,102,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.14,18.089,7.151,3.224,G,North West,15,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.09,11.542,4.023421052631579,2.057,G,North West,19,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.932,1.115,1.0038148148148147,1.0,G,North West,243,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2025,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.21,12.46,4.806661929678198,3.1652525432272625,G,North West,66,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2025-v2_0.xlsx
2026,16,ENWL,ENWL,AMBER,"07:00-16:00, 19:00-23:00 (weekdays) (default)",1.4458287353370487,5.846177060275893,3.0710764351135684,2.9335655499592295,G,North West,16,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.15,16.206,4.982608695652174,2.565,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.095,10.264,3.157130434782609,1.624,G,North West,23,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,GREEN,"23:00-07:00 (all days), all day (weekends) (default)",0.4924199316002992,12.100957893581825,3.742296572738642,3.499324620308509,G,North West,82,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.15,16.206,6.307,2.565,G,North West,15,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.095,10.264,3.574473684210526,1.624,G,North West,19,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
2026,16,ENWL,ENWL,RED,16:00-19:00 (weekdays) (default),0.14,9.55,3.5072044122006183,2.315421380503534,G,North West,42,p/kWh,dno_data_enhanced/enwl---schedule-of-charges-and-other-tables--2026-27-v1_0-final.xlsx
