settlementDate,settlementPeriodFrom,settlementPeriodTo,timeFrom,timeTo,levelFrom,levelTo,nationalGridBmUnit,bmUnit,acceptanceNumber,acceptanceTime,deemedBoFlag,soFlag,storFlag,rrFlag
2021-06-03,12,13,2021-06-03T04:53:00Z,2021-06-03T05:03:00Z,300,300,STAY-1,T_STAY-1,93561,2021-06-03T04:48:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:52:00Z,2021-06-03T05:07:00Z,250,250,GRAI-8,T_GRAI-8,97010,2021-06-03T04:49:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:51:00Z,2021-06-03T05:06:00Z,220,220,WBURB-2,T_WBURB-2,106424,2021-06-03T04:49:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:51:00Z,2021-06-03T05:03:00Z,150,416,WBURB-1,T_WBURB-1,101907,2021-06-03T04:40:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:51:00Z,2021-06-03T05:01:00Z,150,150,WBURB-1,T_WBURB-1,101908,2021-06-03T04:49:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:50:00Z,2021-06-03T05:20:00Z,310,310,PEMB-41,T_PEMB-41,78064,2021-06-03T04:48:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:50:00Z,2021-06-03T05:10:00Z,300,300,CDCL-1,T_CDCL-1,118041,2021-06-03T04:48:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:50:00Z,2021-06-03T05:05:00Z,450,450,DRAXX-3,T_DRAXX-3,162730,2021-06-03T04:42:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:50:00Z,2021-06-03T05:05:00Z,257,257,KLYN-A-1,E_KLYN-A-1,70559,2021-06-03T04:48:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:47:00Z,2021-06-03T05:02:00Z,300,300,CDCL-1,T_CDCL-1,118040,2021-06-03T04:42:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:43:00Z,2021-06-03T05:13:00Z,375,375,PEMB-11,T_PEMB-11,88875,2021-06-03T04:41:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:43:00Z,2021-06-03T05:13:00Z,319,319,PEMB-21,T_PEMB-21,80840,2021-06-03T04:41:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:41:00Z,2021-06-03T05:06:00Z,375,375,CDCL-1,T_CDCL-1,118039,2021-06-03T04:39:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:41:00Z,2021-06-03T05:01:00Z,509,509,DRAXX-3,T_DRAXX-3,162729,2021-06-03T04:38:00Z,False,False,False,False
2021-06-03,12,13,2021-06-03T04:35:00Z,2021-06-03T05:05:00Z,680,680,MRWD-1,T_MRWD-1,130211,2021-06-03T04:33:00Z,False,False,False,False
2021-06-03,12,14,2021-06-03T04:32:00Z,2021-06-03T05:46:00Z,220,220,CARR-2,T_CARR-2,66139,2021-06-03T04:30:00Z,False,True,False,False
2021-06-03,11,14,2021-06-03T04:08:00Z,2021-06-03T05:30:00Z,220,220,CARR-2,T_CARR-2,66138,2021-06-03T04:06:00Z,False,True,False,False
2021-06-03,14,15,2021-06-03T05:59:00Z,2021-06-03T06:24:00Z,380,380,DRAXX-2,T_DRAXX-2,158904,2021-06-03T05:57:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:59:00Z,2021-06-03T06:04:00Z,540,637,DIDCB6,T_DIDCB6,155404,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:59:00Z,2021-06-03T06:00:00Z,0,-275,DINO-4,T_DINO-4,109252,2021-06-03T05:58:00Z,False,False,True,False
2021-06-03,14,15,2021-06-03T05:59:00Z,2021-06-03T06:00:00Z,90,0,FFES-4,T_FFES-4,158300,2021-06-03T05:56:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:58:00Z,2021-06-03T06:08:00Z,256,417,STAY-4,T_STAY-4,90302,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:58:00Z,2021-06-03T06:02:00Z,269,380,CDCL-1,T_CDCL-1,118046,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:58:00Z,2021-06-03T06:01:00Z,600,500,SHBA-1,T_SHBA-1,187467,2021-06-03T05:56:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:57:00Z,2021-06-03T06:04:00Z,420,340,GRAI-7,T_GRAI-7,101134,2021-06-03T05:55:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:57:00Z,2021-06-03T06:04:00Z,416,340,GRAI-8,T_GRAI-8,97012,2021-06-03T05:55:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:57:00Z,2021-06-03T05:59:00Z,90,90,FFES-4,T_FFES-4,158300,2021-06-03T05:56:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:57:00Z,2021-06-03T05:58:00Z,90,0,FFES-4,T_FFES-4,158299,2021-06-03T05:51:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:56:00Z,2021-06-03T06:05:00Z,420,280,STAY-2,T_STAY-2,98263,2021-06-03T05:54:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:56:00Z,2021-06-03T05:59:00Z,376,410,PEMB-41,T_PEMB-41,78068,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:55:00Z,2021-06-03T06:25:00Z,300,300,SPLN-1,T_SPLN-1,191690,2021-06-03T05:46:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:55:00Z,2021-06-03T06:10:00Z,500,500,DIDCB5,T_DIDCB5,125198,2021-06-03T05:53:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:54:00Z,2021-06-03T06:24:00Z,256,256,STAY-4,T_STAY-4,90303,2021-06-03T05:52:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:54:00Z,2021-06-03T06:14:00Z,600,600,SHBA-1,T_SHBA-1,187466,2021-06-03T05:49:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:54:00Z,2021-06-03T06:09:00Z,400,786,LAGA-1,T_LAGA-1,121060,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:53:00Z,2021-06-03T06:08:00Z,376,376,PEMB-41,T_PEMB-41,78069,2021-06-03T05:51:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:53:00Z,2021-06-03T06:03:00Z,300,300,SCCL-2,T_SCCL-2,97322,2021-06-03T05:50:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:53:00Z,2021-06-03T05:57:00Z,90,90,FFES-4,T_FFES-4,158299,2021-06-03T05:51:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:53:00Z,2021-06-03T05:56:00Z,366,416,PEMB-31,T_PEMB-31,76908,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:52:00Z,2021-06-03T06:07:00Z,400,400,LAGA-1,T_LAGA-1,121061,2021-06-03T05:50:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:52:00Z,2021-06-03T05:53:00Z,0,90,FFES-4,T_FFES-4,158299,2021-06-03T05:51:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:52:00Z,2021-06-03T05:53:00Z,286,300,SCCL-2,T_SCCL-2,97322,2021-06-03T05:50:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:51:00Z,2021-06-03T06:21:00Z,700,700,SHBA-1,T_SHBA-1,187465,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:51:00Z,2021-06-03T05:54:00Z,700,600,SHBA-1,T_SHBA-1,187466,2021-06-03T05:49:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:49:00Z,2021-06-03T06:19:00Z,215,215,CDCL-1,T_CDCL-1,118049,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:49:00Z,2021-06-03T06:05:00Z,284,284,KLYN-A-1,E_KLYN-A-1,70563,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:49:00Z,2021-06-03T05:51:00Z,771,700,SHBA-1,T_SHBA-1,187465,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:48:00Z,2021-06-03T06:08:00Z,300,300,DRAXX-3,T_DRAXX-3,162736,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:48:00Z,2021-06-03T05:55:00Z,400,300,SPLN-1,T_SPLN-1,191690,2021-06-03T05:46:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:48:00Z,2021-06-03T05:51:00Z,376,410,PEMB-41,T_PEMB-41,78067,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:47:00Z,2021-06-03T06:02:00Z,215,215,CDCL-1,T_CDCL-1,118048,2021-06-03T05:43:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:47:00Z,2021-06-03T06:02:00Z,500,500,DIDCB5,T_DIDCB5,125197,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:46:00Z,2021-06-03T06:11:00Z,380,380,DRAXX-2,T_DRAXX-2,158903,2021-06-03T05:32:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:46:00Z,2021-06-03T05:52:00Z,330,425,PEMB-11,T_PEMB-11,88880,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:55:00Z,460,709,DIDCB5,T_DIDCB5,125196,2021-06-03T05:08:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:55:00Z,234,359,KLYN-A-1,E_KLYN-A-1,70562,2021-06-03T05:28:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:47:00Z,269,215,CDCL-1,T_CDCL-1,118048,2021-06-03T05:43:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:47:00Z,460,500,DIDCB5,T_DIDCB5,125197,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:46:00Z,386,380,DRAXX-2,T_DRAXX-2,158903,2021-06-03T05:32:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:45:00Z,2021-06-03T05:46:00Z,0,0,FFES-4,T_FFES-4,158298,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:44:00Z,2021-06-03T05:59:00Z,540,540,DIDCB6,T_DIDCB6,155404,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:44:00Z,2021-06-03T05:54:00Z,400,400,LAGA-1,T_LAGA-1,121060,2021-06-03T05:42:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:43:00Z,2021-06-03T05:48:00Z,269,409,CDCL-1,T_CDCL-1,118045,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:42:00Z,2021-06-03T06:12:00Z,269,269,CDCL-1,T_CDCL-1,118047,2021-06-03T05:40:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:42:00Z,2021-06-03T05:46:00Z,331,421,WBURB-2,T_WBURB-2,106428,2021-06-03T05:30:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:41:00Z,2021-06-03T06:21:00Z,366,366,PEMB-31,T_PEMB-31,76909,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:41:00Z,2021-06-03T06:11:00Z,330,330,PEMB-11,T_PEMB-11,88881,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:41:00Z,2021-06-03T05:56:00Z,376,376,PEMB-41,T_PEMB-41,78068,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:41:00Z,2021-06-03T05:51:00Z,256,417,STAY-4,T_STAY-4,90301,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:41:00Z,2021-06-03T05:48:00Z,369,300,DRAXX-3,T_DRAXX-3,162736,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:41:00Z,2021-06-03T05:47:00Z,330,424,PEMB-21,T_PEMB-21,80845,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:40:00Z,2021-06-03T06:20:00Z,350,645,DRAXX-2,T_DRAXX-2,158902,2021-06-03T05:25:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:39:00Z,2021-06-03T06:04:00Z,330,330,PEMB-21,T_PEMB-21,80846,2021-06-03T05:37:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:39:00Z,2021-06-03T05:45:00Z,350,420,GRAI-7,T_GRAI-7,101133,2021-06-03T05:11:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:39:00Z,2021-06-03T05:42:00Z,366,416,PEMB-31,T_PEMB-31,76907,2021-06-03T05:22:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:39:00Z,2021-06-03T05:42:00Z,376,410,PEMB-41,T_PEMB-41,78066,2021-06-03T05:22:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:38:00Z,2021-06-03T06:06:00Z,369,645,DRAXX-3,T_DRAXX-3,162734,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:38:00Z,2021-06-03T05:58:00Z,269,269,CDCL-1,T_CDCL-1,118046,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:38:00Z,2021-06-03T05:58:00Z,256,256,STAY-4,T_STAY-4,90302,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:38:00Z,2021-06-03T05:53:00Z,366,366,PEMB-31,T_PEMB-31,76908,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:38:00Z,2021-06-03T05:48:00Z,376,376,PEMB-41,T_PEMB-41,78067,2021-06-03T05:36:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:38:00Z,2021-06-03T05:44:00Z,347,415,EECL-1,T_EECL-1,129355,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:36:00Z,2021-06-03T06:16:00Z,350,645,DRAXX-2,T_DRAXX-2,158901,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:36:00Z,2021-06-03T06:06:00Z,369,369,DRAXX-3,T_DRAXX-3,162735,2021-06-03T05:34:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:35:00Z,2021-06-03T05:44:00Z,250,382,SCCL-1,T_SCCL-1,99053,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:35:00Z,2021-06-03T05:42:00Z,260,416,WBURB-1,T_WBURB-1,101912,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:35:00Z,2021-06-03T05:37:00Z,340,371,SCCL-3,T_SCCL-3,102162,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:34:00Z,2021-06-03T05:40:00Z,330,425,PEMB-11,T_PEMB-11,88879,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:34:00Z,2021-06-03T05:40:00Z,330,424,PEMB-21,T_PEMB-21,80844,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:34:00Z,2021-06-03T05:38:00Z,331,421,WBURB-2,T_WBURB-2,106427,2021-06-03T05:27:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:32:00Z,2021-06-03T05:42:00Z,256,417,STAY-4,T_STAY-4,90300,2021-06-03T05:20:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:32:00Z,2021-06-03T05:42:00Z,331,331,WBURB-2,T_WBURB-2,106428,2021-06-03T05:30:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:31:00Z,2021-06-03T05:59:00Z,369,645,DRAXX-3,T_DRAXX-3,162733,2021-06-03T05:19:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:31:00Z,2021-06-03T05:46:00Z,330,330,PEMB-11,T_PEMB-11,88880,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:31:00Z,2021-06-03T05:41:00Z,330,330,PEMB-21,T_PEMB-21,80845,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:31:00Z,2021-06-03T05:41:00Z,256,256,STAY-4,T_STAY-4,90301,2021-06-03T05:29:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:31:00Z,2021-06-03T05:36:00Z,269,409,CDCL-1,T_CDCL-1,118044,2021-06-03T05:19:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:30:00Z,2021-06-03T06:00:00Z,230,230,CNQPS-1,T_CNQPS-1,83854,2021-06-03T04:31:00Z,False,False,False,False
2021-06-03,14,15,2021-06-03T05:30:00Z,2021-06-03T06:00:00Z,200,200,SHOS-1,E_SHOS-1,114017,2021-06-03T04:49:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:30:00Z,2021-06-03T05:45:00Z,440,440,DIDCB6,T_DIDCB6,155402,2021-06-03T04:49:00Z,False,True,False,False
2021-06-03,14,14,2021-06-03T05:30:00Z,2021-06-03T05:45:00Z,234,234,KLYN-A-1,E_KLYN-A-1,70562,2021-06-03T05:28:00Z,False,False,False,False
2021-06-03,14,14,2021-06-03T05:30:00Z,2021-06-03T05:44:00Z,400,400,LAGA-1,T_LAGA-1,121059,2021-06-03T04:54:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:29:00Z,2021-06-03T05:34:00Z,331,331,WBURB-2,T_WBURB-2,106427,2021-06-03T05:27:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:28:00Z,2021-06-03T05:43:00Z,269,269,CDCL-1,T_CDCL-1,118045,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:28:00Z,2021-06-03T05:40:00Z,210,359,KLYN-A-1,E_KLYN-A-1,70561,2021-06-03T05:07:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:28:00Z,2021-06-03T05:38:00Z,369,369,DRAXX-3,T_DRAXX-3,162734,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:28:00Z,2021-06-03T05:38:00Z,347,347,EECL-1,T_EECL-1,129355,2021-06-03T05:26:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:27:00Z,2021-06-03T05:40:00Z,350,350,DRAXX-2,T_DRAXX-2,158902,2021-06-03T05:25:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:26:00Z,2021-06-03T05:36:00Z,350,350,DRAXX-2,T_DRAXX-2,158901,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:26:00Z,2021-06-03T05:35:00Z,250,382,SCCL-1,T_SCCL-1,99050,2021-06-03T04:52:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:26:00Z,2021-06-03T05:33:00Z,260,416,WBURB-1,T_WBURB-1,101911,2021-06-03T05:19:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:25:00Z,2021-06-03T05:35:00Z,250,250,SCCL-1,T_SCCL-1,99053,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:25:00Z,2021-06-03T05:35:00Z,340,340,SCCL-3,T_SCCL-3,102162,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:25:00Z,2021-06-03T05:35:00Z,260,260,WBURB-1,T_WBURB-1,101912,2021-06-03T05:23:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:25:00Z,2021-06-03T05:33:00Z,307,415,EECL-1,T_EECL-1,129354,2021-06-03T04:53:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:25:00Z,2021-06-03T05:33:00Z,242,421,WBURB-2,T_WBURB-2,106426,2021-06-03T05:08:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:24:00Z,2021-06-03T05:39:00Z,366,366,PEMB-31,T_PEMB-31,76907,2021-06-03T05:22:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:24:00Z,2021-06-03T05:39:00Z,376,376,PEMB-41,T_PEMB-41,78066,2021-06-03T05:22:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:24:00Z,2021-06-03T05:34:00Z,330,330,PEMB-21,T_PEMB-21,80844,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:23:00Z,2021-06-03T05:31:00Z,630,850,MRWD-1,T_MRWD-1,130213,2021-06-03T05:06:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:22:00Z,2021-06-03T05:34:00Z,330,330,PEMB-11,T_PEMB-11,88879,2021-06-03T05:18:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:22:00Z,2021-06-03T05:32:00Z,256,417,STAY-4,T_STAY-4,90299,2021-06-03T05:15:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:22:00Z,2021-06-03T05:32:00Z,256,256,STAY-4,T_STAY-4,90300,2021-06-03T05:20:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:21:00Z,2021-06-03T05:31:00Z,269,269,CDCL-1,T_CDCL-1,118044,2021-06-03T05:19:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:21:00Z,2021-06-03T05:31:00Z,369,369,DRAXX-3,T_DRAXX-3,162733,2021-06-03T05:19:00Z,False,False,False,False
2021-06-03,13,15,2021-06-03T05:19:00Z,2021-06-03T06:04:00Z,310,645,DRAXX-2,T_DRAXX-2,158900,2021-06-03T05:07:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:19:00Z,2021-06-03T05:49:00Z,540,540,DIDCB6,T_DIDCB6,155403,2021-06-03T05:12:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:19:00Z,2021-06-03T05:49:00Z,350,645,DRAXX-3,T_DRAXX-3,162732,2021-06-03T05:07:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:19:00Z,2021-06-03T05:39:00Z,350,350,GRAI-7,T_GRAI-7,101133,2021-06-03T05:11:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:18:00Z,2021-06-03T05:43:00Z,400,645,DRAXX-3,T_DRAXX-3,162731,2021-06-03T04:51:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:15:00Z,2021-06-03T05:45:00Z,460,460,DIDCB5,T_DIDCB5,125196,2021-06-03T05:08:00Z,False,False,False,False
2021-06-03,13,14,2021-06-03T05:01:00Z,2021-06-03T05:41:00Z,220,220,STAY-1,T_STAY-1,93562,2021-06-03T04:54:00Z,False,False,False,False
2021-06-03,12,14,2021-06-03T04:32:00Z,2021-06-03T05:46:00Z,220,220,CARR-2,T_CARR-2,66139,2021-06-03T04:30:00Z,False,True,False,False
2021-06-03,15,16,2021-06-03T06:29:00Z,2021-06-03T06:58:00Z,359,645,DRAXX-3,T_DRAXX-3,162737,2021-06-03T06:12:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:25:00Z,2021-06-03T06:55:00Z,280,280,STAY-2,T_STAY-2,98264,2021-06-03T06:23:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:25:00Z,2021-06-03T06:45:00Z,256,256,STAY-4,T_STAY-4,90305,2021-06-03T06:23:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:25:00Z,2021-06-03T06:32:00Z,300,400,SPLN-1,T_SPLN-1,191690,2021-06-03T05:46:00Z,False,False,False,False
2021-06-03,15,17,2021-06-03T06:24:00Z,2021-06-03T07:00:00Z,380,645,DRAXX-2,T_DRAXX-2,158904,2021-06-03T05:57:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:24:00Z,2021-06-03T06:54:00Z,250,250,SHOS-1,E_SHOS-1,114020,2021-06-03T06:22:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:24:00Z,2021-06-03T06:34:00Z,256,417,STAY-4,T_STAY-4,90303,2021-06-03T05:52:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:24:00Z,2021-06-03T06:31:00Z,340,416,GRAI-8,T_GRAI-8,97012,2021-06-03T05:55:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:22:00Z,2021-06-03T06:32:00Z,786,806,LAGA-1,T_LAGA-1,121061,2021-06-03T05:50:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:21:00Z,2021-06-03T06:24:00Z,366,416,PEMB-31,T_PEMB-31,76909,2021-06-03T05:39:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:21:00Z,2021-06-03T06:23:00Z,700,771,SHBA-1,T_SHBA-1,187465,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:20:00Z,2021-06-03T06:28:00Z,500,700,DIDCB5,T_DIDCB5,125200,2021-06-03T06:12:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:20:00Z,2021-06-03T06:27:00Z,340,420,GRAI-7,T_GRAI-7,101134,2021-06-03T05:55:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:19:00Z,2021-06-03T06:33:00Z,330,330,KLYN-A-1,E_KLYN-A-1,70565,2021-06-03T06:13:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:19:00Z,2021-06-03T06:25:00Z,215,380,CDCL-1,T_CDCL-1,118049,2021-06-03T05:47:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:19:00Z,2021-06-03T06:24:00Z,600,600,DIDCB5,T_DIDCB5,125201,2021-06-03T06:13:00Z,False,False,False,False
2021-06-03,15,16,2021-06-03T06:18:00Z,2021-06-03T06:43:00Z,250,250,SHOS-1,E_SHOS-1,114019,2021-06-03T05:56:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:18:00Z,2021-06-03T06:25:00Z,0,0,DINO-4,T_DINO-4,109253,2021-06-03T06:17:00Z,False,False,True,False
2021-06-03,15,15,2021-06-03T06:18:00Z,2021-06-03T06:24:00Z,330,425,PEMB-11,T_PEMB-11,88882,2021-06-03T06:06:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:18:00Z,2021-06-03T06:21:00Z,376,410,PEMB-41,T_PEMB-41,78070,2021-06-03T06:00:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:15:00Z,2021-06-03T06:23:00Z,500,700,DIDCB5,T_DIDCB5,125199,2021-06-03T06:06:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:15:00Z,2021-06-03T06:19:00Z,500,600,DIDCB5,T_DIDCB5,125201,2021-06-03T06:13:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:15:00Z,2021-06-03T06:19:00Z,284,330,KLYN-A-1,E_KLYN-A-1,70565,2021-06-03T06:13:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:15:00Z,2021-06-03T06:18:00Z,218,250,SHOS-1,E_SHOS-1,114019,2021-06-03T05:56:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:14:00Z,2021-06-03T06:29:00Z,359,359,DRAXX-3,T_DRAXX-3,162737,2021-06-03T06:12:00Z,False,False,False,False
2021-06-03,15,15,2021-06-03T06:14:00Z,2021-06-03T06:20:00Z,500,500,DIDCB5,T_DIDCB5,125200,2021-06-03T06:12:00Z,False,False,False,False
